LON	LAT	VALUE
170.5	-72.5	-0.6453832347812805
171.5	-72.5	-0.9901202002024175
172.5	-72.5	-1.3518651109217363
173.5	-72.5	-1.6406343004250983
174.5	-72.5	-1.7249927770002198
175.5	-72.5	-1.4996783491095533
176.5	-72.5	-0.9800694955462852
177.5	-72.5	-0.3397670021161469
178.5	-72.5	0.16306112751968296
179.5	-72.5	0.3375701485334692
180.5	-72.5	0.18457179582934727
181.5	-72.5	-0.10391533362242944
182.5	-72.5	-0.27709928383017607
183.5	-72.5	-0.1958958391408902
184.5	-72.5	0.08229588028913276
185.5	-72.5	0.3620556367110818
186.5	-72.5	0.4604963517249569
187.5	-72.5	0.3339420667915781
188.5	-72.5	0.09158940623345059
189.5	-72.5	-0.10150903561749314
190.5	-72.5	-0.14884629573604324
191.5	-72.5	-0.080701321000921
192.5	-72.5	-0.012900049155615254
193.5	-72.5	-0.04983250105790744
194.5	-72.5	-0.2099947629497554
195.5	-72.5	-0.4250354867473234
196.5	-72.5	-0.6033399109790664
197.5	-72.5	-0.7047490594837845
198.5	-72.5	-0.7728110193416425
199.5	-72.5	-0.9073271929489051
200.5	-72.5	-1.2015373031340415
201.5	-72.5	-1.6867372895626038
202.5	-72.5	-2.3155312369143797
203.5	-72.5	-2.987171731231971
204.5	-72.5	-3.594966530070253
205.5	-72.5	-4.0688412079925795
206.5	-72.5	-4.394784534597093
207.5	-72.5	-4.607495564569826
208.5	-72.5	-4.7639423821054105
209.5	-72.5	-4.910670144903278
210.5	-72.5	-5.058603323446663
211.5	-72.5	-5.177637592783597
212.5	-72.5	-5.217698002587006
213.5	-72.5	-5.1503898193199005
214.5	-72.5	-5.008999697353968
215.5	-72.5	-4.89624605993483
216.5	-72.5	-4.941782433424029
217.5	-72.5	-5.224799559380866
218.5	-72.5	-5.710430588510873
219.5	-72.5	-6.252225466561107
220.5	-72.5	-6.673525264486076
221.5	-72.5	-6.880032576206466
222.5	-72.5	-6.9213567091188395
223.5	-72.5	-6.9463801045026266
224.5	-72.5	-7.074956252478268
225.5	-72.5	-7.279554623723967
226.5	-72.5	-7.374158078943959
227.5	-72.5	-7.132186036868003
228.5	-72.5	-6.454371859972617
229.5	-72.5	-5.461947107224757
230.5	-72.5	-4.441248752237412
231.5	-72.5	-3.6769364188630655
232.5	-72.5	-3.2951603354379966
233.5	-72.5	-3.227559761839851
234.5	-72.5	-3.310449388975212
235.5	-72.5	-3.429573690418465
236.5	-72.5	-3.5930043869321486
237.5	-72.5	-3.8825864596548985
238.5	-72.5	-4.338273017265666
239.5	-72.5	-4.882678746785206
240.5	-72.5	-5.353830599761256
241.5	-72.5	-5.619365554137989
242.5	-72.5	-5.676611212799699
243.5	-72.5	-5.656044109847083
244.5	-72.5	-5.725952269952991
245.5	-72.5	-5.974566266352667
246.5	-72.5	-6.359162004387981
247.5	-72.5	-6.753759405563876
248.5	-72.5	-7.049747335848426
249.5	-72.5	-7.229271135742836
250.5	-72.5	-7.3612417735633375
251.5	-72.5	-7.533245144362836
252.5	-72.5	-7.777267758846475
253.5	-72.5	-8.043463395631754
254.5	-72.5	-8.235395696065117
255.5	-72.5	-8.277200663986237
256.5	-72.5	-8.16579954641954
257.5	-72.5	-7.9741896970728705
264.5	-72.5	-5.011919872506134
265.5	-72.5	-3.928221399935527
266.5	-72.5	-3.074714221783378
267.5	-72.5	-2.545351073941916
268.5	-72.5	-2.2394400007025146
269.5	-72.5	-1.9473004838724255
270.5	-72.5	-1.5139796592255452
271.5	-72.5	-0.9560663145779452
272.5	-72.5	-0.44065567938344813
273.5	-72.5	-0.14716507620999364
274.5	-72.5	-0.12976692904385154
275.5	-72.5	-0.2955992554276192
276.5	-72.5	-0.5109257553503386
277.5	-72.5	-0.7329239241880222
278.5	-72.5	-1.0409947530156185
279.5	-72.5	-1.532210150499784
280.5	-72.5	-2.172191312735765
281.5	-72.5	-2.7422404926951014
282.5	-72.5	-2.9485923707841497
283.5	-72.5	-2.6218448475163174
300.5	-72.5	0.38637933251196915
301.5	-72.5	0.1498492970597936
302.5	-72.5	-0.23742326587689508
303.5	-72.5	-0.5124017426981582
304.5	-72.5	-0.5496674065260102
305.5	-72.5	-0.4460375427146801
306.5	-72.5	-0.4270382424011921
307.5	-72.5	-0.6484188279365283
308.5	-72.5	-1.0506829567015386
309.5	-72.5	-1.3851409644728514
310.5	-72.5	-1.394629661338455
311.5	-72.5	-1.0085498881529193
312.5	-72.5	-0.400427856211429
313.5	-72.5	0.13429767325243208
314.5	-72.5	0.38258146857507785
315.5	-72.5	0.3453881048541713
316.5	-72.5	0.208612749661084
317.5	-72.5	0.19349411570471278
318.5	-72.5	0.40891382885885624
319.5	-72.5	0.8052378925121414
320.5	-72.5	1.2356549094813105
321.5	-72.5	1.5533386219725487
322.5	-72.5	1.669870666072946
323.5	-72.5	1.5565195174541822
324.5	-72.5	1.2220125387941942
325.5	-72.5	0.703484303781355
326.5	-72.5	0.07280005224048489
327.5	-72.5	-0.565860931822056
328.5	-72.5	-1.1017745507426828
329.5	-72.5	-1.4524776333989888
330.5	-72.5	-1.5814594308604613
331.5	-72.5	-1.4913049136545389
332.5	-72.5	-1.2105867816552338
333.5	-72.5	-0.7940121120301532
334.5	-72.5	-0.3301642004671759
335.5	-72.5	0.06929722833862748
336.5	-72.5	0.31239962305474195
337.5	-72.5	0.37790745900440276
338.5	-72.5	0.3296844434485188
339.5	-72.5	0.27276692684714865
340.5	-72.5	0.2808322075706337
341.5	-72.5	0.3543666339544211
342.5	-72.5	0.4440563191010178
343.5	-72.5	0.5147560066471876
344.5	-72.5	0.5879464293588396
345.5	-72.5	0.7222281908056156
170.5	-71.5	-0.28450246855792977
171.5	-71.5	-0.6335626662803592
172.5	-71.5	-1.0420217238083926
173.5	-71.5	-1.4275065440701207
174.5	-71.5	-1.6375688391011853
175.5	-71.5	-1.5225958140594358
176.5	-71.5	-1.0548286771081439
177.5	-71.5	-0.3926994202115318
178.5	-71.5	0.18338013858531166
179.5	-71.5	0.43755281271082747
180.5	-71.5	0.33080268989839967
181.5	-71.5	0.04229336185185109
182.5	-71.5	-0.16091965629742253
183.5	-71.5	-0.1105236067529246
184.5	-71.5	0.15707927452148643
185.5	-71.5	0.4473647715311156
186.5	-71.5	0.5615307861294526
187.5	-71.5	0.43685377194186154
188.5	-71.5	0.17420400529195676
189.5	-71.5	-0.05338779664850797
190.5	-71.5	-0.13014504057529683
191.5	-71.5	-0.06756465165471531
192.5	-71.5	0.02538677727273217
193.5	-71.5	0.034746029110031634
194.5	-71.5	-0.07887502314221698
195.5	-71.5	-0.2674623887958407
196.5	-71.5	-0.4477306468468838
197.5	-71.5	-0.5720290724362661
198.5	-71.5	-0.6666734617873131
199.5	-71.5	-0.8158211505046985
200.5	-71.5	-1.1069705582974216
201.5	-71.5	-1.5754003994293395
