N	M	R_coefficient	Q_coefficient
12	8	2.9842453463833706e-13	-2.0713788184309255e-12
12	9	-2.473011342166403e-13	-2.3671898100388443e-13
12	10	-3.971862300274369e-13	-1.7628279748873924e-13
12	11	5.697271513772816e-13	-8.079752814084606e-14
12	12	4.0954794813846763e-13	-2.2423764280087112e-13
13	0	1.526932475514609e-12	0.0
13	1	4.1277992242063986e-13	-6.985002614899603e-13
13	2	-2.8369519973474715e-13	1.2867841787386405e-13
13	3	-1.7493624576282208e-12	-3.1458389745993004e-14
13	4	-7.876643179211204e-13	-1.7857827529344966e-13
13	5	-7.535834228632447e-13	-1.2096838550518426e-12
13	6	-3.178367937348103e-12	-1.0123053234463057e-12
13	7	4.698332348567797e-13	-4.297565767138082e-13
13	8	3.528430392618445e-13	-5.324126489623923e-13
13	9	-1.1541849813968498e-14	8.74735113744747e-13
13	10	-1.12081725813649e-12	6.674268728770566e-13
13	11	-1.094350989375666e-13	-3.438941149135456e-14
13	12	8.449584030895737e-13	-1.4741209159947333e-13
13	13	-6.027265620890912e-13	1.8167575526693592e-13
14	0	-2.8202201650285017e-12	0.0
14	1	-1.430952427490309e-13	-2.116738864434781e-13
14	2	1.2493508442422657e-13	-3.2137649190864566e-13
14	3	-7.12600565431114e-13	5.896940945572629e-13
14	4	-1.2261446301089855e-13	-1.4116647500358632e-12
14	5	-5.884267058081656e-13	-9.528944127123355e-13
14	6	4.3305504082888724e-13	-2.228507448162833e-14
14	7	5.336812786395561e-13	-3.5444602663629044e-14
14	8	-1.2009819548447335e-12	-1.1322688256984649e-12
14	9	-1.3080909102764043e-12	1.1627270429028416e-12
14	10	1.1329270928192726e-12	-8.961046909681106e-13
14	11	6.105283927057485e-13	2.5073228725421153e-13
14	12	1.4663003393079558e-13	3.2638071001166333e-13
14	13	3.5106932840044983e-13	2.455984360051674e-13
14	14	3.6487938335543134e-13	2.5003357125841136e-13
15	0	2.8031753788429987e-12	0.0
15	1	-1.1987431587722173e-12	2.2982278483746234e-13
15	2	-1.5427374941154126e-12	1.291369525719739e-12
15	3	1.3171728338443086e-12	-1.000275644376423e-13
15	4	3.5530146857685445e-13	1.1389492146969413e-12
15	5	1.2007986982042411e-12	-7.195731359159955e-14
15	6	-9.11495929651485e-13	-1.9823955680695008e-13
15	7	-2.8929640254115234e-13	9.737725023316836e-13
15	8	-1.6102729434540263e-13	-2.1270260256541222e-13
15	9	-7.472519133404142e-13	1.054420966674208e-13
15	10	-6.849919374132028e-13	-1.2662847102063288e-13
15	11	-1.1273533708415017e-12	-2.3649706614602945e-13
15	12	7.171512945097049e-13	4.735399853426133e-13
15	13	2.9367995257915313e-13	-1.0860908091722463e-13
15	14	-4.3732942541857423e-13	4.434769378860791e-13
15	15	-1.8454680258336543e-13	4.991746500078898e-13
16	0	-1.3787526093947864e-12	0.0
16	1	6.135626950963168e-13	1.5065544674814065e-13
16	2	1.4302651410083353e-12	-4.73438757526862e-14
16	3	-9.877323005404006e-13	-1.0208148108472646e-13
16	4	1.0654772113071717e-13	-1.3450828456847202e-14
16	5	1.3236048115310811e-14	-6.285792030062121e-13
16	6	2.6283798744120406e-13	8.006950194365552e-14
16	7	2.957226874969374e-13	9.76624894307294e-13
16	8	-4.28003607123275e-13	-2.693690467290023e-13
16	9	-3.1423433979728897e-13	2.05952646469368e-13
16	10	3.494670170691672e-13	-1.2752743344230468e-12
16	11	9.46471084671318e-13	7.831608278584868e-13
16	12	-6.40901172503407e-13	2.4389000029270605e-13
16	13	-6.921963582328968e-13	1.2527806341970808e-14
16	14	-3.709310215042725e-13	-6.035710311083758e-13
16	15	-5.6623247782215704e-14	-6.327002257927418e-13
16	16	9.574017757029942e-14	-5.825675870368988e-13
17	0	2.3062099143826175e-12	0.0
17	1	-1.1667982274499178e-12	2.610100169695185e-13
17	2	-1.133051219976886e-12	2.8407706688221887e-13
17	3	7.260551797274504e-13	-2.442041496316944e-13
17	4	7.468327567221449e-13	1.9856336965122658e-14
17	5	1.7360079863147637e-13	1.2179932067047766e-12
17	6	-7.468386199506909e-14	-8.387587503741605e-13
17	7	-1.8612497368434216e-12	-3.6902622823120874e-13
17	8	1.7716335866629783e-13	-9.16881010410523e-13
17	9	-7.501192716135997e-13	-1.4846273121997847e-12
17	10	-6.102249734398301e-14	1.6354567368068216e-13
17	11	3.303033251388403e-13	-3.241323039410664e-13
17	12	1.7585687378311524e-13	1.5585063127078016e-13
17	13	-1.3634348807755642e-13	1.9840520063723729e-13
17	14	4.728328217011386e-13	-4.3063056780601393e-13
17	15	-3.0372482985495914e-13	1.2113063241444152e-13
17	16	2.6486455310130787e-13	1.7065787784503603e-13
17	17	3.8997185537767556e-13	3.252412780789961e-14
18	0	-1.866212785318884e-12	0.0
18	1	1.3830702414102738e-12	2.994930031155458e-13
18	2	-4.7060434410762285e-14	-7.271168494410145e-13
18	3	-5.367651571554922e-13	2.1436480053182387e-13
18	4	1.838134633588131e-13	5.186630941643772e-13
18	5	-3.6816758235266735e-13	-7.040271430317194e-13
18	6	-4.169382920858856e-13	7.804024612098966e-13
18	7	3.8204943075795764e-13	4.190275647407926e-13
18	8	-3.4774022838917507e-13	2.3555892727856744e-13
18	9	-3.8220900380496193e-13	4.0860862533582193e-13
18	10	-4.09504210873115e-13	-8.694743009342604e-13
18	11	-3.3326101738194057e-13	6.01855087629411e-13
18	12	-4.382117152511882e-13	-3.484460383874382e-14
18	13	-1.3236437330841542e-13	-3.187369557660652e-13
18	14	1.5915531069509894e-13	-3.5077332900695465e-13
18	15	2.312796639717463e-14	2.0360528111115917e-13
18	16	-5.068679862949066e-13	3.948414518107594e-13
18	17	-3.1133037877835476e-13	1.6095955969462024e-13
18	18	-8.240983170734669e-13	1.8690266550844954e-13
19	0	8.222973120412859e-13	0.0
19	1	1.5244299476035103e-13	-9.544645297415658e-13
19	2	-3.3634922177769463e-13	-8.411133713435847e-13
19	3	-9.187671371720095e-14	-4.793834024425479e-13
19	4	1.122553477639956e-13	-2.989066712281398e-13
19	5	5.509121374285134e-13	4.760249168986647e-13
19	6	-1.3052521964899042e-13	-9.94792111184086e-14
19	7	2.0767112108442376e-14	-6.624979702500887e-13
19	8	1.8104654941513655e-14	2.0845427693592649e-13
19	9	1.0222692144199827e-12	-3.697226479343197e-13
19	10	-2.110950225507811e-13	3.610558386110909e-13
19	11	-1.2557705397996482e-13	7.791409189959783e-13
19	12	3.194490649494566e-13	-4.642765729263876e-13
19	13	-3.130019285260227e-13	-1.465479318120467e-13
19	14	2.9966883569163027e-13	8.685281559803638e-13
19	15	2.2980659145426796e-13	4.2261498887140907e-13
19	16	-2.1261260152446449e-13	-5.847096937796584e-13
19	17	1.6216203741842106e-13	-1.4609300841214118e-13
19	18	1.9669305023614907e-13	-9.605510195013983e-14
19	19	-7.779205390185335e-14	-3.8663043054733086e-13
20	0	-1.238730442100207e-13	0.0
20	1	1.320313073467504e-13	-5.3950947742400614e-14
20	2	7.412911145034349e-16	6.063523897017886e-13
20	3	4.878990681605411e-13	5.113652164310761e-13
20	4	-9.291788066126114e-16	3.2916014786262267e-13
20	5	-6.949901819626735e-14	-5.522240790409245e-13
20	6	1.9611674997966023e-13	-4.0437726384164553e-13
20	7	-9.35162126369451e-14	5.78736402717498e-13
20	8	5.410488940516737e-13	-4.13886986479453e-14
20	9	-5.779887872453599e-13	5.012195394842699e-13
20	10	-6.795695797742719e-13	2.6868397140127243e-13
20	11	-3.7086041607319597e-13	-1.355234140356411e-13
20	12	-6.767943893452401e-13	1.1599551128435767e-13
20	13	6.363322538476984e-14	-3.688864051613128e-13
20	14	4.914541734738622e-13	-3.5633412946363583e-13
20	15	-2.648291179650352e-14	-3.493720300880289e-13
20	16	-2.420634864885055e-14	7.384127840669766e-13
20	17	4.898902031314947e-13	1.4283140154719406e-13
20	18	2.9717918981548693e-13	2.0055874535692058e-13
20	19	3.237672914759897e-14	2.9121622737012356e-13
20	20	9.961141073162848e-14	4.4644898623728896e-13
21	0	-4.527211592733948e-13	0.0
21	1	6.6964232470819e-13	-3.3740448646107137e-13
21	2	3.9359882029522517e-13	-3.8874424224610754e-13
21	3	-5.257394924553219e-13	3.7483574781888494e-13
21	4	-5.263921634289367e-14	9.107970150178045e-14
21	5	-1.1150623700594833e-13	-1.390254382882583e-13
21	6	-1.9255555563310764e-13	8.260314811918999e-13
21	7	3.5364278752519573e-13	-1.9754416664373337e-13
21	8	-5.348860920208872e-13	1.2868635603987517e-13
21	9	1.0666633126183851e-13	8.18929788646341e-14
21	10	2.964871920874395e-14	-4.971986714718994e-13
21	11	-5.467707764355329e-13	1.4071436297069912e-13
21	12	3.7762916172468064e-13	-3.042102854520244e-13
21	13	2.714060469614864e-13	-2.934330485742041e-13
21	14	-1.7017770025085274e-13	8.479042760338457e-13
21	15	-2.945654498093247e-13	3.6385505234704996e-13
21	16	3.7993845769032765e-13	-2.772903376978199e-13
21	17	-5.306199462277341e-14	-6.41971114923661e-13
21	18	1.8986405490226043e-13	5.327671680210789e-13
21	19	1.1327989688312736e-13	-6.802168626517132e-14
21	20	-5.886488293346169e-14	-2.4882427140360236e-13
21	21	-5.192464299767379e-13	4.021473021863718e-13
22	0	6.587590089640713e-13	0.0
22	1	-9.261999771435707e-13	6.462481949672381e-13
22	2	-3.9549099725245026e-13	1.7386752429679117e-13
22	3	8.016955913512716e-14	4.960877743461135e-13
22	4	-1.1535043502109213e-13	-3.8039227264605083e-13
22	5	-3.6878098331948804e-13	1.5046572069025837e-13
22	6	6.705903710480755e-13	-4.727592618822102e-13
22	7	-5.276769972659491e-13	1.4677163020602993e-14
22	8	3.056655781180103e-13	4.199021767167303e-14
22	9	-2.503969044814881e-14	1.0735991078328328e-13
22	10	-1.9423332336506602e-14	-2.945988264841587e-13
22	11	-5.4388867303301636e-14	-2.207361740476348e-13
22	12	9.14675365207243e-13	-5.0736859097287783e-14
22	13	5.701938933032167e-13	-1.8521933045862538e-13
22	14	2.0027421563115842e-13	5.893814511117873e-13
22	15	-2.287672610876323e-13	-3.0489853790088725e-13
22	16	2.8968891442390536e-13	3.448417128506829e-13
22	17	-4.907132690262177e-13	2.263945995782756e-13
22	18	2.9380106164319167e-13	3.8501434259866513e-13
22	19	-9.61559460253439e-15	-1.7763256263182925e-13
22	20	5.284025989509056e-14	-2.3315399606540872e-14
22	21	2.604744223327447e-13	4.123108152659609e-14
22	22	3.1094203714932207e-13	-1.497202385395257e-13
23	0	-1.0636038838884283e-12	0.0
23	1	6.572329334794175e-14	2.6070209393244233e-13
23	2	1.94887922188057e-13	-2.605398438553011e-13
23	3	-5.117593483432906e-13	-1.276696355964545e-13
23	4	-3.1775078167556027e-13	2.9574712125417876e-14
23	5	3.1074016834315436e-13	-5.195796051656554e-13
23	6	-2.0323938249936584e-13	2.0002796087345733e-13
23	7	1.0235318478072058e-12	3.966042928105235e-14
23	8	-8.440269927751234e-14	-3.499191660995793e-13
23	9	-2.331107227090968e-13	3.077910401863365e-13
23	10	2.329391282678071e-13	-2.6064499393610195e-13
23	11	-3.756143471693635e-13	-1.4337801559939194e-13
23	12	-2.9940213267380617e-13	3.279659439220145e-14
23	13	-3.148964970992817e-13	-2.454786246431811e-13
23	14	-1.9769525139525863e-13	2.312261891187208e-13
23	15	-2.5370004453295144e-13	-3.9706687902177345e-13
23	16	2.4771741455590354e-13	-2.035032221365816e-13
23	17	4.8629879461883014e-14	-6.471539989886413e-14
23	18	2.998465178591164e-13	4.3037957339845e-14
23	19	-4.4107475886575934e-13	1.1566339395828775e-13
23	20	-1.230276852155192e-14	-4.469728438554293e-14
23	21	-4.011888488276227e-13	8.27366314613001e-14
23	22	-2.1117101332226663e-13	5.2062304149587216e-14
23	23	3.612317967992707e-13	7.137522407909106e-14
24	0	8.092307354622884e-13	0.0
24	1	-5.944115405459773e-13	-7.04601566018199e-13
24	2	1.9917250373921846e-13	4.646521644860475e-13
24	3	4.642367296216092e-13	-6.146804511870925e-13
24	4	-2.981622895480087e-14	-2.3364094667473827e-13
24	5	-1.3726330836228824e-13	2.2380093556398974e-13
24	6	2.684235048880464e-13	-1.5300776130386053e-13
24	7	6.469205414619362e-14	8.371546749781711e-14
24	8	7.770525014499447e-14	6.055964525414837e-13
24	9	4.3165668043630687e-13	1.1996662724633047e-15
24	10	3.8452073955849905e-14	-8.80034450410824e-14
24	11	2.297620334960229e-13	1.535463612152648e-14
24	12	-3.246411146235968e-13	-7.174380589427713e-14
24	13	3.4849414910781065e-14	1.3536663611905785e-13
24	14	-4.4782115318969686e-13	-7.397845347884107e-13
24	15	-2.4384264981379486e-13	-1.602477837978469e-13
24	16	6.25437470304698e-13	-2.201346259714119e-13
24	17	-7.494059113712164e-14	3.124126830958633e-13
24	18	-1.676519359002522e-14	1.0295142707659952e-13
24	19	-1.2077691924401994e-13	2.01696313084272e-13
24	20	-7.062087555640218e-14	-3.9925357061365547e-13
24	21	6.69206758596224e-15	-6.332545711153642e-14
24	22	8.331630832438281e-15	-5.760390778805303e-14
24	23	3.387725226996491e-13	-1.2552637263901332e-13
24	24	-6.227566344385542e-14	-2.397018207165121e-13
25	0	-6.117560533183158e-13	0.0
25	1	3.41690368577797e-13	9.786797859651457e-13
25	2	5.343197138701239e-13	2.105386336972422e-14
25	3	1.8939093090092061e-13	-3.6869855168937454e-13
25	4	-1.3808134661021695e-13	3.8583861686623026e-13
25	5	-1.186126725031846e-13	1.261127232072302e-13
25	6	-2.77161199098115e-13	3.978355840350544e-13
25	7	-2.2307260679429723e-13	-8.635665285880417e-14
25	8	-4.175484672405036e-14	-2.0055821037053141e-13
25	9	-3.9222997018864997e-13	-2.3208117767071324e-13
25	10	1.7278857608010257e-13	-7.780838846331781e-14
25	11	-2.7290001229982884e-13	-2.298402600806672e-13
25	12	-1.8858954952741265e-14	2.2197713987623e-13
25	13	-3.2183689493294032e-15	-1.5280250781271414e-13
25	14	-2.7572435168822464e-13	-1.9012858668704065e-13
25	15	1.7767099271273051e-13	-2.999747164728217e-13
25	16	1.3182048614725538e-13	6.191543269998427e-14
25	17	-3.2263988066324017e-13	3.249878878261552e-14
25	18	1.3233214479590983e-13	8.709875291495244e-14
25	19	4.503295143145998e-13	-1.91540703046856e-14
25	20	-6.810947032154528e-14	-1.9727154855588857e-13
25	21	-1.0320124567452568e-14	5.083071819936935e-13
25	22	7.299387680142406e-14	-1.452035726583263e-13
25	23	-9.433159678186479e-14	8.760830057024056e-14
25	24	-7.35711395275989e-14	3.7551513360513584e-13
25	25	-1.070532596609458e-13	-9.600901232215712e-15
26	0	1.2341804328061256e-13	0.0
26	1	-8.236924355917412e-14	-6.678601104559284e-13
26	2	-1.0385303463032079e-13	-2.769755985878767e-13
26	3	-2.1094183055448803e-13	1.2116572658974454e-13
26	4	1.678529911265723e-14	1.6416149319095488e-13
26	5	1.6510779396963506e-13	3.941670738269118e-13
26	6	-1.9837004916711593e-13	-1.5338999385840644e-13
26	7	-2.0292680783057534e-13	-1.5894389791410799e-13
26	8	-2.238834432024474e-15	-3.14518412266143e-14
26	9	2.6936598062027897e-13	-4.164345761907174e-14
26	10	1.2863097532281595e-13	-1.9180801629934232e-13
26	11	3.2749384037159287e-15	1.5383309842618393e-13
26	12	-9.443901314268736e-14	-1.9784940281708436e-13
26	13	-3.7396553578081735e-13	1.5124235153191448e-13
26	14	3.595771673543551e-13	-2.564298332566676e-13
26	15	-2.2246122400421555e-14	-4.0646468974054935e-13
26	16	-2.6908983817266403e-14	3.267231881216112e-13
26	17	3.784094476757652e-14	3.896648496968486e-14
26	18	-1.0111059701562148e-13	-3.1619007478026377e-13
26	19	-9.144480738753135e-14	6.716177034478342e-14
26	20	2.9023310454143117e-13	1.3871415535734835e-13
26	21	2.726030368911371e-13	2.0454098989507157e-13
26	22	-2.9783552124222426e-13	4.1208534541330694e-13
26	23	-1.0314803339144735e-13	-3.153582059828875e-13
26	24	-1.8821063502781057e-14	8.784172038403988e-14
26	25	-5.8201198012973e-13	-3.123690194360735e-13
26	26	-9.833768981067016e-14	-2.505254524370772e-13
27	0	-2.0287127113448917e-13	0.0
27	1	-1.414059588146008e-13	6.022931148814145e-13
27	2	-4.1588482378830524e-14	2.907537764048893e-13
27	3	8.74158249516239e-14	4.500815157223627e-14
27	4	-2.2598818478147376e-13	-3.516037721615062e-13
27	5	-3.2286461057197774e-13	2.1416682169917277e-13
27	6	8.778846351343843e-14	-2.0067697066641193e-13
27	7	-4.096150639752459e-13	-4.792237161983162e-14
27	8	1.3899217561504911e-13	1.6244323402561064e-13
27	9	1.3697592160200281e-13	-9.533036695966235e-14
27	10	-1.3764966142116466e-13	2.8439734899162694e-14
27	11	-1.2367543826798404e-13	1.4203880742608658e-13
27	12	2.431364125032512e-13	-3.8004258069019294e-13
27	13	2.7199144509298584e-14	-1.811675848352996e-13
27	14	2.3443783480724157e-13	-3.090269796925327e-13
27	15	2.00352829012345e-13	-6.499749555086463e-14
27	16	2.936019301296529e-14	2.8345800305447694e-13
27	17	-5.079119661685525e-13	1.3168976879503195e-13
27	18	4.288256119513832e-14	-1.5337360739869747e-13
27	19	-1.0329035746541082e-13	3.634637378948543e-13
27	20	-1.4189067484939964e-13	2.613845520694927e-14
27	21	-3.558300087682373e-13	-7.793554918031725e-14
27	22	-3.5034300540142605e-13	1.3525103996556648e-13
27	23	1.3479165672268366e-13	-3.138774688982476e-13
27	24	1.212168825019431e-13	8.719750653859351e-14
27	25	4.281929990110515e-14	3.2420027257318873e-13
27	26	2.0163986902078564e-13	-9.160491150102451e-14
27	27	1.761421722680333e-13	1.5893025356772432e-13
28	0	3.1734765737855685e-13	0.0
28	1	4.0493946954341887e-13	-4.3218755222804e-13
28	2	-2.6391363144354987e-13	-3.1784108590525115e-14
28	3	-2.2662769995249033e-13	3.164526570917804e-14
28	4	-1.226437340369538e-13	1.596001832922904e-13
28	5	5.266703823152882e-13	1.7770488006272453e-13
28	6	-2.662425670017853e-13	-2.4418191337021886e-13
28	7	4.763934851233029e-14	1.1793491146981005e-13
28	8	2.0626512611683199e-13	-1.0343156954997072e-13
28	9	2.4291799305710557e-13	1.940484548977296e-13
28	10	5.4662792357377403e-14	4.954042609627347e-13
28	11	1.539053496055703e-13	2.7043041177405035e-14
28	12	-4.275327135967593e-13	8.85480102913324e-14
28	13	-2.1071058000456198e-13	-1.5898185933107873e-14
28	14	1.179925722384813e-13	-8.027901096186291e-14
28	15	-1.7366925517095385e-13	-2.031019403086699e-13
28	16	-3.758879400835894e-13	-3.7789575837927596e-14
28	17	1.4114599960491034e-15	-4.0403854534330413e-13
28	18	1.3651799347529964e-13	-1.5804938277049056e-13
28	19	1.7229765064463582e-13	-1.7324311887472765e-14
28	20	-1.164303200303762e-14	-3.5462535690554157e-15
28	21	7.143274822331838e-14	5.0377477745076836e-14
28	22	5.348203061073061e-14	1.761674812723521e-13
28	23	-1.2253597445843088e-13	-1.524552824901035e-13
28	24	8.440486817702999e-14	2.5098050371782485e-13
28	25	-1.3518583791689484e-13	1.1698869918033525e-13
28	26	1.7420257309585525e-13	4.210346453254216e-15
28	27	3.195130283986514e-14	2.1028605664740182e-13
28	28	-2.4784535050431314e-13	2.657822546700185e-13
29	0	2.7556039488716697e-13	0.0
29	1	6.003658199274931e-14	-9.069529263748146e-14
29	2	-5.2139280961723525e-15	2.502751016268132e-13
29	3	3.167301546091538e-13	4.7334447273295414e-14
29	4	3.7873141128848484e-13	1.5427837434598783e-13
29	5	-5.0116747848220155e-14	7.637178570277415e-14
29	6	3.305094813760245e-13	2.774495858885308e-13
29	7	-1.7700718953575832e-15	4.986885463615622e-14
29	8	-2.3904132379704924e-13	4.675591464598314e-13
29	9	1.4305947177820442e-13	-1.6223792787321414e-13
29	10	-1.0116521745998177e-13	-2.1870998195070846e-13
29	11	-1.0606228730808741e-13	1.4739667472289458e-13
29	12	1.7612499315423525e-13	-1.6313307808310767e-13
29	13	-3.656567964886824e-13	2.9895686991353735e-14
29	14	-2.3930957664208264e-13	2.2889267399862964e-13
29	15	-1.5959645951053377e-13	-1.5066752257012331e-13
29	16	-4.510889915416312e-13	-2.4144142787168194e-13
29	17	-3.020445161624827e-14	-3.0071005349842673e-13
29	18	-1.1944352788419865e-14	-3.676274908040322e-13
29	19	1.0095113815684233e-13	9.334168287194252e-14
29	20	-1.3010599476485935e-13	1.404658156914064e-13
29	21	1.3888815761887187e-14	1.0315741067733728e-14
29	22	-2.549206639767995e-13	-3.623633732541145e-14
29	23	2.9473597592600527e-15	1.992077871914282e-14
29	24	8.501769387217567e-14	-6.672007317968617e-14
29	25	-3.119405041954164e-13	1.6407994810710235e-13
29	26	-5.82839077003364e-14	-4.3063219263615273e-14
29	27	3.3676784904948517e-13	-1.321500136347941e-13
29	28	-6.878739966244573e-14	-6.292412716455264e-14
29	29	-8.662262236387379e-14	-2.409056455087161e-13
30	0	6.128745263660153e-14	0.0
30	1	1.783256572821523e-13	3.175256887920066e-13
30	2	-1.0309212060201383e-13	-4.775998726910454e-13
30	3	-1.6294739981802813e-13	5.374170638719647e-14
30	4	4.1433771066889493e-13	3.409876960620356e-14
30	5	-1.0022674323216306e-13	-3.116735439757251e-13
30	6	4.5519293571587104e-14	3.9262775072179953e-13
30	7	-1.2468104180827053e-13	-9.385937590722746e-15
30	8	-1.2552909689265082e-13	-1.450769239778975e-14
30	9	-2.492470865967475e-14	1.8962466780176963e-14
30	10	-1.5648124301849309e-13	1.5868914859163453e-13
30	11	-5.54603256210898e-14	6.500076517237307e-14
30	12	7.255496126836764e-14	-4.7866965688869554e-14
30	13	-2.192246401059846e-14	-1.1039309480373066e-14
30	14	4.1969215336471853e-13	1.5879974635728775e-13
30	15	-2.0517714612207885e-13	-3.459450826429316e-13
30	16	-1.9796099998334513e-13	-4.379617862117373e-14
30	17	1.3994886014414445e-13	-1.7022818524805004e-13
30	18	3.5613463865869543e-13	-4.36481223829447e-14
30	19	-1.879167213562685e-13	-4.6816349701027703e-14
30	20	-6.533792316704379e-14	-5.442292259295029e-14
30	21	2.0697731192950413e-13	-1.839291758431308e-13
30	22	-2.4109372156732292e-14	5.2541599590664284e-14
30	23	-1.3361765224109044e-13	6.596544191984698e-14
30	24	-1.5930698383552968e-14	-6.594450022249493e-15
30	25	-2.8680725670119804e-13	5.5872974179791984e-14
30	26	2.512885829846861e-13	-1.0619634994198177e-13
30	27	1.329843652936187e-13	-8.127985946693943e-14
30	28	-7.762315422004515e-14	7.621613091697982e-15
30	29	-3.3389861665054535e-14	1.9982413790290745e-14
30	30	4.896808791277681e-13	1.2628928922659973e-13
31	0	2.951378666747576e-14	0.0
31	1	-2.793933005978224e-13	-3.3369255666058014e-13
31	2	-7.508737550551914e-14	1.8362291515110649e-13
31	3	-2.249543150160616e-13	-3.49776815488421e-14
31	4	-8.187761018177837e-14	-2.1101373924971216e-13
31	5	5.739705596859647e-14	-1.0308950360301734e-13
31	6	2.299090515805604e-13	-3.612224908831816e-13
31	7	3.0869712763311107e-13	2.288727437857675e-13
31	8	4.808193517268519e-14	-6.76091379497509e-14
31	9	-7.054392029111913e-14	6.783586403499722e-14
31	10	1.4833241493277114e-13	-2.4528351203928847e-13
