LON	LAT	VALUE
170.5	-72.5	-0.13634856952912713
171.5	-72.5	-0.09303754271379554
172.5	-72.5	-0.07176815497685568
173.5	-72.5	-0.09552306750648348
174.5	-72.5	-0.13166207593549714
175.5	-72.5	-0.1214877425360679
176.5	-72.5	-0.024954572461891956
177.5	-72.5	0.15554460586123023
178.5	-72.5	0.38671122339252434
179.5	-72.5	0.6341736524682903
180.5	-72.5	0.8799396863301218
181.5	-72.5	1.1119707963885161
182.5	-72.5	1.2998437043630886
183.5	-72.5	1.386837526197949
184.5	-72.5	1.3159751375541253
185.5	-72.5	1.0755374482734192
186.5	-72.5	0.726683220797775
187.5	-72.5	0.3842106096170309
188.5	-72.5	0.15679265373630738
189.5	-72.5	0.08648748083283603
190.5	-72.5	0.1301605273469307
191.5	-72.5	0.1942863961748268
192.5	-72.5	0.19512299867497318
193.5	-72.5	0.10088034805163054
194.5	-72.5	-0.06813416590840168
195.5	-72.5	-0.2708949322646913
196.5	-72.5	-0.47880163822516975
197.5	-72.5	-0.6897290202674552
198.5	-72.5	-0.9246081757717948
199.5	-72.5	-1.2195330653696268
200.5	-72.5	-1.6180398632885382
201.5	-72.5	-2.1553968611057943
202.5	-72.5	-2.8299387028304808
203.5	-72.5	-3.576461667117889
204.5	-72.5	-4.2709013138049166
205.5	-72.5	-4.781371550304635
206.5	-72.5	-5.042546915701008
207.5	-72.5	-5.100938080134152
208.5	-72.5	-5.0896953636859
209.5	-72.5	-5.141673929178192
210.5	-72.5	-5.3001766173432285
211.5	-72.5	-5.494230220986263
212.5	-72.5	-5.599312924659135
213.5	-72.5	-5.539606651036315
214.5	-72.5	-5.35541402712708
215.5	-72.5	-5.185185616180499
216.5	-72.5	-5.175355733799142
217.5	-72.5	-5.3837888517657575
218.5	-72.5	-5.745341454444848
219.5	-72.5	-6.121084190883106
220.5	-72.5	-6.392574190141432
221.5	-72.5	-6.532928207660348
222.5	-72.5	-6.606664796202899
223.5	-72.5	-6.703429246079456
224.5	-72.5	-6.857581715403387
225.5	-72.5	-7.013163323068674
226.5	-72.5	-7.0581302834524635
227.5	-72.5	-6.900519403201152
228.5	-72.5	-6.530814539908564
229.5	-72.5	-6.029470361259754
230.5	-72.5	-5.522520085278798
231.5	-72.5	-5.124642293425706
232.5	-72.5	-4.908930414956572
233.5	-72.5	-4.909815320521374
234.5	-72.5	-5.133540001636866
235.5	-72.5	-5.550952145989029
236.5	-72.5	-6.078869482819163
237.5	-72.5	-6.584123435734302
238.5	-72.5	-6.934154374824121
239.5	-72.5	-7.072752771206996
240.5	-72.5	-7.062090326325227
241.5	-72.5	-7.0457596079027
242.5	-72.5	-7.149793941118976
243.5	-72.5	-7.396456566607413
244.5	-72.5	-7.701679943793713
245.5	-72.5	-7.957396825384659
246.5	-72.5	-8.124714823547158
247.5	-72.5	-8.254429408698519
248.5	-72.5	-8.4206489073493
249.5	-72.5	-8.6375517264187
250.5	-72.5	-8.845666783498432
251.5	-72.5	-8.982806122143346
252.5	-72.5	-9.064350468723784
253.5	-72.5	-9.181468509496295
254.5	-72.5	-9.407555622139785
255.5	-72.5	-9.70486103031014
256.5	-72.5	-9.93721581744291
257.5	-72.5	-9.994193194002607
264.5	-72.5	-8.407333125879864
265.5	-72.5	-7.4278779858382595
266.5	-72.5	-6.8514927151353975
267.5	-72.5	-6.831639347693974
268.5	-72.5	-7.110910097760958
269.5	-72.5	-7.234024696698362
270.5	-72.5	-6.938898854736254
271.5	-72.5	-6.38409678917504
272.5	-72.5	-6.000499093299631
273.5	-72.5	-6.086511605863364
274.5	-72.5	-6.504514870037088
275.5	-72.5	-6.75873169832993
276.5	-72.5	-6.400592253899811
277.5	-72.5	-5.412655189501481
278.5	-72.5	-4.232678226636392
279.5	-72.5	-3.3899649098239246
280.5	-72.5	-3.062854309895157
281.5	-72.5	-2.9337945433883665
282.5	-72.5	-2.462473265559079
283.5	-72.5	-1.345949568097632
300.5	-72.5	1.974850978439354
301.5	-72.5	1.6505532092359108
302.5	-72.5	1.0379764067858064
303.5	-72.5	0.49471688353775956
304.5	-72.5	0.2812771286601896
305.5	-72.5	0.3924156422924519
306.5	-72.5	0.584204717034117
307.5	-72.5	0.5812436104878054
308.5	-72.5	0.3059219965633223
309.5	-72.5	-0.05178088291235247
310.5	-72.5	-0.18222018035694212
311.5	-72.5	0.09455268589386752
312.5	-72.5	0.6767476787479839
313.5	-72.5	1.2460113836613855
314.5	-72.5	1.4954121583619933
315.5	-72.5	1.3407307892032398
316.5	-72.5	0.9588329793339629
317.5	-72.5	0.6405915440807971
318.5	-72.5	0.5856266588062099
319.5	-72.5	0.7920070368467084
320.5	-72.5	1.0997793589325537
321.5	-72.5	1.3239322049153068
322.5	-72.5	1.3615046329490241
323.5	-72.5	1.2059914409016037
324.5	-72.5	0.8919657927868426
325.5	-72.5	0.44283979969553205
326.5	-72.5	-0.128160066272753
327.5	-72.5	-0.7756419928118434
328.5	-72.5	-1.3909205710885753
329.5	-72.5	-1.8226802479635842
330.5	-72.5	-1.9430553947307954
331.5	-72.5	-1.714345608551445
332.5	-72.5	-1.2109315022010707
333.5	-72.5	-0.583132368079903
334.5	-72.5	0.013114515766184337
335.5	-72.5	0.48000022908918266
336.5	-72.5	0.803758449321225
337.5	-72.5	1.0361363217736825
338.5	-72.5	1.2482882899340892
339.5	-72.5	1.4850493150821436
340.5	-72.5	1.7432251129330831
341.5	-72.5	1.9817308790819708
342.5	-72.5	2.152859279774562
343.5	-72.5	2.233026641219174
344.5	-72.5	2.234583653543323
345.5	-72.5	2.195248399244953
170.5	-71.5	-0.24181252400592498
171.5	-71.5	-0.16645970001896349
172.5	-71.5	-0.10144519289544318
173.5	-71.5	-0.09180128792991887
174.5	-71.5	-0.11940667648103168
175.5	-71.5	-0.1257749438047967
176.5	-71.5	-0.05927229260910806
177.5	-71.5	0.09219076217094738
178.5	-71.5	0.3038939582932138
179.5	-71.5	0.5410023204209425
180.5	-71.5	0.7796006488868558
181.5	-71.5	1.0028885111455392
182.5	-71.5	1.1811529568464356
183.5	-71.5	1.2628913798831967
184.5	-71.5	1.1960053003764206
185.5	-71.5	0.9688516702553406
186.5	-71.5	0.6373886519926688
187.5	-71.5	0.3097324800767771
188.5	-71.5	0.09156279360911851
189.5	-71.5	0.028508912471387125
190.5	-71.5	0.08619836105111257
191.5	-71.5	0.18010002530781585
192.5	-71.5	0.2297650211327261
193.5	-71.5	0.19731853594860368
194.5	-71.5	0.08864497776532734
195.5	-71.5	-0.0719202278861925
196.5	-71.5	-0.2663344793675018
197.5	-71.5	-0.49108375178266395
198.5	-71.5	-0.7546782575317376
199.5	-71.5	-1.077294116211284
200.5	-71.5	-1.492071936089384
201.5	-71.5	-2.033305585224784
202.5	-71.5	-2.7040233770839097
203.5	-71.5	-3.4420505312226948
204.5	-71.5	-4.121032918867702
205.5	-71.5	-4.605165728428135
206.5	-71.5	-4.830855779545602
207.5	-71.5	-4.854914367317389
208.5	-71.5	-4.823471107603548
209.5	-71.5	-4.874361752349019
210.5	-71.5	-5.041993605376062
211.5	-71.5	-5.238153204205192
212.5	-71.5	-5.326815489066622
213.5	-71.5	-5.23833505539538
214.5	-71.5	-5.036655189164219
215.5	-71.5	-4.887781932081272
216.5	-71.5	-4.951358770066568
217.5	-71.5	-5.273162793440716
218.5	-71.5	-5.754027417588477
219.5	-71.5	-6.214583723306394
220.5	-71.5	-6.508095230106254
221.5	-71.5	-6.603023199640474
222.5	-71.5	-6.581810814033154
223.5	-71.5	-6.562717308387038
224.5	-71.5	-6.60436090420189
225.5	-71.5	-6.661722794134066
226.5	-71.5	-6.622590358936818
227.5	-71.5	-6.39425030720149
228.5	-71.5	-5.975287476719797
229.5	-71.5	-5.462322120682106
230.5	-71.5	-4.9936448708875085
231.5	-71.5	-4.678441283434726
232.5	-71.5	-4.5636940435862074
233.5	-71.5	-4.650459834717124
234.5	-71.5	-4.925597493736327
235.5	-71.5	-5.367299396923114
236.5	-71.5	-5.919606697005629
237.5	-71.5	-6.474349321532986
238.5	-71.5	-6.901463995018906
239.5	-71.5	-7.1222215199412435
240.5	-71.5	-7.167984613919943
241.5	-71.5	-7.165228182304996
242.5	-71.5	-7.246542932455695
243.5	-71.5	-7.45633468317737
244.5	-71.5	-7.731113156961528
245.5	-71.5	-7.97032191576973
246.5	-71.5	-8.130831725325782
247.5	-71.5	-8.256477424234946
248.5	-71.5	-8.418135962887105
249.5	-71.5	-8.629664375602701
250.5	-71.5	-8.830309046349955
251.5	-71.5	-8.955332799224832
252.5	-71.5	-9.020259929018922
253.5	-71.5	-9.121513990031417
254.5	-71.5	-9.33901771736056
255.5	-71.5	-9.635778070793675
256.5	-71.5	-9.868589268771208
257.5	-71.5	-9.91893077617982
258.5	-71.5	-9.820518691638718
259.5	-71.5	-9.740522294584956
260.5	-71.5	-9.805102342345604
261.5	-71.5	-9.928374258042613
262.5	-71.5	-9.832999732118733
263.5	-71.5	-9.285827366459952
264.5	-71.5	-8.352948989668475
265.5	-71.5	-7.421997682069235
266.5	-71.5	-6.927592836250306
267.5	-71.5	-6.994883892437363
268.5	-71.5	-7.322215430288421
269.5	-71.5	-7.433150671998937
270.5	-71.5	-7.09387116579363
271.5	-71.5	-6.521681066414395
272.5	-71.5	-6.17999696395363
273.5	-71.5	-6.32904275831734
