LON	LAT	VALUE
170.5	-72.5	-0.07687653826330056
171.5	-72.5	-0.23496662655133782
172.5	-72.5	-0.4218647441023804
173.5	-72.5	-0.5249737144026428
174.5	-72.5	-0.4971190387058748
175.5	-72.5	-0.38904548708631354
176.5	-72.5	-0.3158426525098229
177.5	-72.5	-0.3795578105328803
178.5	-72.5	-0.6000870552823754
179.5	-72.5	-0.8994880482160394
180.5	-72.5	-1.1472872674404482
181.5	-72.5	-1.2342769100127262
182.5	-72.5	-1.127627004071221
183.5	-72.5	-0.8780165608631602
184.5	-72.5	-0.5832188608544516
185.5	-72.5	-0.33691265129663533
186.5	-72.5	-0.1924011440151744
187.5	-72.5	-0.15382124259713797
188.5	-72.5	-0.18900151617280234
189.5	-72.5	-0.250886328382803
190.5	-72.5	-0.29799294688151456
191.5	-72.5	-0.3097292070494281
192.5	-72.5	-0.2932218496118268
193.5	-72.5	-0.2771573153689963
194.5	-72.5	-0.29192012691541813
195.5	-72.5	-0.34533322017364787
196.5	-72.5	-0.4112493868629456
197.5	-72.5	-0.4435285589355095
198.5	-72.5	-0.40982313994753927
199.5	-72.5	-0.32130102989781467
200.5	-72.5	-0.23309294759840307
201.5	-72.5	-0.21058705721578258
202.5	-72.5	-0.28411755343039863
203.5	-72.5	-0.4260322627339687
204.5	-72.5	-0.5683345084877268
205.5	-72.5	-0.647909860032152
206.5	-72.5	-0.645434161384279
207.5	-72.5	-0.5906056148441277
208.5	-72.5	-0.5339394404868589
209.5	-72.5	-0.5101328097264379
210.5	-72.5	-0.5202268442658854
211.5	-72.5	-0.5406980122961911
212.5	-72.5	-0.5461719456136485
213.5	-72.5	-0.5264685824402341
214.5	-72.5	-0.4892074962164909
215.5	-72.5	-0.4526309791035657
216.5	-72.5	-0.4370715387600836
217.5	-72.5	-0.4580785859805691
218.5	-72.5	-0.519706123228257
219.5	-72.5	-0.6091302417757108
220.5	-72.5	-0.6986255351504741
221.5	-72.5	-0.7585871010147094
222.5	-72.5	-0.77480123243633
223.5	-72.5	-0.7553561528053532
224.5	-72.5	-0.7186579833588363
225.5	-72.5	-0.6715037296324236
226.5	-72.5	-0.5985153255484463
227.5	-72.5	-0.47674137313334675
228.5	-72.5	-0.30568046825514655
