LON	LAT	VALUE
170.5	-72.5	-0.7875457741197388
171.5	-72.5	-0.764171928721451
172.5	-72.5	-0.8798379071020545
173.5	-72.5	-1.0205328708157257
174.5	-72.5	-1.0504738215916904
175.5	-72.5	-0.8754790246213576
176.5	-72.5	-0.4917702885190724
177.5	-72.5	0.005010327801932615
178.5	-72.5	0.46019099271188074
179.5	-72.5	0.7323743000728667
180.5	-72.5	0.7590014886289405
181.5	-72.5	0.57887620390702
182.5	-72.5	0.3021940958685515
183.5	-72.5	0.051222368044266
184.5	-72.5	-0.09064698518266542
185.5	-72.5	-0.0962592636516617
186.5	-72.5	0.019636722779823965
187.5	-72.5	0.2250928767421146
188.5	-72.5	0.48577416106811205
189.5	-72.5	0.7654914940687575
190.5	-72.5	1.022390539901964
191.5	-72.5	1.212177036192634
192.5	-72.5	1.3005095722097222
193.5	-72.5	1.277339168524346
194.5	-72.5	1.1641405616406715
195.5	-72.5	1.009583437102552
196.5	-72.5	0.8745525002099584
197.5	-72.5	0.8105659252532432
198.5	-72.5	0.8380348856486166
199.5	-72.5	0.9336319687078095
200.5	-72.5	1.0361649110124298
201.5	-72.5	1.073248259078611
202.5	-72.5	0.9978943130286286
203.5	-72.5	0.8141552446694892
204.5	-72.5	0.5744034444646656
205.5	-72.5	0.3483784491667039
206.5	-72.5	0.1837489295281912
207.5	-72.5	0.08411826334461471
208.5	-72.5	0.0176959849636891
209.5	-72.5	-0.05193401686589622
210.5	-72.5	-0.1357052231963753
211.5	-72.5	-0.20943607920359442
212.5	-72.5	-0.22887905744515635
213.5	-72.5	-0.1581198603319143
214.5	-72.5	0.005834209469772271
215.5	-72.5	0.22509069379730642
216.5	-72.5	0.4332888670217945
217.5	-72.5	0.5631484504316082
218.5	-72.5	0.5767908953646769
219.5	-72.5	0.483103530123398
220.5	-72.5	0.3305038188284018
221.5	-72.5	0.17678607501829363
222.5	-72.5	0.05438524725942156
223.5	-72.5	-0.04346193384835405
224.5	-72.5	-0.14217108408146842
225.5	-72.5	-0.24365269416692278
226.5	-72.5	-0.2963523127599308
227.5	-72.5	-0.2075429002512957
228.5	-72.5	0.10214998883545497
229.5	-72.5	0.6371015382749701
230.5	-72.5	1.30429201021171
231.5	-72.5	1.9516964253210396
232.5	-72.5	2.4447248362753937
233.5	-72.5	2.7284727200265113
234.5	-72.5	2.8333159149866236
235.5	-72.5	2.8244069372654454
236.5	-72.5	2.738666517479176
237.5	-72.5	2.5614061743558247
238.5	-72.5	2.2610285690605765
239.5	-72.5	1.8506587585496916
240.5	-72.5	1.4202982924400362
241.5	-72.5	1.1041041736036437
242.5	-72.5	0.9997010397054781
243.5	-72.5	1.0987122609074615
244.5	-72.5	1.2846538769029046
245.5	-72.5	1.4056680284374574
246.5	-72.5	1.3719038210608034
247.5	-72.5	1.2063903492784025
248.5	-72.5	1.0123173172956759
249.5	-72.5	0.8837291958198338
250.5	-72.5	0.8307332021609304
251.5	-72.5	0.7786662443163423
252.5	-72.5	0.6410783622795497
253.5	-72.5	0.40555022337988156
254.5	-72.5	0.15859762995603327
255.5	-72.5	0.023497904397917362
256.5	-72.5	0.056655082331354925
257.5	-72.5	0.1867002816654402
264.5	-72.5	-0.08021026337860512
265.5	-72.5	0.45956313312112446
266.5	-72.5	0.8617221049068756
267.5	-72.5	1.0193394753556555
268.5	-72.5	0.9869595884447943
269.5	-72.5	0.9118438711954792
270.5	-72.5	0.9097640988356696
271.5	-72.5	0.9827834130541115
272.5	-72.5	1.0375330883777147
