N	M	R_coefficient	Q_coefficient
17	9	1.0542277386234909e-14	-8.303007915136667e-13
17	10	9.483505698483777e-13	-1.9474785539812315e-13
17	11	1.6620922265610006e-12	3.473432033762013e-13
17	12	3.596134950299847e-13	6.456522574781335e-13
17	13	-3.445933857670911e-13	-2.2542943868921032e-13
17	14	4.239756681752965e-13	-9.844270333392749e-14
17	15	1.0078159148221859e-13	-1.190841953767678e-13
17	16	-6.20072105998476e-13	-1.821102804334538e-14
17	17	2.930460123927117e-13	7.276848399715952e-14
18	0	-6.458387706452757e-13	0.0
18	1	1.4741931284760035e-14	3.3723318769076943e-13
18	2	5.623168114231741e-13	6.330398002779495e-13
18	3	7.258235505584507e-13	-4.326162469112859e-13
18	4	7.892107683171903e-13	4.69995203632987e-13
18	5	-1.1743669513110326e-12	-5.460797867531864e-13
18	6	-1.561912750560936e-12	5.12241240361089e-13
18	7	-3.663763732401887e-13	6.292446181322707e-13
18	8	5.622095534981715e-13	-7.138714609668255e-14
18	9	1.3726242828915972e-12	-1.4023051582446019e-15
18	10	5.228048853669676e-13	-5.966194596727204e-13
18	11	2.8954103152141666e-13	3.2038077941426907e-13
18	12	-2.3647837555039165e-13	1.4947240897003776e-13
18	13	4.4323709205725583e-13	-6.058481472027266e-13
18	14	3.5727822741785075e-13	7.034814172365892e-13
18	15	-3.520486337954898e-13	-1.1976742779208437e-13
18	16	-1.706738362089295e-13	2.2626520298112042e-13
18	17	2.3015477382626947e-14	-3.278294460697873e-13
18	18	-5.248533299226519e-13	1.8568862406189934e-13
19	0	-1.3092784874504009e-13	0.0
19	1	-4.0021096396517745e-13	-3.341998472181201e-13
19	2	3.372348580728886e-15	-9.91658294983281e-13
19	3	7.878498672180352e-13	-6.586478052241425e-13
19	4	-1.4628335064369106e-13	-2.9754503354336414e-13
19	5	-6.743230582604052e-13	-3.5400650304934576e-14
19	6	-1.3945286543098474e-12	6.981569954753293e-13
19	7	-3.0029553755955376e-13	2.0742910509199258e-13
19	8	2.586775925095095e-13	-3.880059855125753e-13
19	9	7.44852811435658e-13	1.1668222807654777e-12
19	10	-3.278334352129546e-13	7.369513063912222e-13
19	11	1.7115622745235827e-13	1.1345360772332654e-12
19	12	-6.843010040680256e-14	-3.1713084770782327e-13
19	13	-4.041594074485844e-14	-6.133440379922548e-13
19	14	7.32584162016682e-13	-2.2513091548189454e-13
19	15	-1.4087084260541384e-13	2.6567449689853117e-13
19	16	2.5416577868126983e-13	-5.388293792662948e-13
19	17	2.524321110020579e-13	1.9189461086009592e-13
19	18	-4.317222331851662e-14	3.2529747328086256e-13
19	19	-2.4579519954275913e-13	-1.3936763519648578e-13
20	0	-2.8425011983368783e-13	0.0
20	1	-1.8778139321625879e-13	-3.6117224833268454e-13
20	2	-1.2241189769982578e-13	2.3541387493735023e-13
20	3	9.641378872128045e-13	3.4883147488959374e-13
20	4	8.342397569095322e-13	-7.528114051509458e-14
20	5	-7.231442922742496e-13	-2.1512979849299996e-13
20	6	-1.2923524546606888e-12	-1.7731434593257048e-13
20	7	-6.693490199728647e-13	2.05626036016927e-14
20	8	4.052431565754058e-13	-1.7769668911680104e-13
20	9	2.5154343798531715e-13	1.0267697355739723e-12
20	10	6.969079431572921e-13	3.4899900469146234e-14
20	11	7.74753316112224e-14	1.9684989731398825e-13
20	12	-4.4928905105442486e-13	-4.062920312580305e-14
20	13	6.218382961216795e-13	-4.805632539270503e-13
20	14	-8.473610553150282e-14	4.613675930628916e-13
20	15	-4.0753306933557156e-13	-4.056351007800497e-13
20	16	-7.679215952657353e-14	1.8400216639674667e-13
20	17	1.3521578990096248e-13	2.730668549381045e-13
20	18	4.02348954126878e-13	4.3270446272850856e-13
20	19	-8.665742674473999e-14	-8.688524364084999e-14
20	20	-4.672955815347428e-14	-8.743578847347687e-14
21	0	-4.735916594944868e-14	0.0
21	1	-7.880166942204195e-13	2.187709445936028e-13
21	2	9.915992888291427e-14	2.6075512650882995e-13
21	3	6.234990299684291e-13	4.66893699475535e-13
21	4	-1.18618217400187e-13	1.8711703785565272e-13
21	5	-4.667936809364642e-13	-2.074473025324905e-13
21	6	-1.1552316802870403e-12	5.846689898609298e-13
21	7	-1.695779355206918e-13	-1.1958737622291184e-13
21	8	-4.839555455294694e-13	-4.446854539291725e-14
21	9	2.4361955841942895e-13	4.3670399084788446e-13
21	10	-1.251900214047169e-13	2.0093603359705807e-13
21	11	3.7436037291585074e-13	3.1130304391250367e-13
21	12	7.499954804033999e-13	-4.3703229913080526e-13
21	13	5.368303476935727e-13	1.0903407235153209e-14
21	14	1.3707466971421674e-13	8.877426411382389e-13
21	15	-2.475104780013061e-13	-8.261308782303936e-14
21	16	7.681948244005672e-14	9.36658881522382e-14
21	17	1.40287036015071e-13	2.0186045736422104e-13
21	18	6.297065645128041e-15	-5.5425532447202666e-14
21	19	-2.9046781873664624e-13	-2.72049972323069e-13
21	20	7.456918235454248e-14	-1.9657340582786007e-13
21	21	-8.418187906088549e-16	3.0329078118447806e-13
22	0	4.2800110495401904e-13	0.0
22	1	-4.0798591501733964e-13	-9.815028794566634e-15
22	2	-5.428651377766848e-13	-1.402333865914681e-13
22	3	-3.732886340923147e-13	6.067363483837308e-13
22	4	2.440217694720424e-13	-3.302418324078898e-13
22	5	8.059711764531489e-15	-1.6645937103552434e-13
22	6	2.0634201693257826e-13	-4.020973448082402e-13
22	7	-6.657367327953508e-13	6.670465639917225e-13
22	8	-3.822334768215728e-13	-2.491760370095759e-13
22	9	-6.92087014138713e-13	5.797956827323554e-13
22	10	7.217141896385737e-13	-2.0358537525211424e-13
22	11	-9.107682582645206e-14	3.5750178400247436e-14
22	12	3.187394334948957e-13	1.6241256903884235e-13
22	13	3.412067410309655e-13	2.672477135131322e-13
22	14	-7.03727433450923e-14	5.474368101023199e-13
22	15	-5.590729289725067e-13	-2.533800127248804e-13
22	16	4.705739993267902e-13	2.320697474605062e-13
22	17	-5.035882901721836e-13	-2.0809146635561595e-13
22	18	4.0352566421066213e-13	8.017305257389876e-14
22	19	1.9789695121611252e-13	-4.640286166247922e-14
22	20	-1.805977982185033e-14	-1.712472673696506e-13
22	21	8.629273369867103e-14	2.4231385410802717e-13
22	22	-1.9033205912461442e-13	-1.944402219397989e-14
23	0	-1.313593568491086e-13	0.0
23	1	-4.98476074385309e-13	4.305690145950293e-13
23	2	-2.0408344035249762e-13	8.896574795287396e-14
23	3	-2.6716042089855654e-14	-2.2700592254249853e-13
23	4	7.86160354147151e-13	2.2614690400818394e-13
23	5	4.743129068130767e-13	-2.9521142688157263e-13
23	6	4.1217742810647214e-14	4.614462806293319e-13
23	7	1.745076267585597e-13	2.899727323369389e-13
23	8	-9.716074233844687e-13	1.7466278197988725e-13
23	9	-5.484640104354054e-13	2.0671235753966516e-13
23	10	2.96939785292283e-13	-4.861132468287868e-13
23	11	-1.4147576826481354e-13	2.4424133111336088e-14
23	12	6.271554819080923e-13	-3.6074730860749236e-14
23	13	2.818647979916071e-13	-1.1273180710735197e-13
23	14	-2.2030308732617219e-13	7.954136562135923e-13
23	15	5.295068511829747e-14	-1.0932540155291523e-13
23	16	5.582667589607543e-13	5.5732258102181346e-14
23	17	-1.1614734522148663e-13	1.744575384438866e-13
23	18	8.345193983273202e-14	1.7159191025894149e-13
23	19	-1.8809822839482437e-13	-3.2868012156746273e-13
23	20	-1.7902105292728248e-13	-1.3603634666384342e-13
23	21	5.548399371374152e-15	4.2907351082178606e-13
23	22	-2.4335721926041905e-13	6.641913718010757e-14
23	23	3.5482512695980527e-13	-2.1208636993078137e-13
24	0	6.950745112458207e-13	0.0
24	1	2.1633872743809768e-13	-5.832594303767668e-13
24	2	-1.7281367258752802e-13	-1.81673222990967e-14
24	3	2.013511400679615e-13	2.1233765121536743e-15
24	4	-1.5793252698667554e-13	-4.4203845965546494e-13
24	5	1.0624181826216079e-13	-5.779219816804268e-14
24	6	5.023181395657437e-13	1.5402261368444792e-13
24	7	-7.887368998992878e-13	3.52666514695691e-13
24	8	-8.338244936217882e-13	3.285765152587817e-13
24	9	-1.514132623012958e-13	-1.996755980124967e-13
24	10	-2.000408848007157e-13	-6.120970512456325e-13
24	11	2.1118895174101635e-13	3.5020523999765627e-13
24	12	-8.163656772412088e-14	5.05251902387569e-13
24	13	-2.798266305073867e-13	6.301851255167622e-13
24	14	2.9772754830806064e-14	-2.4411281802814574e-13
24	15	1.3894738020437656e-13	-2.9804253012041844e-13
24	16	7.283702960719655e-13	-1.0262433612688557e-13
24	17	-2.470287950881802e-13	1.608440427335054e-13
24	18	4.481804513598844e-13	6.186079124329485e-14
24	19	1.0772009359445083e-13	3.439532126066437e-13
24	20	-3.162225798619525e-13	1.5612488665820207e-13
24	21	4.3439520736902866e-14	1.363498957267646e-13
24	22	-9.308133688701414e-14	2.4905329692631367e-14
24	23	6.364076814197022e-14	-3.4363003733532474e-14
24	24	2.021354253708289e-13	2.8523344425995595e-13
25	0	-3.6944347402410583e-13	0.0
25	1	2.460472065090113e-13	4.647957497959583e-13
25	2	1.7359524811120315e-14	3.144782462323527e-13
25	3	-1.050568132200398e-14	-4.521037658984524e-13
25	4	1.9869922145313696e-13	6.923945898682535e-14
25	5	3.5729430472831095e-14	-6.315287056170826e-14
25	6	1.728090003867806e-14	1.0797002752961917e-13
25	7	-2.3129454452968945e-14	-2.0860081388874543e-13
25	8	3.3675562121668036e-14	2.5135734597696118e-14
25	9	-3.1252407114363935e-13	5.39041572766977e-14
25	10	8.941895393538079e-14	-2.9562849088539893e-15
25	11	-1.6113785526327189e-13	5.123481369081408e-13
25	12	1.356514729867926e-13	5.713494071600595e-13
25	13	-6.477070014523883e-14	4.4835234301992884e-13
25	14	-3.149385649058261e-13	3.8901347630235257e-13
25	15	-8.040763409533623e-14	-4.682246893978017e-14
25	16	3.3917800685066003e-13	1.8849797098035739e-13
25	17	-3.6268875007256483e-13	-1.853388192564073e-15
25	18	-7.595104177936879e-14	-9.338273545002618e-14
25	19	1.0675058994632955e-13	-5.884826275465127e-14
25	20	-5.775497554778597e-14	-3.406713163410497e-13
25	21	-3.610084608082773e-13	3.6932927258500736e-13
25	22	1.3815504975148535e-13	7.426661222777887e-14
25	23	5.74666897982758e-14	-9.640795005508843e-14
25	24	5.53879001114829e-14	1.0431610278606538e-13
25	25	-3.2523582014639467e-13	-1.1170055583326711e-13
26	0	-1.531732258514798e-14	0.0
26	1	-2.02054469763986e-13	-1.9870663843472676e-13
26	2	7.804840146605941e-14	-3.3755588218416774e-13
26	3	-1.7359328425388738e-13	1.1365909130861516e-13
26	4	1.1939085528377384e-14	3.778400966518452e-15
26	5	3.2016289036798596e-13	5.176325839381712e-14
26	6	8.638004010108953e-14	3.407741758283412e-13
26	7	-1.758556266534338e-13	7.42182522313749e-15
26	8	-7.384992346556499e-13	3.0446007143087695e-13
26	9	-5.0185330791589316e-14	3.187460133615995e-13
26	10	-3.53728342674319e-13	-4.0962501809982806e-13
26	11	-2.432930947901507e-13	7.279714344566044e-14
26	12	9.237974644283119e-14	-9.045557455756223e-14
26	13	-1.3628305086664678e-13	4.2732702572102064e-13
26	14	6.024063757751536e-13	-1.1415486486292718e-13
26	15	5.467368088257175e-13	5.1740469241254194e-14
26	16	2.5094019306107275e-13	8.332418626610552e-13
26	17	-9.934878510033994e-14	2.1733474270362696e-13
26	18	-9.393586716562522e-14	-2.563103416703421e-13
26	19	1.8493361860786188e-13	2.611748476055025e-13
26	20	-1.6192226862016372e-13	1.9925083938994838e-14
26	21	-2.3792566926983382e-14	2.902788661658415e-13
26	22	3.152075796564531e-14	1.9847565468491927e-13
26	23	1.2032653579521958e-13	-2.945927783464796e-13
26	24	2.910760370628707e-14	2.2523851259827908e-13
26	25	-2.0784119609604202e-13	-1.879715882707316e-14
26	26	1.2397090198229887e-13	-4.3539777912284555e-13
27	0	-4.2852706888058474e-13	0.0
27	1	1.1114710178070864e-13	-1.4140320598241804e-13
27	2	1.9468476446662265e-13	2.922210688787517e-13
27	3	1.7096428522577026e-13	3.012804057410085e-13
27	4	-3.4207601295866333e-13	-3.27479943870734e-13
27	5	-1.704688442842313e-13	2.3821230995519215e-13
27	6	3.3854256089449994e-13	-2.075953761385687e-13
27	7	-1.9312545395277834e-13	-2.077698991102527e-13
27	8	2.302521569233414e-13	1.038718770535942e-13
27	9	-3.506226632710127e-14	2.2467330591628622e-13
27	10	-2.281486503690071e-13	-4.3526836887342676e-13
27	11	-6.601773767245405e-13	9.231382686529708e-14
27	12	1.6797935858087151e-13	-1.2572312480306352e-13
27	13	1.3062508063971749e-14	8.278838803104589e-14
27	14	4.0101218489219394e-13	3.270730620139368e-14
27	15	1.7195855002875819e-13	3.271153034176399e-13
27	16	6.958965895785465e-14	2.94818281438241e-13
27	17	-2.133276541319315e-13	1.642085151500748e-13
27	18	2.066613175680593e-13	-1.84242261305886e-13
27	19	-2.2571149892123497e-13	1.7826328277199126e-13
27	20	9.366010989770157e-14	2.6290514367351344e-14
27	21	-9.086191556797828e-14	-1.0427856294743863e-13
27	22	-4.036272652835276e-14	2.9452726309462885e-13
27	23	-4.227555648527734e-14	-1.510328938240872e-13
27	24	-6.542063329798883e-14	-7.381519097932357e-14
27	25	-1.0422635634470291e-13	1.2320568101404087e-13
27	26	-1.3099991203718671e-13	-2.1601129628794453e-13
27	27	8.051420965887159e-14	2.540985363267147e-13
28	0	1.1473792304390136e-13	0.0
28	1	-1.2721817054562162e-13	1.3434929299474616e-14
28	2	-8.25712058904861e-14	7.738166282336611e-14
28	3	2.500514694827868e-14	1.7693215992601444e-13
28	4	-4.2103982627717463e-13	2.8618917251185884e-13
28	5	2.7495207304819277e-13	-5.169454190340151e-14
28	6	-1.4631286189470907e-13	-3.2347900535290297e-13
28	7	4.675059715649846e-14	-7.481359496415284e-14
28	8	9.058350178497248e-14	8.26255924147364e-14
28	9	1.064074558511107e-13	1.7981072525421666e-13
28	10	-3.12546330738033e-13	2.2497693304035111e-13
28	11	-2.74736856337897e-13	2.592390742712574e-13
28	12	-1.915867309085636e-13	-3.3404156375686383e-13
28	13	-3.168013230024595e-13	3.45702173257083e-13
28	14	4.2679387492510654e-13	4.254848992884561e-13
28	15	3.1113135736088367e-14	3.3002237726345105e-13
28	16	-9.950910673307466e-14	7.781210434372704e-13
28	17	-6.24805048492549e-14	-2.2854882091023846e-13
28	18	2.206728520120929e-13	-2.725114168565358e-13
28	19	1.355137690914325e-13	1.649781444394399e-13
28	20	-4.670497678330604e-15	1.0280854781879627e-13
28	21	-9.403086495951113e-14	-5.983794327848001e-14
28	22	-1.0177245981039595e-13	3.1035687366801956e-13
28	23	1.152382647610043e-13	-2.961137486217188e-13
28	24	-1.7088187006633003e-13	7.176608678100148e-14
28	25	1.2917996377461816e-14	7.955385892106164e-14
28	26	2.813652007888128e-13	-3.7051710992940905e-14
28	27	1.3801076703231452e-13	3.695408878399991e-14
28	28	-3.236447606192028e-13	1.0421608188242404e-13
29	0	2.1347228156000585e-13	0.0
29	1	-1.41999219130099e-13	1.6704933718756357e-13
29	2	5.6653633216365916e-14	1.467067452721524e-14
29	3	-9.096662857626649e-14	8.990611574186161e-14
29	4	9.268956767940017e-14	2.335547414654807e-14
29	5	1.8436357364592826e-13	-1.540025194453207e-13
29	6	3.6762779432720547e-13	-1.8501851791339547e-13
29	7	1.920796135908508e-13	-5.071227342148685e-14
29	8	3.6199167483113e-13	3.8595830822201997e-13
29	9	-4.846359888783345e-14	3.03415398541318e-13
29	10	-1.69586647331019e-13	-1.0298424193350325e-13
29	11	-3.90392232330583e-13	1.6139998245568995e-13
29	12	-2.466974247464896e-13	2.8442438577034787e-15
29	13	-4.628385470865139e-13	2.426393519222408e-13
29	14	2.804603302933209e-13	2.350823177507136e-13
29	15	-2.247621938041999e-13	1.372441422570264e-13
29	16	7.405748044538644e-14	1.1857907828131763e-14
29	17	3.7151053104772107e-13	-4.8715844941433777e-14
29	18	3.9546043568851547e-13	-2.027072413563702e-14
29	19	1.8538613194047702e-13	2.7103283319418425e-13
29	20	-3.516551744684499e-14	5.190036799282173e-16
29	21	7.699657109054797e-14	3.138653181367324e-14
29	22	-2.0142392594613643e-13	2.0332691812105432e-13
29	23	-5.87519162822639e-14	-3.742815891908469e-14
29	24	-1.2786858022834486e-13	-1.0132693455646659e-13
29	25	-1.34639429706897e-13	1.8886498480588887e-13
29	26	1.8243041241268256e-13	-1.1615794538840671e-14
29	27	1.1248681484298178e-13	2.98118689568251e-14
29	28	-1.5733491109629306e-13	1.6465757222694668e-13
29	29	8.745345427342307e-14	-1.5735259111517518e-13
30	0	1.7978779610233684e-13	0.0
30	1	-1.4897651812175274e-13	1.8907885262564987e-13
30	2	-1.8833030836969778e-14	-1.7649405302130632e-13
30	3	-4.996796448491056e-14	-1.142240812964944e-13
30	4	5.307566464682716e-13	1.6006504281228577e-13
30	5	-4.998761693432618e-14	-7.642008369494012e-14
30	6	5.238442886184252e-14	7.636069202789596e-14
30	7	3.5789197064558064e-14	-1.0455899586176313e-13
30	8	1.6472267631326848e-13	1.2505051709542363e-13
30	9	-1.927184039340337e-14	-2.833124717684785e-13
30	10	-2.838762548847862e-13	7.514749911797414e-14
30	11	-4.618414678462781e-13	3.6899191379963734e-14
30	12	1.233689541281105e-13	-4.64360519665491e-13
30	13	-4.833082574272858e-14	1.3711629366183135e-14
30	14	4.854877771145872e-13	5.497421894515675e-13
30	15	-1.9062214861724167e-13	3.248110990759364e-13
30	16	1.2326492878467226e-13	2.4575496151874354e-13
30	17	9.483611726725096e-14	-1.7963145317666445e-13
30	18	4.4159111663732783e-13	1.0048678091343113e-13
30	19	-1.3360956749650093e-13	-8.866623234882395e-14
30	20	-9.411952462505816e-14	-5.82897322383132e-14
30	21	2.6651684986343306e-13	-3.381927032059255e-13
30	22	1.2561893696802343e-14	1.2399442885155452e-13
30	23	-9.711969021528321e-14	-2.1020025052903237e-14
30	24	2.7281555688628646e-15	1.2209916209685898e-13
30	25	-2.3837902354943977e-13	1.7560474518652812e-13
30	26	9.209931824411497e-14	-9.662732250594031e-14
30	27	3.137021318600138e-14	-5.73394677125893e-14
30	28	-6.410451712320283e-14	-1.6315952521510575e-13
30	29	-1.7302863985859676e-13	-1.6972366851042002e-13
30	30	3.390161387325785e-13	1.7915542231648306e-13
31	0	2.300879935275525e-13	0.0
31	1	1.4093476417579962e-13	-2.430026896436231e-13
31	2	-2.4874495770382656e-13	-7.77155002126426e-14
31	3	-3.284920329856849e-13	-1.6830860232534785e-13
31	4	1.2286038142069545e-13	1.9520291671543542e-13
31	5	1.16698514708575e-13	1.6247578276917033e-13
31	6	-2.9542448677452593e-13	-1.872885061172597e-13
31	7	-1.8843932326239115e-13	-1.0575127626596081e-13
31	8	-1.3902452950014906e-13	-3.706513462256489e-14
31	9	6.880865017092663e-15	-2.702072979584839e-13
31	10	-1.053899364155562e-13	-1.6158351549045894e-13
31	11	1.54191713053494e-13	-8.204311195441919e-14
31	12	-1.8660912017479931e-13	-3.02646628610275e-13
31	13	-1.924129169413224e-13	2.60322027625258e-13
