N	M	R_coefficient	Q_coefficient
8	2	-1.3992973110949933e-12	-1.2839599387449584e-12
8	3	6.729659839859213e-12	-2.955589011371756e-12
8	4	7.782375308354825e-13	-1.8518741225832234e-13
8	5	5.952959203552715e-13	1.5270914551423898e-12
8	6	1.6815258565888325e-12	2.411084240464239e-13
8	7	5.82316340296209e-13	-1.4198081652057251e-13
8	8	7.731315415643234e-13	-8.311216405946906e-13
9	0	-8.09486423617792e-13	0.0
9	1	-8.212987533917664e-12	-4.7447698200585015e-12
9	2	-2.09538286012272e-12	9.051313441694784e-13
9	3	4.706533049035336e-12	-9.170602575856878e-13
9	4	-2.076083195060693e-12	-7.257201600840912e-13
9	5	2.2602935478914394e-12	2.129380375078916e-14
9	6	2.4195740098742984e-12	-9.325090578737619e-13
9	7	-1.1336289433670447e-12	-6.116415429438895e-13
9	8	-1.5006024215705038e-13	-9.573811379143105e-15
9	9	-6.08001853818503e-13	2.5692364353769763e-13
10	0	-7.123602943111758e-13	0.0
10	1	-1.1946162042001142e-12	1.652787333356868e-12
10	2	3.674892209872455e-12	-2.7195317697450985e-12
10	3	1.7008114899014161e-12	-3.33055355087069e-13
10	4	1.5547817523674395e-12	-9.451740178362112e-13
10	5	-6.077955673508195e-13	2.6528757306790907e-12
10	6	6.286462931527633e-13	6.338590822571073e-14
10	7	-1.79917822798554e-12	5.137839095050791e-13
10	8	9.454595139679964e-13	-1.5842409929426546e-12
10	9	6.956449434528438e-13	-1.6523705496860531e-12
10	10	-8.978237381092906e-13	2.4426481403972897e-13
11	0	-5.36204736270017e-12	0.0
11	1	-1.5524529516706334e-12	6.199753935000768e-13
11	2	3.1132739254762816e-13	-1.5209480066832336e-12
11	3	2.604379167608603e-12	7.989176373698836e-13
11	4	-2.591503648792632e-12	-1.3331080897758513e-13
11	5	7.705839695633609e-13	7.693624085599406e-13
11	6	2.7892817608080176e-12	-1.393187244715612e-12
11	7	5.351200911419124e-13	9.199905601803492e-14
11	8	8.91386582381573e-13	-8.569340347815573e-13
11	9	3.285075814772847e-13	1.2063931120444941e-12
11	10	1.2491763224628864e-13	1.4324343637018097e-12
11	11	-2.2126311732052678e-13	-7.131740902396262e-13
12	0	1.4481425474157817e-12	0.0
12	1	2.942856636992009e-13	-1.6092666609017311e-12
12	2	3.712072991410341e-12	9.150295134749256e-13
12	3	-1.2197221621257157e-12	1.4088235160645836e-12
12	4	-5.491413973264506e-13	-9.232188204741488e-13
12	5	1.2840209196054244e-12	1.2809436305038828e-12
12	6	-3.8754408256694844e-13	-1.4540180630841234e-12
12	7	-1.6379901703449638e-13	-1.1315879421903256e-12
12	8	1.5518389128037273e-12	-9.439480699411786e-13
12	9	7.718310806501395e-13	-3.0553836283740757e-14
12	10	-6.734733975543957e-13	9.645581770546813e-13
12	11	-2.228277233191198e-18	-3.6352423777695073e-13
12	12	-3.4555687855741105e-13	-2.4740256943541426e-13
13	0	-2.4289322733522456e-12	0.0
13	1	1.995958961460869e-12	6.605371041505791e-13
13	2	1.5181311176976826e-12	-7.935563501513687e-13
13	3	-9.096133188072856e-13	-1.1690033521473476e-13
13	4	-1.4974753948685525e-13	-6.454992722391382e-13
13	5	1.991853007521152e-13	-5.06109518632047e-13
13	6	-1.7071585942982915e-13	-1.4972163255383535e-12
13	7	1.4276142415786985e-14	6.339511002834042e-13
13	8	-2.2251172049415537e-13	-1.2499143019734033e-12
13	9	4.920070936898288e-13	1.994323483030555e-13
13	10	-7.382599371324493e-13	-1.2544816627132558e-12
13	11	4.208583139168203e-13	-3.137628832363162e-13
13	12	8.182568328920905e-13	-4.927965719539683e-13
13	13	2.2732113681144697e-13	-2.343845155108576e-13
14	0	1.8946945372955777e-13	0.0
14	1	4.0630370241024796e-13	-1.5781996060139238e-12
14	2	-1.9251393825093747e-12	1.625862397019316e-12
14	3	-5.323276315400238e-13	1.3925908666813495e-13
14	4	-1.0187376816693776e-12	-1.1849828823792079e-12
14	5	2.302844096274802e-12	4.819561664073082e-13
14	6	-9.165489691095493e-13	-8.032711994094952e-13
14	7	1.5986236228703976e-12	-4.2602162718722923e-13
14	8	7.598034555338456e-13	-1.0529845320224964e-12
14	9	-7.014530586586031e-13	7.543479282645295e-13
14	10	-4.01250496637635e-13	6.483884284843901e-13
14	11	2.611821909561587e-13	-7.527297425710959e-13
14	12	-9.886233419980272e-14	-1.7424596359737818e-13
14	13	-6.008956401365189e-13	4.706860485000267e-13
14	14	-2.724755434443164e-13	9.367168263416076e-13
15	0	9.86555076084015e-13	0.0
15	1	-3.026661479881333e-13	1.2929099327091922e-12
15	2	9.827899736303853e-13	1.2723708217141642e-12
15	3	-1.0899464648292659e-12	-1.2384616946962836e-12
15	4	-9.421932638139684e-14	3.4440349858334993e-13
15	5	7.51382469945472e-13	-5.817416126815251e-13
15	6	1.6519625310327578e-13	-7.891164454553936e-13
15	7	3.8653815532672177e-13	2.1991128067180454e-12
15	8	-1.312808955562e-12	-6.212623554992139e-13
15	9	7.551298469439702e-14	4.850018562818108e-13
15	10	2.7971821801667776e-13	-2.2577880709552426e-12
15	11	8.55700765355096e-14	-4.952726888794641e-13
15	12	-2.5540683671853144e-14	4.836716177537875e-13
15	13	4.95767905793941e-13	-8.240833357562434e-13
15	14	-3.0881712323021335e-13	-2.1972383328841028e-13
15	15	9.644932757260988e-14	-4.36630660556799e-13
16	0	-6.483018355613793e-13	0.0
16	1	-2.8224435350940675e-13	7.673485465169819e-13
16	2	-1.2040014973686716e-12	-8.222409637691473e-13
16	3	-4.2971305747235115e-13	-5.534919400819478e-13
16	4	7.971862073829587e-13	-1.802772055379425e-13
16	5	4.44393502194473e-13	1.32733129064986e-12
16	6	-8.255458236788987e-13	-9.800313524264747e-13
16	7	6.099896730917025e-13	7.825124421049791e-13
16	8	3.8272400522889173e-13	-1.2547080418019035e-12
16	9	-2.6291943516279945e-13	1.3771932389381994e-13
16	10	-4.944158181304222e-13	3.089644012860627e-14
16	11	4.224911626554248e-13	-8.440625684461586e-13
16	12	-5.699374659994635e-14	7.582575436745803e-13
16	13	-1.0476447259158782e-12	4.884271584801416e-13
16	14	1.679954307057644e-14	1.4329458395020985e-13
16	15	4.0489152130319084e-15	3.667634857364449e-13
16	16	4.844640481064652e-13	-1.280248949335202e-13
17	0	2.2006491883956765e-12	0.0
17	1	3.5005906259837693e-13	-3.8635060116766076e-13
17	2	-3.652520869617615e-13	4.961409866930185e-13
17	3	-3.1052146534768877e-13	2.3628049731053136e-13
17	4	5.535544768111793e-13	1.086739960485595e-12
17	5	3.345213809543314e-13	2.3558209421301116e-13
17	6	-4.014624437093745e-13	4.360790103252059e-13
17	7	-1.4930593639735426e-13	9.931967007199425e-13
17	8	-5.268053885894433e-13	-1.4823448382905053e-12
17	9	5.796149344587847e-13	-5.9521718613097e-13
17	10	6.133574851650856e-13	-1.1446666196244766e-12
17	11	1.0601874776137697e-12	6.561976597529538e-13
17	12	-3.8555045896622366e-13	8.537110683327531e-13
17	13	-4.387847175637323e-13	-6.363633010894134e-14
17	14	3.868907762471799e-13	-8.854244250095806e-14
17	15	-3.904984706066367e-14	-2.3791172845066443e-13
17	16	-2.3395393594378123e-13	-2.874609214501604e-13
17	17	-6.387185816428039e-13	-2.38048824286868e-13
18	0	-6.454236899328388e-13	0.0
18	1	-7.856394556235356e-14	5.220416340012437e-13
18	2	-7.79885605429968e-13	-2.6145695783225337e-13
18	3	2.6061901951752177e-13	-3.244759932224527e-13
18	4	8.10312220179862e-13	-2.0402267795929739e-13
18	5	-6.40431382215599e-14	1.9056810434052948e-14
18	6	-5.398321147236055e-13	-6.841844065805326e-13
18	7	5.575341048191753e-13	9.095737870387623e-13
18	8	3.514467769042722e-13	-2.8028012240890733e-13
18	9	1.9738697800741744e-13	7.143858621523152e-13
18	10	-9.48674254361173e-13	-5.195165178410957e-13
18	11	-2.328999863789786e-13	2.4418840598160798e-14
18	12	-2.360703341417527e-13	-2.961474761058101e-13
18	13	-3.26145827908513e-13	-1.9474428277665069e-13
18	14	9.425461341963617e-13	-5.598510450577303e-13
18	15	-5.459842801623066e-14	2.9181045890903287e-13
18	16	-5.670644591179114e-14	1.8816559909396584e-13
18	17	-1.403047626510699e-14	1.8413113406202037e-13
18	18	-3.206694548273959e-13	-2.497628351941178e-13
19	0	4.4910013677513796e-13	0.0
19	1	2.3753839256003283e-13	-7.879935900707659e-13
19	2	-3.878386073315292e-13	-4.817559531766436e-13
19	3	-9.068529537253141e-15	-3.0574400368489304e-13
19	4	7.325888043225191e-13	-2.0742213953304125e-13
19	5	3.067472544643126e-13	-5.296621060876251e-13
19	6	-6.1621647575375e-13	5.954844412188269e-13
19	7	8.242289770992331e-13	2.46164799817119e-13
19	8	-6.484567624606152e-14	-1.0710190267039194e-12
19	9	1.081010038864263e-12	1.273900986776293e-13
19	10	-2.3075313249164106e-13	-1.0970116734104442e-13
19	11	7.410327536165791e-13	8.091023026366445e-13
19	12	-8.68613681126188e-13	-3.4215472560736985e-13
19	13	2.3347682937022925e-13	-1.0950846472038372e-12
19	14	1.5949632557427262e-13	3.512704985557116e-13
19	15	6.071562129851044e-13	2.3805871625291326e-14
19	16	-3.628391244946749e-13	-4.111108401597184e-13
19	17	-3.1827162580629187e-13	1.5976375740411802e-14
19	18	-3.0149847463882667e-13	2.339237027387744e-13
19	19	1.4087049017894863e-13	1.855691502265109e-13
20	0	-4.647855788233684e-13	0.0
20	1	2.455644339047867e-13	1.3582086519265648e-13
20	2	5.349549944148449e-13	5.408835551909921e-13
20	3	-1.0422745991378613e-13	1.820819606479113e-13
20	4	-2.849566651485318e-13	7.947242933276635e-13
20	5	-6.425414819935693e-13	-6.588810283824808e-13
20	6	3.6979497217749427e-14	1.5839515898198202e-13
20	7	6.773949523910988e-13	3.9661610346473465e-13
20	8	5.849202926195081e-14	1.7271816353949496e-13
20	9	2.6713504557966937e-13	6.109510608243646e-13
20	10	-6.568132850238445e-13	-2.7167036321266835e-13
20	11	3.1038910883870004e-13	1.683220852514635e-14
20	12	-6.733957365072385e-14	-7.270789267259732e-13
20	13	4.887726502071114e-13	-6.317342635011157e-13
20	14	2.0874646259508242e-13	1.469406949319778e-13
20	15	-1.210531205162892e-13	-3.0503693283492317e-13
20	16	-3.4609482071838976e-13	-4.4806274958510595e-14
20	17	1.1198996009348992e-13	5.06891784224485e-14
20	18	5.003003647839355e-13	5.394779489146384e-13
20	19	2.5758036935978116e-13	4.119811393307129e-14
20	20	-7.234774453254868e-14	1.2373814018947439e-13
21	0	4.073902845734908e-13	0.0
21	1	3.7168355669388324e-13	-1.0978591377888706e-13
21	2	-5.289576314311521e-13	-4.1579664259331493e-13
21	3	6.942376568072636e-14	5.491941176169988e-13
21	4	3.5851595468188196e-13	-5.786609086609744e-13
21	5	-8.849679602882935e-13	-1.3742993413317083e-13
21	6	-1.8258843864589636e-13	-1.4320661583918454e-13
21	7	6.708681678500035e-14	-3.86252442688297e-13
21	8	6.019557057596408e-14	-3.2938770904326065e-13
21	9	5.86479385415641e-13	5.570106785716078e-13
21	10	1.599171775258545e-14	-4.946209301612943e-13
21	11	2.8815502968688963e-13	-3.5667479089454115e-13
21	12	-5.035115026502305e-13	-2.8365867686795004e-13
21	13	3.8340897013919293e-13	-3.602131807058411e-13
21	14	-6.772181737055875e-15	8.340458723615663e-13
21	15	-4.5416830427805237e-13	-1.8577238984263723e-13
21	16	-1.283433563247529e-13	-1.7576007254510805e-14
21	17	-2.8155377497794423e-14	-1.6075881286211365e-13
21	18	2.727251744526863e-13	1.0164786999543404e-13
21	19	-1.1085613920565191e-14	8.508126793533012e-14
21	20	3.590521491015049e-14	3.5830600341164457e-13
21	21	-2.8442601876165784e-14	1.9469219441467295e-13
22	0	2.894517773231122e-14	0.0
22	1	-6.361644076411158e-14	5.442236795810442e-13
22	2	2.9471431907402143e-13	-3.303414057620553e-14
22	3	-2.697450811653915e-13	1.113743151480468e-13
22	4	-2.401105734356435e-13	7.566243754738275e-13
22	5	1.313399554075506e-13	-4.4509120250565085e-13
22	6	5.662095872421087e-13	3.8039694604976746e-13
22	7	4.91742148112198e-13	7.123160030488458e-13
22	8	-6.045719077650813e-13	-2.3288481828427174e-13
22	9	7.377428114800691e-14	4.1697794066294457e-13
22	10	-6.708738342024437e-14	-1.0422804488369145e-12
22	11	1.7138355968292551e-13	2.9798431740734314e-14
22	12	9.328881384603008e-13	-4.463463025816766e-13
22	13	4.115459209383193e-13	-1.9150243826002523e-13
22	14	-8.78334651186862e-14	6.574840470691197e-13
22	15	-6.374682253594662e-13	-1.941025456440175e-13
22	16	4.024857814611672e-13	6.058956715369707e-14
22	17	-2.880329534097109e-13	-2.771069847264956e-13
22	18	2.1799962197070394e-13	5.098011437227905e-13
22	19	6.59113384116299e-14	-3.130423366552638e-13
22	20	2.6484831131025156e-13	-3.8889993114406767e-13
22	21	-2.5792596086899116e-13	-2.9617550788445794e-13
22	22	1.2132061933434962e-13	-4.784654736745698e-14
23	0	-1.6150615220009344e-13	0.0
23	1	-2.856713210592651e-13	-4.414300894184603e-13
23	2	-7.538970153679797e-13	-3.6400524047742794e-13
23	3	-3.7545331264539446e-14	4.788417028644146e-13
23	4	1.5101680812095446e-13	-2.1287034896300072e-13
23	5	-2.886385342151512e-13	-3.239901466563336e-13
23	6	1.2187538575967424e-13	-2.6938037030427567e-13
23	7	3.547966574777306e-14	-3.0133578948799146e-14
23	8	6.370660506671222e-14	5.191783081072919e-14
23	9	2.1495850919427136e-13	8.649668649528375e-13
23	10	2.697620483242424e-13	-4.37806996868943e-13
23	11	-3.367755168493456e-13	-1.6275997064858818e-13
23	12	-3.364349761569418e-13	-1.1625852707735586e-14
23	13	-1.207264063310659e-13	-1.374675179106979e-13
23	14	-3.546237512423331e-14	1.9043591617152363e-13
23	15	-2.583433470343787e-13	-6.027639972827242e-13
23	16	6.107681253107263e-13	-2.747354868002692e-13
23	17	-2.2187531508610585e-13	2.849524438832085e-13
23	18	5.306520125565016e-13	7.549006185351264e-14
23	19	-3.8847891670223564e-13	-2.8493643776345734e-13
23	20	-2.2096235918229968e-13	-1.9166141627692447e-13
23	21	2.276759776348023e-14	3.6314022179285096e-13
23	22	1.1842717825265452e-13	3.174523520809409e-14
23	23	3.452969287835451e-13	5.844144440370822e-15
24	0	4.89485851911692e-13	0.0
24	1	1.8710281187083263e-13	-2.871908223541977e-13
24	2	1.9853716897839824e-13	-5.106281573070658e-14
24	3	5.569200894539768e-13	2.194065254189343e-14
24	4	1.8963545212342104e-13	-2.652797050591323e-13
24	5	-3.164946360688119e-13	-1.9730098017542982e-13
24	6	2.866813050135462e-13	5.764891763029161e-14
24	7	3.223350038654078e-14	-1.3717310603580072e-13
24	8	-2.1192123004859697e-13	-1.7925444232927974e-13
24	9	2.678544594647657e-13	2.8365300657284947e-13
24	10	2.0100007106373958e-13	-3.9779391794620315e-13
24	11	-5.276960143927205e-14	3.832896608498141e-13
24	12	1.6532964225786544e-13	2.2456888062324204e-13
24	13	-2.66886991226833e-13	-8.619447902268612e-14
24	14	-4.411417707036881e-13	-3.4743291356434177e-13
24	15	-2.7731786238810703e-14	-6.514384834043211e-13
24	16	7.122321728628184e-13	-1.674826699023461e-14
24	17	7.577695864313192e-14	-1.384451716297068e-13
24	18	-9.549601824529752e-14	-5.3112370494909985e-14
24	19	-1.3901609090728782e-13	3.150882289830997e-13
24	20	-1.768414875470033e-13	-3.271550595273276e-13
24	21	9.333903015390789e-14	1.3789132633759547e-13
24	22	-3.605775815221569e-13	-3.467969038321866e-13
24	23	-8.294833704408356e-14	2.0280665451764377e-13
24	24	-1.4610448447418762e-14	-2.950747189662646e-15
25	0	-3.5868079313211865e-13	0.0
25	1	-4.838060175430241e-13	3.455718375774532e-13
25	2	2.2035761034439392e-14	2.6793292798975084e-13
25	3	3.8727799629475284e-13	-1.808212126574818e-13
25	4	-4.134121488020695e-13	1.7105576820566875e-13
25	5	-6.288160791624e-14	3.1492793789272073e-13
25	6	4.0460755264942227e-13	4.377116329064856e-13
25	7	-6.319651339464911e-13	-4.252555033813537e-13
25	8	-3.7670332578408765e-14	2.606816803840483e-13
25	9	-2.1615030881546292e-14	1.5288385459392704e-13
25	10	-2.8557558933538284e-14	-1.7708033920096842e-13
25	11	2.2322434668678275e-13	3.069634461797973e-14
25	12	-1.7588827851409703e-14	-2.862978070525229e-13
25	13	2.2287047296498996e-15	-6.613015737801368e-14
25	14	2.906434065349391e-13	-1.939879925270005e-13
25	15	7.312197316605499e-14	-3.16819443591827e-13
25	16	4.2241232005032963e-13	2.6666026738996275e-13
25	17	-2.8841616713708697e-13	-2.862416868273024e-14
25	18	-1.9305515753302172e-13	2.1686220333883978e-13
25	19	2.882597631430092e-13	-2.028138208005607e-13
25	20	-1.1111901104454501e-13	-1.890942343980268e-13
25	21	1.8175484174785753e-14	2.6002992425619627e-13
25	22	-1.4868050524458753e-13	2.4888791132777765e-13
25	23	3.95968790125285e-13	-9.685539442771971e-14
25	24	6.999310520876791e-14	6.454570531112638e-14
25	25	-1.3257411294900732e-13	-3.5325956037090213e-13
26	0	2.9175320969641064e-13	0.0
26	1	-1.631148015828349e-13	-4.95385480539819e-13
26	2	1.792916593820753e-13	-3.467025865055618e-13
26	3	1.4927368024512453e-13	9.089421826850737e-14
26	4	3.318080553378015e-14	-1.4478743663387997e-13
26	5	-1.8206652215791444e-13	1.3721176978547573e-13
26	6	-1.686073973147666e-13	1.2970493901402687e-13
26	7	-5.77109024347067e-13	-6.135972897269615e-13
26	8	-2.2120939798972021e-13	2.8362853470435408e-14
26	9	3.0125182888657677e-13	4.0938047019378336e-13
26	10	2.7204050067328145e-13	-3.5661437778732425e-13
26	11	2.409596314663325e-13	4.3209685082688995e-13
26	12	1.917421930684239e-13	-3.126511012517656e-13
26	13	-1.9028397973177524e-13	1.6186060393079322e-13
26	14	2.820501271393613e-13	-3.3466244810690943e-13
26	15	6.769598930722592e-14	-3.8849325321687446e-13
26	16	1.2928146259808302e-13	2.176567387709407e-13
26	17	-3.603617723549479e-13	-6.591487529517556e-14
26	18	-8.74537463626589e-14	-6.021969381083443e-13
26	19	1.3624172704662737e-13	2.927486758859394e-13
26	20	1.1843048562292048e-13	-1.4267836616028705e-13
26	21	5.56715685501064e-15	3.430221082528483e-13
26	22	7.480396153094255e-14	2.2956533491332053e-13
26	23	-1.6585941287178447e-13	-3.0545120730669e-13
26	24	-3.0911026584908544e-14	4.727659810689792e-13
26	25	-2.2235144679489228e-13	-4.5792500544547066e-15
26	26	7.24087098013982e-14	-1.920716829128515e-13
27	0	-6.50806196174159e-13	0.0
27	1	-1.081742541092165e-13	5.803814975442746e-13
27	2	5.443948634457579e-13	5.0434958667511e-13
27	3	-1.4643034549600334e-13	-5.382229741254278e-14
27	4	-6.444599335552825e-13	6.538596883408246e-14
27	5	4.905849171067658e-13	3.5674362927764334e-13
27	6	3.1347553621277897e-13	9.0739890161621e-14
27	7	-1.2504348596912028e-13	-2.1490448742232438e-13
27	8	-1.163113156750259e-13	1.2236830563051777e-13
27	9	1.3217679259869938e-13	2.2259292999802083e-13
27	10	-1.06133599097455e-13	-2.553675163021205e-13
27	11	-7.128090086230372e-14	2.515721330828284e-13
27	12	-2.295478839925183e-15	-4.4927065815405147e-13
27	13	-1.2892613187745143e-13	-1.782147134060851e-13
27	14	7.095118924241974e-13	-2.8987193294826547e-13
27	15	-8.590679233188865e-14	-6.792993756682781e-15
27	16	6.14925195482698e-14	4.0975036363432337e-13
27	17	-2.736639229887802e-13	-5.444109705873117e-14
27	18	-4.518416998886792e-14	-3.205515636705394e-13
27	19	-2.354541519953483e-13	1.2986012745214114e-13
27	20	1.3431834016852467e-13	-4.235367453342226e-14
27	21	-4.0755043528137584e-14	-1.3600349288683723e-13
27	22	-1.9337502522564684e-13	2.9384731330127393e-14
27	23	1.380655242487296e-14	-3.0201541965908855e-13
27	24	2.3971910517484125e-13	1.2921763091769831e-13
27	25	-2.630277261703176e-15	3.162228115699029e-14
27	26	6.599986874130027e-15	-3.6377241062592155e-13
27	27	-1.1796706152833397e-13	1.9233650706348227e-13
28	0	1.5497678917523986e-13	0.0
28	1	-3.129483121715738e-14	-4.949072274622626e-13
28	2	-1.1262753598031996e-13	1.5393478841854653e-13
28	3	-2.1387930727285048e-13	-4.3496194671122034e-14
28	4	-6.148654974500464e-13	-3.702370559562872e-13
28	5	2.708545486007738e-13	2.3518631973596635e-13
28	6	2.1917495937304976e-13	-4.4779689048519733e-13
28	7	-3.0748674825189345e-13	-1.1475252897451867e-13
28	8	1.8142388439467355e-13	3.6735393139958e-13
28	9	8.325013180568323e-14	1.193009180405998e-13
28	10	-5.136841220555987e-14	-4.4129065068057834e-14
28	11	6.682752898280171e-14	7.081633489619057e-13
28	12	3.8329240014677294e-15	-1.7024679602699735e-13
28	13	-3.7732341459010977e-13	9.452806172399974e-14
28	14	2.0239196553856756e-13	-2.0850282468901892e-13
28	15	-2.389402660502404e-13	-2.0803306043500868e-13
28	16	5.767934312861005e-14	-1.8185087001589188e-13
28	17	-2.1508477533461284e-13	-3.6066696517840904e-13
28	18	3.891009835306547e-13	-5.099986631367859e-13
28	19	3.599068798117323e-13	2.3343955033949575e-13
28	20	-2.914799204823146e-14	-9.88039411893393e-15
28	21	-8.267098962977314e-14	-7.252660387167769e-14
28	22	-2.685778152006076e-13	3.824717872745559e-13
28	23	1.7136978305626297e-13	-2.447820139921584e-13
28	24	-1.5964275825265704e-13	-8.007793011288491e-14
28	25	-1.4307391797830388e-13	2.585449111992478e-13
28	26	1.6951160223032154e-13	-1.3824043900776262e-13
28	27	2.159959560589925e-13	1.3260934443824378e-13
28	28	-8.423437945968424e-14	2.833663071125622e-14
29	0	-3.6617543807098596e-13	0.0
29	1	3.5708892789010624e-13	4.186459090085032e-13
29	2	6.564691713300618e-13	-3.1355378563666654e-14
29	3	-4.523383796768206e-14	-3.3247274200410255e-13
29	4	7.514659660984391e-14	1.7632485019748763e-13
29	5	5.230213337668553e-13	1.5894914913335585e-13
29	6	1.3105161566780405e-14	-1.8528813783597775e-13
29	7	-1.1923323805327116e-13	1.0321445715926405e-13
29	8	1.2391240391197448e-13	1.15437809820796e-13
29	9	-3.4215379824881723e-13	-1.9605185400653214e-13
29	10	-3.7715956743200006e-14	2.3674628745401304e-14
29	11	3.6512663595738896e-14	4.437621336055618e-13
29	12	2.9287062508890404e-13	-1.2329089377204003e-13
29	13	-2.786555955425984e-13	3.613848423574282e-13
29	14	3.181882456095036e-13	8.026678197166737e-14
29	15	-4.2097480256757904e-13	-2.146151671934727e-13
29	16	-4.5993452964987114e-14	-2.663960330285363e-13
29	17	1.2292881865668423e-13	-6.610288379020916e-13
29	18	2.3982115068747336e-13	-1.2370388037413853e-13
29	19	-1.8189936210927908e-13	-4.692208070663938e-14
29	20	-1.4928746311622564e-13	2.6345971485326236e-13
29	21	6.953429792563095e-15	-4.596192726722208e-14
29	22	-1.0871106861584964e-13	-1.8681273388713866e-13
29	23	-3.1959731393605783e-13	-2.74133147593091e-13
29	24	-1.7228691682544862e-13	8.879518908965843e-14
29	25	-1.7619006191873787e-13	1.6673760785850633e-13
29	26	4.6849164858494114e-14	-3.6154229902475977e-13
29	27	5.849017265928745e-14	-8.114698595716509e-14
29	28	-1.7266459632575843e-13	1.7370258110890162e-13
29	29	1.5192663066183322e-13	-4.264504327052158e-14
30	0	-1.4825089134393012e-13	0.0
30	1	1.1311956103498068e-13	1.0620469091886923e-13
30	2	-1.56691197728822e-13	-1.1254742748197256e-13
30	3	-3.613526313541327e-13	8.259445602161024e-14
30	4	1.6144952349033193e-13	-6.013054245722294e-14
30	5	2.0958570825740605e-14	-6.863442550317585e-14
30	6	1.4680416447980855e-13	3.348448580099969e-13
30	7	4.483019842157665e-14	1.048417842591353e-13
30	8	4.857956601603348e-14	3.013165873063971e-13
30	9	-3.1520333961541255e-13	-3.424242542953064e-13
30	10	-7.578358472221025e-14	1.2026992621488756e-13
30	11	-1.812746401967572e-13	2.704709870845846e-13
30	12	5.126892640519645e-14	-1.856285036738611e-13
30	13	-6.757485001508519e-14	9.948564598878424e-15
30	14	5.778628512770369e-13	-5.1403798783208854e-14
30	15	-3.142303874231053e-13	-1.6613318878172814e-13
30	16	2.022214896559378e-13	1.320142769065827e-13
30	17	6.952325061506654e-14	-3.165353320162101e-13
30	18	7.291449215464196e-14	-9.924061297075656e-14
30	19	-8.827387830337076e-14	5.114229371937226e-14
30	20	-2.0438210551828096e-13	-1.484469595402917e-13
30	21	1.4381920751083299e-13	-5.047832342582011e-13
30	22	-7.878610756069254e-14	1.1993958400973567e-13
30	23	1.8792301498917134e-13	3.382835900714022e-14
30	24	1.8985222873504241e-13	1.5066673002549563e-13
30	25	-4.186660910003833e-14	-6.581682183276615e-14
30	26	-1.2179672178409838e-13	8.126879408321437e-14
30	27	1.9224933419374916e-13	3.536395258951764e-14
30	28	1.074194410463735e-14	1.6631259179348388e-13
30	29	-3.863761065811776e-14	-1.9373384537524334e-13
30	30	2.060044758827326e-13	5.980614156000008e-14
31	0	3.667510846239322e-13	0.0
31	1	1.8592391575238838e-13	-2.36372091227816e-13
31	2	2.323486531531651e-13	-1.7690854786208906e-14
31	3	-1.9993322010772633e-13	-3.266926965376281e-13
31	4	-1.7532194931188977e-14	-6.385770512767237e-14
31	5	-5.5437696987343017e-14	-5.114739132771579e-14
31	6	-1.816207900177016e-13	-1.4877829309307655e-13
31	7	2.680866639091586e-13	5.910951582659623e-15
31	8	9.51257466907315e-15	-8.276393523926576e-14
31	9	-7.873340374572998e-14	-9.767260558554187e-14
31	10	-1.7950316187872544e-13	-2.6087556053375226e-13
31	11	5.5436885185061847e-14	1.497717347733965e-13
31	12	3.939691628175286e-13	-2.679508675814775e-13
