N	M	R_coefficient	Q_coefficient
9	1	-1.1015065392803841e-11	-1.5573839550090314e-12
9	2	7.090386638673117e-12	-3.04323306279582e-12
9	3	-1.4708137130062826e-12	3.0408372338353207e-12
9	4	2.1640590597095315e-12	-5.144931422952558e-13
9	5	4.287931233924802e-12	6.418775349863655e-13
9	6	7.924369991013861e-13	7.512146107864975e-12
9	7	-3.5601729781156487e-12	1.4189308004179883e-12
9	8	-1.824145447894759e-12	-1.4018778629226079e-13
9	9	-2.103418003387754e-12	-1.3763123206796356e-12
10	0	4.716486428488494e-13	0.0
10	1	2.4615321280678254e-12	1.7280428165027369e-12
10	2	-4.394462772248235e-12	1.6180186831434212e-14
10	3	2.8977286207596064e-12	-3.4489056472100826e-12
10	4	-6.441839011956226e-13	-2.9048140623129416e-12
10	5	-3.905230333230937e-12	9.222308560987848e-13
10	6	1.0527683564541598e-12	-2.7998736519823625e-12
10	7	-1.4286270052318364e-12	-2.6366694065903025e-13
10	8	1.4130939365309505e-12	-1.4022630333203263e-12
10	9	6.448916448284613e-13	1.1833722146326367e-12
10	10	7.275805571309612e-13	-1.778160504238026e-12
11	0	-2.3278450193672336e-12	0.0
11	1	-1.867366952308203e-12	-1.2377624343666485e-12
11	2	5.571165523899932e-12	-2.2558163879358187e-12
11	3	6.924373853597897e-13	3.3896818448662493e-12
11	4	-4.2395010122638485e-12	6.602712908295043e-13
11	5	2.6590358112819082e-12	2.275661730878267e-12
11	6	-9.263759967376383e-13	-2.6449663222342867e-13
11	7	-1.5030754822912402e-12	2.450158736932414e-12
11	8	2.2446184384208423e-12	-8.7704836293346e-13
11	9	1.8888141492796043e-12	3.3276745618601104e-13
11	10	7.024019823643779e-13	1.5623477815107877e-12
11	11	-8.591417394025566e-13	1.2216650912457993e-12
12	0	-2.631067480893286e-12	0.0
12	1	-1.762672282051556e-12	6.483950966835143e-13
12	2	2.2264193878349455e-13	5.870464859821041e-13
12	3	-2.8936740673683465e-12	-9.73748371149177e-13
12	4	9.996845581245323e-13	8.083746785225395e-13
12	5	9.615749485752395e-13	-3.1062510811082238e-12
12	6	1.969135042637695e-13	-1.2586825336597343e-12
12	7	2.8445144445779027e-12	1.5677103724985376e-12
12	8	3.123720453526037e-12	1.2502419028502522e-12
12	9	-2.598256743010037e-13	3.0743612859311738e-12
12	10	-2.0145560494505812e-12	2.2527915505662414e-13
12	11	2.6365340809307325e-13	-1.3703636561683425e-12
12	12	-1.7802855669827716e-12	-6.526301322777292e-13
13	0	2.5452130485725403e-12	0.0
13	1	3.089571699635582e-12	-1.753002224226936e-12
13	2	3.111383751908618e-13	7.417020828246988e-13
13	3	3.0728749639433236e-12	2.9329596530164917e-12
13	4	-1.000078476272795e-12	4.810978809996225e-13
13	5	-2.8462612313900004e-13	2.7242660423074455e-12
13	6	-2.477610804495032e-12	-1.0322647973600323e-12
13	7	-1.6135776010657008e-12	-1.1336379881917686e-12
13	8	-9.300479896788134e-14	-1.5747301195831096e-12
13	9	-7.585417615757974e-14	-1.4264291529256584e-12
13	10	8.893217116095516e-13	-1.5437479851999776e-13
13	11	-8.529124182072794e-13	-1.4383733662462018e-12
13	12	2.0745709808849994e-12	6.094710893532829e-13
13	13	8.970213772433123e-13	-6.400986202642883e-13
14	0	-2.081657992021295e-12	0.0
14	1	-8.979371156208853e-13	3.2268445725199935e-13
14	2	1.3101816004184816e-12	9.192496534741763e-13
14	3	-2.880280614004903e-12	-4.5274366704753083e-13
14	4	-8.905915668379158e-13	-9.085967573160023e-13
14	5	1.0570775565563058e-12	3.3388403473576045e-13
14	6	6.319109559943417e-13	-1.6815797954658213e-12
14	7	7.738364737029378e-13	1.5504291390338526e-12
14	8	1.8246524403405517e-12	1.6505374215603442e-12
14	9	-7.201260979380315e-13	1.7813080151818008e-12
14	10	-5.684150609045471e-13	-2.0033662467175054e-12
14	11	9.99030408710235e-13	-1.19352990900474e-13
14	12	1.2603358549239405e-12	3.605111942448763e-13
14	13	-8.087369471293877e-13	-1.1948895025161944e-13
14	14	-6.230715439236257e-13	1.3467556302266688e-12
15	0	2.8549188711868346e-12	0.0
15	1	9.723004754088042e-13	5.321869781429754e-13
15	2	-2.4221361170423854e-12	1.061510840590203e-12
15	3	-3.163791685569421e-13	-2.5863555716556193e-12
15	4	2.5814881979147895e-13	-1.247910610456253e-13
15	5	1.5886992300521864e-12	-1.3195850676139985e-12
15	6	-5.329663022027714e-13	-1.6675229224308602e-12
15	7	1.2215122031548176e-12	-1.3859267948772207e-13
15	8	6.531908883535045e-13	-9.961247723547204e-13
15	9	6.510977856057568e-13	1.3576830791213302e-13
15	10	5.827346757541282e-13	1.3325986505872908e-12
15	11	-3.9161502888815556e-13	4.587964788624665e-13
15	12	2.795136902200853e-13	-4.217670191514819e-13
15	13	-1.0639949693349967e-12	8.263431356181744e-13
15	14	5.319922609627941e-13	-1.2547829348402913e-12
15	15	-2.947287879139392e-13	-7.184809392975096e-13
16	0	-2.373058041096922e-12	0.0
16	1	3.680179590614348e-13	3.142458216752739e-13
16	2	1.775326089808785e-12	-6.531006035875608e-13
16	3	-1.03857953637907e-12	-3.121403094799985e-13
16	4	3.6679549685750424e-13	-2.516791446483842e-13
16	5	4.436166657080272e-13	1.4695699973153283e-12
16	6	3.1597424717117357e-13	8.799798245855766e-13
16	7	2.648207131403016e-13	2.0754260542095196e-12
16	8	-1.8754120593533645e-12	3.1396852177211066e-13
16	9	-9.007273281817445e-13	7.612539504785973e-13
16	10	1.4771648658940672e-13	-2.5477306617477476e-12
16	11	1.2885226192278621e-12	-2.4664637627257107e-13
16	12	-4.182582299613727e-13	5.950886007334582e-13
16	13	7.82897550693584e-13	-5.747946292309361e-13
16	14	-6.107007536546659e-13	-7.431090999650372e-13
16	15	-2.9629818224659496e-15	9.291993058265166e-13
16	16	3.3051165998238455e-13	2.69558905669261e-13
17	0	1.7933821702220239e-12	0.0
17	1	4.1652124346177965e-13	5.002678477362527e-13
17	2	-1.7010494952906988e-12	-2.9930599155344856e-13
17	3	-2.0415789362810272e-13	4.717718341677669e-13
17	4	6.963894003369015e-13	-1.2271410355232483e-13
17	5	-1.1153644545335196e-12	4.241213571005028e-13
17	6	7.842432107865933e-14	1.0938357872060178e-12
17	7	-3.7734320945357405e-13	-1.2767408864060793e-12
17	8	-5.434789265510075e-13	-1.494784068244756e-12
17	9	1.6858357839481402e-12	-1.2024960463236494e-12
17	10	7.603747940829118e-13	-2.516061642832151e-13
17	11	7.160712595837393e-13	5.039206283716002e-13
17	12	6.539614901906874e-13	1.0389204182999136e-12
17	13	-8.570809755600643e-13	-5.075139071359549e-14
17	14	-4.2561081997178763e-13	-1.096403489473244e-13
17	15	8.293920706659778e-13	1.421140952578991e-13
17	16	-7.093010241154697e-13	-2.643556400949968e-13
17	17	-6.451651600264308e-13	-3.847296062892679e-13
18	0	-3.323622905304789e-13	0.0
18	1	2.6998784626628656e-13	-3.2242313822419627e-13
18	2	5.266474502136223e-13	1.057269891253948e-12
18	3	7.061056458757838e-13	5.830677031129028e-13
18	4	-6.479213432115926e-13	2.4130504302983797e-13
18	5	-8.985695461420808e-15	-5.681784877542122e-14
18	6	-6.731953045391234e-13	-1.0436194965212795e-12
18	7	6.027336304530271e-13	6.617074399357407e-13
18	8	-3.7279572663693514e-13	-1.2653981828922599e-12
18	9	7.413096338924943e-13	3.082638127745968e-13
18	10	7.729001552739343e-13	-2.8707271307298646e-13
18	11	4.2438998651652806e-13	6.90963236287582e-13
18	12	-1.294028303967398e-12	-1.5484950205817274e-13
18	13	-5.132687675930468e-13	-6.90452220314512e-13
18	14	9.01360058811472e-13	8.392869079383907e-13
18	15	-6.103365787230694e-13	-7.07224386080925e-13
18	16	-3.8002464889415806e-13	7.738493253425461e-13
18	17	3.961962880692273e-13	4.2848737351117226e-14
18	18	9.913445788682058e-14	-5.251440707874251e-13
19	0	-8.487109135806627e-13	0.0
19	1	-9.829058862739004e-13	1.9077667700085998e-14
19	2	-2.002671658621213e-13	-1.0804516257838983e-12
19	3	-7.815321263384531e-13	-7.737969885945219e-13
19	4	5.41102129389518e-13	-1.0802094059995382e-13
19	5	7.983764993127831e-14	-1.0365995185453649e-12
19	6	-3.486888740579543e-13	7.937882588907096e-13
19	7	7.751752707243199e-13	6.601724588554438e-13
19	8	-2.964492851553205e-13	-8.998824489388674e-13
19	9	-7.033675584507328e-13	1.0536387231982758e-12
19	10	-5.571220504197985e-13	-1.2063134494607337e-14
19	11	-1.179169506618888e-12	-2.5176167966708735e-13
19	12	-8.269671833873893e-13	-5.868872432398412e-13
19	13	1.6576171601393268e-13	-4.5107727097042345e-13
19	14	1.1130734936107154e-12	-1.2673365521563233e-12
19	15	3.122069352735501e-13	6.107775230967547e-13
19	16	6.189446954631785e-13	3.8806321439138664e-13
19	17	-7.12256665175495e-16	-3.145745382237446e-13
19	18	-1.3465592368535946e-13	6.3934748943498e-13
19	19	-4.1861178264415854e-13	4.1378834965585526e-13
20	0	6.819397730633337e-13	0.0
20	1	7.758726438346849e-13	-2.906439969570308e-13
20	2	8.525418749951585e-14	2.0463771918568712e-13
20	3	1.2364936396458145e-12	6.692594791389333e-13
20	4	9.960266990126505e-13	6.672409620593249e-13
20	5	-9.631247066414264e-13	-4.0904220480140263e-13
20	6	-2.254383396270801e-13	3.362736541475506e-14
20	7	6.55585740895121e-13	-6.022455632257686e-13
20	8	-3.616573218704166e-13	-1.6035221519033922e-13
20	9	8.049035822885205e-13	6.686576664974034e-13
20	10	2.0390517959169539e-13	-6.40693439895315e-13
20	11	1.5913020838101304e-13	-3.252033964342496e-13
20	12	-9.55285674262542e-13	-3.783192799580395e-13
20	13	9.787851585742424e-13	-6.10571279269418e-13
20	14	7.068936578347863e-14	9.36110824397557e-13
20	15	-1.985127356692544e-13	6.547153777125592e-13
20	16	-3.850238377831766e-13	-4.916318695022546e-13
20	17	-1.1901308472191725e-13	3.7832660573393964e-13
20	18	4.202000710359686e-13	5.831082846594089e-14
20	19	8.256129490312925e-14	-8.184473509483492e-14
20	20	-2.9215847354320485e-13	-2.705717898887092e-13
21	0	3.387166961554877e-13	0.0
21	1	3.83360078505472e-13	-1.2945350095286175e-13
21	2	-5.219428695699385e-14	-1.2004830749055272e-13
21	3	-1.9122962663581433e-13	6.03549018542211e-14
21	4	-4.661356728152024e-13	7.467290036376347e-13
21	5	-7.05017634122618e-13	6.757157521334192e-13
21	6	-9.547638839815744e-13	-4.4756618906739826e-13
21	7	-5.650856052021281e-13	3.798340769921568e-14
21	8	4.3157929432616266e-13	-7.29388020498417e-14
21	9	1.0507434164904087e-14	-2.8274889076406676e-13
21	10	-3.9670893809442386e-13	-1.3444451358024246e-13
21	11	8.334899785299214e-13	-2.631560436215071e-13
21	12	3.0721698886469095e-13	-2.1567850592152924e-13
21	13	4.1192533392666733e-13	9.369194925770865e-13
21	14	-4.80690507441362e-13	1.347100774769104e-12
21	15	-1.006828010276419e-13	-5.266057055923164e-13
21	16	-6.002416081747938e-13	4.786224076047908e-13
21	17	5.245094804063644e-13	-2.0504752089947848e-13
21	18	2.391653680920905e-13	-1.6257846488796763e-13
21	19	-2.8991169314862934e-14	-8.655500090174915e-14
21	20	2.2396420982253055e-13	6.315754144060058e-13
21	21	3.374839763263339e-13	3.896190191362573e-13
22	0	8.620031535893726e-13	0.0
22	1	-4.698782289127691e-13	3.0575726711059895e-13
22	2	-7.852014473907057e-13	-1.2389206325881494e-13
22	3	1.633863824964195e-13	4.518560535494011e-13
22	4	3.67408999213297e-13	-1.2806142246334423e-13
22	5	2.4610540099100904e-13	-6.392741609500128e-13
22	6	7.602002155675318e-13	-4.3349723254335287e-13
22	7	2.9564671892276527e-13	5.022047758092126e-13
22	8	4.198264177647428e-13	7.345121733599896e-14
22	9	-5.070922721671537e-13	1.0853326333065238e-12
22	10	-2.846585940207228e-13	4.6415767224223114e-14
22	11	-3.631695757073673e-13	-2.7802255323311314e-13
22	12	-3.9742671572181984e-13	-4.588369231438056e-13
22	13	-1.2948541251313128e-13	-8.023493263525e-14
22	14	2.749128270053705e-13	4.184212437566619e-13
22	15	-1.3329236073445035e-12	-4.874027962156016e-13
22	16	1.838518468501351e-13	2.8743790708241576e-13
22	17	3.2640874448956904e-13	-6.239521351591684e-13
22	18	-9.414696174534381e-14	4.928771787013323e-13
22	19	-2.194158469196324e-13	-3.459006615925725e-14
22	20	-1.514235441804136e-13	-2.271834133281242e-13
22	21	-4.457101415069322e-13	-3.4381560230751314e-13
22	22	-3.6830878182218434e-13	1.483327662835813e-13
23	0	-6.036300030672746e-13	0.0
23	1	-1.1386286713378213e-13	-8.583630325822286e-14
23	2	2.038464236781907e-13	1.0745134793261059e-13
23	3	-2.390151555130037e-13	-3.4829427922364743e-13
23	4	5.718640198949296e-14	6.178971722104863e-14
23	5	3.542220718062637e-13	1.5920578364965027e-13
23	6	-3.4175724052230447e-13	6.718159782320515e-13
23	7	-1.6843650351337224e-13	5.3828143509682857e-14
23	8	-1.1218006905490182e-12	-1.0626138824006606e-14
23	9	-1.8441334829596233e-13	1.858197113005249e-13
23	10	-4.0820397346285173e-13	-9.734243701641941e-13
23	11	1.3145839795841388e-13	-1.2174109814547646e-13
23	12	5.290350555627914e-13	-4.1632250043274144e-13
23	13	2.1987180032232216e-13	7.603521938897804e-14
23	14	-6.072583275010023e-13	3.425606590411497e-13
23	15	-1.1363704803451763e-13	-4.872388727951935e-13
23	16	1.5315383138264075e-12	5.846493101376368e-13
23	17	-6.046981510214386e-13	1.7793450070179386e-13
23	18	7.315443856837239e-13	2.0778349368982748e-13
23	19	-4.511139120258601e-13	-4.658231624076252e-13
23	20	2.94243798477275e-13	-3.854192929220319e-13
23	21	1.4209317043563868e-13	2.3329662751639277e-13
23	22	6.13973359802275e-13	-1.3590963020359788e-13
23	23	4.03304209735602e-13	-4.685471310263045e-13
24	0	-2.6339969311086857e-13	0.0
24	1	-2.6124646536977677e-13	-5.372175495933932e-13
24	2	-1.2500206026948595e-13	-5.159197652465288e-13
24	3	5.035489994499121e-13	2.07858038975781e-13
24	4	-3.3883080349165456e-13	-6.125636109120823e-13
24	5	-9.761480239091201e-14	8.434901696083902e-14
24	6	9.014109825905316e-13	6.38714035384096e-14
24	7	-4.443884378146736e-13	-8.21237195617079e-14
24	8	-3.6366040575033477e-13	1.362669162963927e-13
24	9	4.118674909546482e-13	-9.64975662417367e-14
24	10	-4.4549817322375574e-14	-2.3973318804128065e-14
24	11	4.823922099972382e-13	9.950518437956819e-13
24	12	1.980207818824138e-13	-3.0704150227502056e-13
24	13	-7.891880959559228e-13	1.3536131960338111e-13
24	14	8.090250906628807e-14	-2.3157767145840387e-13
24	15	-8.860312789121844e-14	-1.0959015038162204e-13
24	16	3.7180286886755045e-13	-5.880922097857711e-13
24	17	-1.0641277929040482e-15	4.836036983246181e-13
24	18	7.085586871370455e-13	3.997866489784599e-13
24	19	-8.034688576164921e-13	2.1844911862436916e-13
24	20	-7.109331914860854e-14	4.0855052462220117e-13
24	21	4.4203280714517663e-13	4.724331451083674e-13
24	22	-4.280948071489789e-13	1.95564549358177e-14
24	23	-1.9566275714103391e-13	4.0537244359709656e-13
24	24	2.1675798135648312e-13	6.339179614765903e-13
25	0	-3.9463498958252424e-13	0.0
25	1	9.17255893903007e-14	3.938993949892421e-13
25	2	6.696059517273927e-13	5.359432348644511e-13
25	3	5.101406079596401e-13	-1.0937024466532772e-13
25	4	-1.4853780374608275e-13	-2.2528218694110323e-13
25	5	5.882353666955991e-15	-4.2703576491477576e-14
25	6	6.385232830702683e-13	2.0578911028211743e-13
25	7	-6.19347686733722e-14	-6.744497935263161e-13
25	8	1.312243309138054e-13	5.370277535927412e-14
25	9	5.032915948145384e-13	2.5407314643031267e-13
25	10	2.554730089051526e-13	8.219040072556135e-14
25	11	-2.5382185952242534e-13	1.0645126974783038e-12
25	12	-2.8348960777705236e-14	4.4869725669763373e-13
25	13	-3.0615721429473983e-13	2.195740626161248e-13
25	14	-5.695074289280627e-13	-2.1035674369877903e-13
25	15	-6.447055406441933e-14	-7.632858497426089e-13
25	16	2.926605416503638e-13	7.080677038017608e-13
25	17	-5.101710169905556e-13	3.979776343846843e-13
25	18	-2.3656713851817314e-13	-8.751020728004511e-13
25	19	2.1106463313176843e-14	4.070117202021375e-13
25	20	1.825708662511551e-13	-6.51135849333135e-13
25	21	3.76552414189003e-14	3.722154845297931e-14
25	22	-4.5062419976949177e-13	-2.2935165718662637e-13
25	23	2.4650005413356414e-13	-1.1674711376853966e-13
25	24	-1.1887143363741558e-13	-4.160284691478864e-13
25	25	-6.231370779545729e-13	-4.2052392371868295e-13
26	0	2.467853294465829e-13	0.0
26	1	-6.100557972995346e-13	-2.7201775264213574e-13
26	2	1.1111331872882682e-13	-4.3513250852475564e-13
26	3	-3.76272148919362e-13	-2.1361803038781848e-13
26	4	-2.2184817737398273e-13	2.102258358807812e-13
26	5	1.6243273819942143e-13	5.0686233196658574e-14
26	6	1.9754618882878772e-13	4.050795997947646e-13
26	7	-1.048535499519699e-13	3.391844483940532e-13
26	8	-6.303478997446085e-13	2.2163031568698447e-13
26	9	-1.8902563493887538e-13	2.05186758892276e-13
26	10	-5.614942606369298e-13	-3.416266864667027e-13
26	11	7.652026556473671e-14	9.392332991954223e-14
26	12	2.090256811308676e-13	-7.145432694585923e-13
26	13	3.396488940314154e-13	-9.476735826785942e-14
26	14	4.516406365773686e-13	-6.030462870951636e-13
26	15	5.003187355547815e-13	3.4664817331236545e-13
26	16	-1.447023625420031e-14	1.8976045453345097e-13
26	17	6.851936227732878e-14	-2.2713605023441619e-13
26	18	-4.877315558177644e-13	2.484897983064458e-13
26	19	3.7332557098692135e-13	-1.8899282790781327e-13
26	20	7.310017956467002e-14	-5.869362007142706e-14
26	21	3.8242734947449177e-13	3.3810135250870896e-13
26	22	6.005087627569881e-14	3.8344404282746586e-13
26	23	2.469938187292295e-13	-4.515790855972635e-13
26	24	1.1401108835062708e-13	7.381389730645402e-13
26	25	1.0792887263293973e-13	2.354503819495762e-13
26	26	5.963766376633865e-13	-5.902084373023685e-13
27	0	-5.876630259375957e-13	0.0
27	1	-3.4820689315101406e-13	4.11717797320762e-13
27	2	4.4050027192379613e-13	1.453345866431996e-13
27	3	3.233948623971267e-13	1.7417702033063334e-13
27	4	1.9012999524984972e-14	-2.7803154604676614e-13
27	5	-2.0527752192654204e-13	1.5364969494841177e-13
27	6	3.3147784488461654e-14	-3.398066192469904e-14
27	7	-2.781810992517141e-13	-5.741605354715739e-13
27	8	-1.879483225972395e-14	-3.6701347562934793e-13
27	9	1.2610178485304737e-13	-1.3012007489745639e-13
27	10	1.51720270301025e-13	-9.617425509585807e-13
27	11	-2.9882978165576503e-13	2.9519857643564665e-13
27	12	2.6222915183490066e-13	5.463282819520673e-14
27	13	1.3877306900388934e-13	-2.0344285376105072e-13
27	14	2.9873003857489945e-13	-2.090086632296026e-13
27	15	4.755041442055899e-13	3.2893838889444833e-13
27	16	-5.137272982751471e-14	2.400189398590695e-13
27	17	-1.0831119748527347e-12	3.4479484146561705e-13
27	18	3.6152133646207485e-13	-2.667600249804624e-13
27	19	3.385401292678546e-13	2.3338407743051775e-13
27	20	-3.4212392750029174e-13	3.5856133577691887e-13
27	21	3.74688559832496e-13	1.1919863893108909e-13
27	22	-5.034897083895719e-13	1.569455332474931e-13
27	23	-4.245532725549105e-13	-1.8530729936413126e-13
27	24	5.930693537710522e-14	3.619452102958916e-13
27	25	-2.6160928665115986e-14	-1.4334548406211745e-13
27	26	-4.2863814409786895e-13	-2.1714550239326824e-13
27	27	-1.3909180371518632e-13	5.905581516790239e-13
28	0	1.431120011583518e-13	0.0
28	1	3.9458279608999456e-13	-1.1810423926876872e-13
28	2	-2.352847945246136e-13	2.9540007652186215e-13
28	3	-5.569208554501067e-13	-8.810346699298063e-14
28	4	-5.278095958860331e-13	1.2446109543388548e-13
28	5	-4.082814817102392e-14	1.398682117281389e-13
28	6	-3.8926987935988765e-13	-4.214715894396094e-13
28	7	-9.634708181561098e-14	-2.867287393513463e-13
28	8	4.700347091512781e-13	4.1366983555654435e-13
28	9	3.470946297899137e-13	2.8696175317772957e-15
28	10	-8.838461059758799e-14	5.364944273705601e-13
28	11	3.870914071391173e-13	4.753949944115338e-13
28	12	-3.5339962387319045e-13	2.4535848758464865e-13
28	13	-4.2693150728092526e-14	4.692930239310326e-13
28	14	4.763552934808955e-14	2.025611136182086e-13
28	15	-3.3156913167359266e-14	1.908403807113967e-13
28	16	-4.3272231598837637e-13	-2.3232005428287244e-14
28	17	1.405739389285324e-13	-3.5760547477980445e-13
28	18	1.1294860484235703e-13	-1.921168031132948e-14
28	19	-3.274328278222987e-13	8.24205792184373e-14
28	20	1.145719351990026e-13	2.8114247410698105e-13
28	21	-4.679087608460908e-13	-2.836149473599313e-13
28	22	-1.0720950745822464e-13	-6.175275821956889e-14
28	23	-7.746535860266728e-14	-3.649174295089813e-13
28	24	4.904599639820402e-13	-6.044526430071242e-14
28	25	-2.4396484445789275e-13	-3.6242460451760267e-14
28	26	5.701475387187503e-13	-1.1662717360829246e-13
28	27	3.472549607158285e-13	-1.4656125737462384e-13
28	28	-3.4062754653929153e-13	-2.2556871949931432e-13
29	0	4.015141624813181e-14	0.0
29	1	2.390139724035671e-13	1.9000899360792597e-14
29	2	-6.588163563446044e-14	2.0301966933761687e-13
29	3	1.1618606996689697e-13	-1.68021376059742e-13
29	4	-1.4794521653665916e-14	-3.876606561258161e-13
29	5	5.909076029784834e-13	-2.010348472631664e-13
29	6	1.4576336135255844e-13	-4.343105454158511e-13
29	7	1.8319613715910527e-13	2.5613928738050734e-13
29	8	4.992180307615055e-13	2.0321428514316135e-13
29	9	-4.641811568627395e-13	1.770409420576159e-13
29	10	-1.0733865141904962e-13	1.9772754345105416e-13
29	11	-1.8195484964584181e-13	-8.793370884003557e-14
29	12	-3.174380370042899e-13	-1.0255371565360937e-13
29	13	-2.1384074217051306e-13	2.4391076899974837e-13
29	14	8.927854138329192e-14	-3.2469644655554065e-13
29	15	-2.599185947377489e-13	-2.97729122023601e-14
29	16	5.327636895065206e-14	-5.412695015414582e-13
29	17	3.1130628194146895e-14	-6.36769869913055e-13
29	18	1.6446919307240874e-13	-3.3167983840005047e-13
29	19	7.362363363965834e-13	4.966698946776306e-13
29	20	-2.932803131230604e-13	-1.9495115988962398e-13
29	21	7.175845666874473e-14	-9.481265908769255e-14
29	22	8.516455497808278e-14	3.9597358796960234e-13
29	23	1.1162324239569645e-13	-1.8788884739843606e-13
29	24	1.6062467866030178e-13	7.72006089373064e-14
29	25	-4.591719984796885e-15	3.8213716581706853e-13
29	26	6.545406692644817e-14	-1.7857152602193024e-13
29	27	-7.877692609819049e-15	2.443096699947099e-13
29	28	-3.2151986773685047e-13	6.240371771867645e-13
29	29	4.1954005076078455e-13	-5.5645431287146976e-14
30	0	1.5074093097169808e-13	0.0
30	1	2.36095774221485e-13	2.709545042061074e-13
30	2	1.2325007183295664e-14	2.914379523960075e-15
30	3	-3.315309302613557e-13	-3.7183137673499743e-13
30	4	5.015131622300316e-13	4.0099368012571806e-13
30	5	8.33101898637668e-14	2.2497171066294955e-13
30	6	-4.006019153385543e-13	4.675006778483686e-13
30	7	-2.1203738088709344e-13	4.28380485683253e-14
30	8	-7.439275722886452e-15	2.6202607497432e-13
30	9	-3.2452482984540776e-13	7.921781130776636e-15
30	10	-3.39613581681987e-13	3.3298851732751925e-15
30	11	-3.2652829127540266e-13	-5.728656034907579e-14
30	12	7.842325813662699e-14	-5.650523664758981e-13
30	13	1.0751595985607037e-13	9.350260724484243e-14
30	14	3.398557304259243e-13	1.1100738737449343e-13
30	15	-4.101979420921649e-13	-1.8281863687584979e-13
30	16	3.7389017265727833e-13	6.558348377528966e-14
30	17	1.0793207963343066e-13	-5.669775732497273e-13
30	18	3.0172016410560664e-13	4.032516346758967e-13
30	19	-2.438888674014255e-13	-1.3839084108882445e-14
30	20	-1.5203359419630545e-13	-1.4213990433934404e-13
30	21	8.933702378255316e-14	3.0933748916115036e-13
30	22	1.162189342954488e-13	-4.636447067234096e-14
30	23	1.440683422672694e-13	-1.3178959734408975e-14
30	24	-4.559253458013732e-14	6.639843030742564e-13
30	25	-2.669707062870769e-13	4.0989331675273724e-14
30	26	-3.655015534160915e-13	-1.789022895833514e-13
30	27	1.1699877284017561e-13	8.098568754743088e-15
30	28	-6.054660655696888e-14	-4.136633834453873e-13
30	29	-3.6397408719970744e-13	-5.258159750804041e-13
30	30	2.5988143683682725e-13	1.0642060245228673e-13
31	0	2.7969490050309186e-13	0.0
31	1	1.7585732584267439e-13	-1.771698249596423e-13
31	2	-1.5665305485222402e-13	-2.109340538723501e-13
31	3	-3.232962535820937e-13	3.226605178109203e-13
31	4	-2.0751343298694528e-14	1.2883175510027872e-13
31	5	1.98981566551921e-14	4.8821499021088867e-14
31	6	-3.341524737811892e-14	-5.2241706443709434e-14
31	7	-1.9623365326984489e-13	9.678562514297851e-14
31	8	-2.4594680275713874e-13	-1.1702297219821915e-13
31	9	-1.3481019539747677e-13	-4.846386515466666e-13
31	10	-3.650347177014979e-14	-8.387430533433836e-15
31	11	7.005121631200752e-13	-7.434032887767697e-14
31	12	1.2850598140451016e-13	-6.089918693366248e-13
31	13	1.1237536486355625e-13	4.5092771876375786e-13
