LON	LAT	VALUE
170.5	-72.5	-1.2957995912698632
171.5	-72.5	-1.4765594454529392
172.5	-72.5	-1.650116635342779
173.5	-72.5	-1.8538373115534375
174.5	-72.5	-2.128867052298446
175.5	-72.5	-2.4512156937302088
176.5	-72.5	-2.71337587206561
177.5	-72.5	-2.7799507352326214
178.5	-72.5	-2.5782935360563517
179.5	-72.5	-2.1562728941136204
180.5	-72.5	-1.6649821596277146
181.5	-72.5	-1.2795098705015304
182.5	-72.5	-1.1109582308839687
183.5	-72.5	-1.1614962328495257
184.5	-72.5	-1.340229387730333
185.5	-72.5	-1.520404629624793
186.5	-72.5	-1.6012167892213758
187.5	-72.5	-1.5436909100315643
188.5	-72.5	-1.3691931119832963
189.5	-72.5	-1.1291542045116885
190.5	-72.5	-0.8680022429603728
191.5	-72.5	-0.6030535199996904
192.5	-72.5	-0.3325958353877529
193.5	-72.5	-0.06167392834700986
194.5	-72.5	0.1807450144444328
195.5	-72.5	0.35387426718618337
196.5	-72.5	0.4402530030446051
197.5	-72.5	0.47146973549615706
198.5	-72.5	0.513292977259339
199.5	-72.5	0.6128640303980966
200.5	-72.5	0.7496812673158796
201.5	-72.5	0.8381884756059862
202.5	-72.5	0.7905300897443261
203.5	-72.5	0.5937533621823636
204.5	-72.5	0.33576286466325894
205.5	-72.5	0.151557985489251
206.5	-72.5	0.12747624466824117
207.5	-72.5	0.2391680144150679
208.5	-72.5	0.37384577335810437
209.5	-72.5	0.41902766375019107
210.5	-72.5	0.34672711756091856
211.5	-72.5	0.22842843860424294
212.5	-72.5	0.17435722328678474
213.5	-72.5	0.2493031460514749
214.5	-72.5	0.42898550666849794
215.5	-72.5	0.6219635644200474
216.5	-72.5	0.7307419051716064
217.5	-72.5	0.7042869473448549
218.5	-72.5	0.5526467010543726
219.5	-72.5	0.32820904344381563
220.5	-72.5	0.0966986690713356
221.5	-72.5	-0.08447059204535579
222.5	-72.5	-0.17755495573754182
223.5	-72.5	-0.1689782192575838
224.5	-72.5	-0.06671344405975228
225.5	-72.5	0.11185180666473392
226.5	-72.5	0.35702831071273045
227.5	-72.5	0.6754404476081428
