N	M	R_coefficient	Q_coefficient
24	1	-4.722118472137178e-13	-5.041687795447808e-13
24	2	3.358826962542757e-14	2.0645708022217853e-13
24	3	6.694209839858808e-13	-4.9858435954177e-13
24	4	-4.265206017916479e-13	-4.711830371795874e-13
24	5	3.9268558342985476e-13	4.884124090196268e-13
24	6	2.186318282361722e-13	-1.2803372032158812e-13
24	7	-3.4381203202865806e-13	-8.44565442954255e-14
24	8	-2.4386292558121813e-13	-1.5994736117199354e-13
24	9	2.6208437079777516e-14	-1.6982989966807509e-13
24	10	1.4192507502959134e-13	-6.23833285075326e-14
24	11	-1.6678136729694798e-13	3.074661481288893e-13
24	12	-1.7549140557385813e-13	-2.8204290995273435e-14
24	13	-6.264485824418197e-13	-4.19496476144761e-14
24	14	-5.351839851134521e-13	-7.043192700205975e-13
24	15	-2.2140121857529648e-13	-4.272255561086052e-13
24	16	8.027804498383331e-13	-1.8290460730694807e-13
24	17	-2.053534877961593e-13	4.63591256777435e-13
24	18	-9.512957751890063e-14	2.68150495159489e-13
24	19	-3.9782283562691734e-13	-6.350839765298688e-14
24	20	-3.563989282026214e-14	-2.9205064326268603e-13
24	21	5.852068040427035e-14	1.242198155823777e-13
24	22	2.390014247920601e-13	3.7954667776269225e-14
24	23	7.960307164509658e-14	-1.8421166316639943e-13
24	24	1.3150721545767379e-13	-3.863127715037099e-14
25	0	-4.3077257073607076e-13	0.0
25	1	3.930867029624502e-14	3.26660864162916e-13
25	2	5.685669993807371e-13	4.5253992239484294e-13
25	3	5.206300168889548e-13	-3.2557004026327703e-13
25	4	-1.7410170759741548e-13	3.0620140567499144e-13
25	5	-3.094850644958081e-13	-1.1356904128243073e-14
25	6	8.457868894740555e-14	4.464569920526328e-13
25	7	1.0151476625678336e-13	8.143638969105316e-14
25	8	-2.821328551532568e-13	-2.287991949726213e-14
25	9	9.245617497805272e-15	-4.567673231745495e-13
25	10	9.476988491040783e-15	-1.6014946361354487e-13
25	11	-1.6850594562906012e-13	2.3550698630931163e-13
25	12	-2.5057182834831944e-13	2.2344842192131224e-13
25	13	-2.3103650748574775e-13	4.28695981281029e-14
25	14	-7.42389440357826e-14	-4.68485492851149e-13
25	15	4.7555233129121247e-14	-6.671160612961174e-14
25	16	3.542993490764187e-13	3.9193806833737035e-13
25	17	-6.633610006404627e-13	3.26308146446156e-13
25	18	1.603168183469724e-13	-9.345296710740316e-14
25	19	1.572715309323983e-13	-9.664012660404228e-14
25	20	-1.730765927329924e-14	-4.004621723954643e-13
25	21	-1.8137727934078006e-13	5.175652623375919e-13
25	22	3.17077010542525e-13	-2.509132279558405e-13
25	23	4.212378948677635e-14	8.269859083754861e-14
25	24	1.696442065270963e-13	1.005881067883584e-13
25	25	-1.3725154642508252e-13	1.2823629571681557e-13
26	0	2.8569464614363554e-13	0.0
26	1	-2.3051543722481917e-13	-2.483533593420083e-13
26	2	-1.779221698672344e-13	-6.963397157052037e-13
26	3	-3.89879628847435e-13	-3.013486325529092e-14
26	4	-6.96955499638362e-14	1.3709180816992062e-13
26	5	4.728546355510478e-13	3.163545296418447e-13
26	6	-2.080814006915561e-13	-2.4332831232251294e-14
26	7	-3.7470668725610277e-13	-2.846943635684303e-13
26	8	-3.8718322759664905e-13	-3.282332787074573e-13
26	9	4.397262007043225e-13	-2.410488879794871e-13
26	10	1.687384312140659e-13	-6.185887509714035e-14
26	11	-1.2297874603737866e-13	5.450118764431746e-13
26	12	-4.174752919196433e-14	-8.518115388500697e-14
26	13	-3.493346884159249e-13	-3.000770296893477e-14
26	14	9.110725409948891e-14	-2.8036387357390704e-13
26	15	5.6796168109203904e-15	-2.4784406841704886e-13
26	16	-1.0588414125999028e-13	5.794677372659131e-13
26	17	-1.7138610039115781e-13	1.1619049307060602e-13
26	18	-4.751335277826937e-13	-5.830600560923781e-13
26	19	3.0275504379488947e-13	1.895703560342298e-13
26	20	1.0763186031363836e-13	-1.831709807259431e-13
26	21	3.6784924915796776e-13	4.1362906359008394e-13
26	22	-2.780810896264216e-13	3.2347203870105544e-13
26	23	1.4739319286679753e-13	-1.900399463701856e-13
26	24	-1.4818860675218572e-13	-1.735861694987675e-14
26	25	-3.5240638916372183e-13	6.52621928710751e-14
26	26	-1.1161584771130815e-13	-3.771665711204751e-13
27	0	1.9558235925307508e-13	0.0
27	1	2.3887451215352e-13	2.279981485976432e-13
27	2	-4.330535505572023e-13	2.4317645835986325e-13
27	3	2.85895929802618e-13	1.2396808598886477e-13
27	4	2.366552939947288e-13	-3.3213786968108295e-14
27	5	-5.049109599683635e-13	1.2921784149552964e-13
27	6	-5.0525738523417185e-14	-1.4462729830661184e-13
27	7	-1.5273298883580307e-13	-3.706686151972711e-14
27	8	1.6759900510346496e-13	3.629767295043587e-13
27	9	1.1938561884371426e-13	-1.7396172485251483e-13
27	10	-1.9740101905433277e-13	-1.9541359989898022e-13
27	11	-3.2577308972565056e-13	1.8441558793776884e-13
27	12	-2.2526383688718875e-13	-6.449532297476937e-14
27	13	-8.186098773964082e-14	-3.1920616923659033e-13
27	14	2.30624701826649e-13	-4.731106257809369e-13
27	15	9.545986298286567e-14	2.7046087428252395e-13
27	16	-2.246053098516291e-13	3.364848340704697e-13
27	17	-4.015944531015359e-13	1.0823525162239698e-13
27	18	2.7532907354242145e-13	-2.440769599269624e-13
27	19	1.0168579254273023e-13	3.146333660241099e-13
27	20	-1.0050739350119837e-13	1.7083179892598273e-13
27	21	-1.1257864787006499e-13	-2.044044989616654e-13
27	22	-2.400238270603385e-13	2.277637818841483e-13
27	23	2.265797950739398e-13	-4.765512933488859e-13
27	24	-1.342780742594765e-13	3.670069549782344e-13
27	25	1.0922503717702863e-13	1.357309629792318e-13
27	26	-1.0901428566892316e-13	-8.499292405980318e-14
27	27	1.9433711948420421e-13	2.612863162264371e-14
28	0	2.649177925016948e-13	0.0
28	1	6.883331652890322e-14	-9.170017366191494e-14
28	2	-4.067889677334919e-13	5.021964210353803e-14
28	3	-5.061014321450212e-13	2.184494672458888e-13
28	4	9.351000395207786e-14	2.3263112157134104e-13
28	5	2.176642242296233e-13	1.689711067627742e-13
28	6	-2.4724725841814046e-13	-3.6864077109983203e-13
28	7	-1.8416312664043649e-13	1.6820028227916514e-13
28	8	3.650133919390193e-13	1.0704279555659874e-14
28	9	4.4963047811932247e-13	5.1192030336371686e-14
28	10	-2.0774845406375515e-14	4.583151067857914e-13
28	11	1.0639376741547845e-13	3.101050845036354e-14
28	12	-2.9814376108895087e-13	1.483185929944011e-13
28	13	-5.634705470446989e-13	-4.150543297212959e-15
28	14	1.6070029477285268e-13	3.2093671824530266e-13
28	15	-1.0275417687156914e-13	-2.0490889899776088e-13
28	16	-3.600135471538797e-13	8.473711559366549e-14
28	17	4.010138251564394e-14	-4.5403803113512143e-13
28	18	2.350479635622192e-13	-3.5347181562794435e-13
28	19	3.27994537659426e-13	1.9206579793256493e-13
28	20	-1.6146038426075405e-13	2.165930087042726e-13
28	21	-2.870870985087724e-14	-1.5977058024539664e-13
28	22	-6.232240254172186e-14	5.033158248069022e-13
28	23	1.046546538145008e-13	-4.1828267471293065e-13
28	24	9.353102128163069e-15	2.057126783790182e-13
28	25	-1.757279527163672e-13	-1.7154659221574524e-14
28	26	2.944083724107241e-13	1.0978481176892292e-13
28	27	3.32222232473385e-14	-8.762309078284861e-14
28	28	-1.4687363873171625e-13	2.448024872329232e-13
29	0	3.190067795350577e-13	0.0
29	1	3.918311656623265e-13	-8.524337509084544e-14
29	2	-3.2933255863304084e-13	-4.726991482669703e-14
29	3	2.072300358272884e-13	-4.75244193782378e-14
29	4	4.968416693635602e-13	-2.1694177839481002e-13
29	5	1.7972155747472814e-13	1.0505360888743836e-13
29	6	5.89508821241684e-14	-9.3501602949712e-14
29	7	-6.150842823424494e-14	-9.647227801838975e-14
29	8	2.3946157844494464e-13	2.6471684665674196e-13
29	9	-1.308289437863707e-13	-2.4827304640406717e-14
29	10	1.5880861205557986e-14	-9.730817083559627e-14
29	11	1.9077238183477445e-14	-6.394195827210009e-14
29	12	1.4620986744640883e-13	-9.0471673594784e-14
29	13	5.683080210072241e-15	2.1495129024677848e-13
29	14	-1.5392877550817168e-13	2.9397481374549925e-13
29	15	-6.329761150293809e-14	4.76105190620476e-14
29	16	-4.090046633297755e-13	-4.163626213066842e-13
29	17	2.826821788636986e-13	-2.5361268574257835e-13
29	18	2.800569175476311e-13	-2.576876962498583e-13
29	19	8.819298001762162e-14	3.7579043217184337e-13
29	20	-3.2787140607388374e-13	4.217491370241641e-14
29	21	8.095113461897501e-14	-1.9583512000070288e-13
29	22	-2.757810705865282e-13	-9.84872990887588e-14
29	23	-2.8191866053456755e-14	-1.047114531566922e-13
29	24	1.931784657476404e-13	1.0508072865515815e-13
29	25	-4.716963013991835e-13	1.664232442947275e-13
29	26	2.8661205839661907e-13	2.793210617158209e-14
29	27	2.3589621270595926e-13	-3.5820977891066e-14
29	28	2.9414777454543e-14	4.5128657725395374e-14
29	29	-8.056964947804721e-14	-6.940165311290807e-14
30	0	6.938433837669248e-14	0.0
30	1	6.309851065792275e-14	1.3380027780355443e-13
30	2	1.3699557012695407e-13	-1.808979270989787e-15
30	3	-2.1212722921456036e-13	4.582490134862459e-14
30	4	2.802057496213507e-13	1.8163803688239214e-13
30	5	1.9406078339580163e-13	-4.744206682432915e-13
30	6	4.925784830489616e-14	2.937418859378031e-13
30	7	5.5827019623489154e-14	2.4462496847989656e-13
30	8	-1.289063822276652e-13	-2.335155639075024e-14
30	9	2.3120504410571952e-14	2.1439532941679339e-13
30	10	-1.4062279252599659e-13	-3.4826204579433415e-14
30	11	3.297503752225161e-14	-2.92447205510667e-13
30	12	3.002639745191452e-13	-3.3304132777964485e-13
30	13	-2.55166932850584e-13	1.0882913603237098e-13
30	14	2.999256234609081e-13	4.2681884251317685e-13
30	15	-4.369427778530325e-13	-2.467328080808359e-13
30	16	-2.607088269147824e-13	1.1336655834644358e-13
30	17	3.217055606558412e-13	-2.4091596630859616e-13
30	18	2.9238347399880137e-13	1.369928639915306e-14
30	19	-2.1913655905234586e-13	-7.006091393521615e-14
30	20	-3.3520172214943556e-13	-1.8018531427998473e-14
30	21	6.59363560377744e-14	-2.319639237716117e-13
30	22	-7.145644514923942e-15	3.391774833991948e-13
30	23	1.5865561730993383e-14	2.418284105031607e-14
30	24	4.7632880659047766e-14	5.98177766159152e-14
30	25	-2.5876832069640875e-13	1.2802569452072447e-13
30	26	2.969904545710062e-13	-2.656438800375269e-13
30	27	1.629267605582577e-13	-2.991399465610521e-14
30	28	-5.3864327443555024e-14	-8.493500952920003e-14
30	29	-1.4003640032417697e-13	8.894431988405016e-14
30	30	3.7308503158615374e-13	-1.9806205325569463e-14
31	0	-7.611625682655836e-14	0.0
31	1	-5.365114330046916e-14	-3.591667564999438e-13
31	2	-3.293290323757315e-14	-1.719959279399327e-13
31	3	-4.1376280760858695e-13	-7.108600587034134e-15
31	4	-1.8268670654912047e-13	-7.411956281486192e-14
31	5	1.3929107546492907e-13	-1.8405178107853246e-13
31	6	7.40915161679273e-14	-4.737310146599669e-14
31	7	1.2151062913818224e-13	-3.8052453551922916e-14
31	8	-1.8632635139697312e-13	-1.2013805553634444e-13
31	9	6.215749353384484e-15	9.401276034154835e-14
31	10	-1.2230640670643239e-14	-6.298284693318968e-14
31	11	2.497100391722384e-13	-3.833309539850324e-14
31	12	4.13110495252226e-14	-4.2179686127379273e-13
31	13	3.172141595753678e-13	4.246942235138297e-14
