N	M	R_coefficient	Q_coefficient
23	8	1.5598626710652342e-12	-5.74840198158449e-13
23	9	1.6915554592367464e-12	-5.718762724666963e-13
23	10	-1.0600321374725068e-12	1.9593176102938245e-12
23	11	-2.909692512803058e-13	-3.6160793422403083e-13
23	12	-6.441018447708231e-13	-1.8150396215335725e-13
23	13	1.1511926568406316e-12	-9.343684422606535e-13
23	14	-7.876361187207851e-13	-1.617177719512604e-12
23	15	7.316581111679487e-13	2.7560180103704436e-12
23	16	1.585476953608598e-13	5.393266507506918e-13
23	17	3.309300699295075e-13	-1.2251873992538975e-12
23	18	-1.1876059678526921e-12	4.064342648195338e-13
23	19	2.435589398685991e-12	-1.126498731317484e-12
23	20	-3.263508460915551e-12	-1.4427956580197123e-13
23	21	-1.561786360151796e-12	-1.5348615036167875e-12
23	22	-7.07034044194818e-13	1.1038112450546915e-12
23	23	-1.5219468684294419e-12	9.4817946587076e-13
24	0	8.194060429859465e-14	0.0
24	1	4.607943488201216e-13	8.95118950653751e-13
24	2	9.271707434541816e-13	2.9319671716909783e-13
24	3	-1.230319795014087e-12	-5.42648547514492e-13
24	4	-7.8879553832244e-14	2.1859971018898463e-13
24	5	9.52678124834464e-13	-2.6096060251479752e-12
24	6	-1.664819104786776e-14	9.569815604368301e-13
24	7	4.624931457950697e-13	7.760668797092497e-13
24	8	-3.128926695586696e-13	1.4974791594213016e-13
24	9	1.8883601828521577e-12	-2.5189107125161513e-12
24	10	-1.0408529120610793e-12	2.7037357943854316e-13
24	11	-7.205507689566164e-13	-1.252707784193604e-12
24	12	5.400686903528446e-13	-4.702392228443919e-14
24	13	2.148222255351788e-12	-9.159136020517078e-13
24	14	-1.2420541748630529e-12	-1.048768249973894e-12
24	15	8.106411974547889e-13	3.490013691934752e-13
24	16	3.8506032276457303e-13	1.265016007335859e-12
24	17	-8.688127423848762e-13	-2.9453433939078957e-13
24	18	-1.5137473867761382e-12	1.7581791365577447e-12
24	19	6.639183521566445e-13	-8.368270063071353e-13
24	20	1.8083656240998415e-12	-3.62463123712467e-13
24	21	-9.432756076493645e-13	1.88607406815054e-13
24	22	-9.954327747235481e-13	-1.0062149375469965e-12
24	23	-5.834824079942555e-13	2.857731761252139e-12
24	24	-1.7967063311205988e-12	1.9358929499111555e-12
25	0	2.1042833982626775e-13	0.0
25	1	-1.0387129047472018e-14	-7.552964718868797e-13
25	2	4.660040795512384e-13	1.325254339229913e-13
25	3	1.457101298575942e-12	2.9609027635488616e-13
25	4	-1.3956438496544014e-12	5.541582973038599e-13
25	5	-3.358591588411468e-13	-1.3304996001044134e-12
25	6	-2.769665686449573e-13	-5.283366059371903e-13
25	7	2.001614423839455e-14	-4.4825331800314676e-13
25	8	-4.1212599204216324e-13	1.0741209014457643e-12
25	9	1.408642627102268e-12	-2.531834121069249e-12
25	10	-3.943584732094853e-13	2.88248812355099e-13
25	11	-3.2424869939452864e-13	-1.2844750964774382e-12
25	12	-8.402668106698528e-14	9.717922085678507e-13
25	13	1.0695342597344923e-12	3.973252709201595e-13
25	14	-1.1927493561523153e-12	-3.855142272556206e-13
25	15	-1.643178488872729e-12	-1.3566189452034687e-12
25	16	-2.4367165852568703e-14	7.939293738739571e-13
25	17	-1.2163065005821347e-12	-1.159203018348014e-12
25	18	-9.316500612313043e-13	4.1325055076073e-13
25	19	-1.6312738095614372e-12	-5.755728699863416e-13
25	20	5.685742149287141e-13	-6.622462080310663e-13
25	21	8.093184907616747e-13	-1.832049359978608e-12
25	22	1.876817896840137e-12	-1.0653140932481505e-12
25	23	-1.0940350355914665e-12	7.484026631417412e-13
25	24	6.467418811739083e-14	1.7282266621571246e-12
25	25	-3.0409836321520124e-13	1.0876187421604113e-12
26	0	2.499163001550288e-13	0.0
26	1	-3.9829127914422383e-13	-8.688273853544558e-13
26	2	-7.96171000043649e-13	-6.384931395784915e-13
26	3	2.0734097117544615e-12	-3.588798636607108e-13
26	4	-2.5851931797246497e-13	6.158155853593882e-13
26	5	-2.2197288145677752e-13	9.113926198215425e-13
26	6	-3.751437849382939e-13	-2.508531670650356e-13
26	7	6.741555507480791e-13	1.816572091579012e-13
26	8	-3.3769195505920865e-13	1.2623342231000131e-12
26	9	-2.6004632481445243e-13	-7.870881432412911e-13
26	10	-1.0606268291935263e-12	1.13230963252716e-12
26	11	-4.0000382355790355e-13	-9.543259371659801e-14
26	12	5.267382800778524e-13	6.854854210795199e-13
26	13	-1.7587694460245767e-13	3.2162606576681883e-13
26	14	-8.47635196961021e-13	-3.9688171812711695e-13
26	15	-1.8125016412710968e-12	-1.2315443077942681e-12
26	16	1.3114154699934818e-12	-6.818391616738736e-13
26	17	-6.272053778668156e-13	-1.149201043807509e-12
26	18	-1.5405009581859498e-13	-1.6728920361932413e-13
26	19	7.671058311529641e-13	8.024355680931798e-13
26	20	7.565295113415884e-13	-9.655383004713162e-13
26	21	-2.0299962791975377e-13	7.067846578218976e-13
26	22	1.794462133103566e-12	-1.1305191986651064e-12
26	23	2.7233458367882443e-12	-1.816296558942674e-13
26	24	-5.440510440384645e-13	1.2043000233093978e-13
26	25	-6.054626744639713e-13	3.856890365407119e-14
26	26	7.966860409824215e-13	4.002575374543329e-13
27	0	3.884857033242046e-13	0.0
27	1	-9.025358955807277e-14	-7.304607531600453e-14
27	2	-1.0774103798467151e-12	-3.604909073787865e-13
27	3	4.028538670939863e-13	-2.3014702897002203e-13
27	4	3.988790188550236e-13	-6.282570032544488e-14
27	5	9.095239922264e-13	1.5384268056853203e-12
27	6	-9.387274976088415e-13	4.968585469050865e-13
27	7	1.4947466415359563e-12	1.7367693659764698e-12
27	8	4.4062829726251356e-13	2.9182532552686307e-13
27	9	-9.821631513589395e-13	6.241457157360581e-13
27	10	-6.089561971093931e-13	3.631036006975239e-13
27	11	-1.139111574330394e-12	1.007160236250479e-12
27	12	1.8916418886889922e-12	1.233123728048417e-12
27	13	1.4643567914097707e-14	-1.4585142005313144e-13
27	14	1.0878596199972952e-13	-6.883155155806768e-14
27	15	-1.6668855489225562e-13	-8.486817775699828e-13
27	16	3.883017783067203e-13	-8.265442299525156e-13
27	17	1.4497069710102439e-13	-2.7977416035555164e-13
27	18	-3.4406400505900895e-15	-8.722644928493637e-13
27	19	1.332930141107065e-12	1.0755842834978536e-12
27	20	6.950804000675408e-13	-3.1083988144274303e-13
27	21	-4.5155496718657136e-13	1.3850299297285553e-12
27	22	-4.656240106597676e-13	3.3296039361243533e-13
27	23	3.099668437225894e-13	9.578199049757452e-13
27	24	-2.0950442540987393e-14	3.6840143440177603e-13
27	25	1.9933006595145988e-13	-1.6579613717573419e-12
27	26	-1.5298541647652775e-12	-3.3781984754713093e-13
27	27	-1.97108755768508e-13	-5.683561706079319e-13
28	0	6.266493521855334e-13	0.0
28	1	6.05833946066625e-13	-3.1875726006790475e-14
28	2	-2.708084700132805e-13	6.357396831172691e-13
28	3	1.305860443724054e-13	8.956126485265005e-13
28	4	-6.655850303020942e-13	-5.486001709895226e-13
28	5	6.370367816746249e-13	1.8001859294497287e-12
28	6	-3.276146277063049e-13	-7.759010765838548e-13
28	7	2.125222682586048e-13	1.7014921419989013e-12
28	8	1.5339544857336296e-12	-2.5494678936579837e-13
28	9	-3.227241020448329e-13	1.5054613433685092e-14
28	10	5.266083438301868e-13	-1.865855367795212e-13
28	11	-5.554498709446795e-13	3.7448605216984055e-13
28	12	1.6892657903845712e-12	2.081841303983037e-12
28	13	4.780091087143039e-13	-7.87622987096828e-13
28	14	-4.701960779376653e-13	-3.836600563071197e-13
28	15	1.3713645685009293e-12	-8.466120184004388e-13
28	16	4.0774519583883926e-13	-5.064177176056548e-13
28	17	7.397101579537303e-13	1.8659609074553133e-13
28	18	-1.089560654345796e-12	-1.5081585905950874e-12
28	19	7.351314093645862e-13	1.5076229473355876e-13
28	20	8.256693016813152e-13	-2.928383611667472e-13
28	21	1.0256391851148463e-12	2.2198210955668664e-13
28	22	-1.1229309615658965e-12	2.8686630188397064e-13
28	23	2.919158723954776e-13	-8.131425799659993e-13
28	24	-4.262080831636941e-13	9.916615539693067e-13
28	25	-3.245263785087633e-13	-7.289303319853233e-13
28	26	1.1955241728925317e-12	-1.2130422371578008e-12
28	27	-4.965352186534449e-13	1.448715730477853e-12
28	28	-6.78087392771806e-13	-2.2752569422636463e-13
29	0	1.0797951889136426e-13	0.0
29	1	2.584545629884518e-13	-1.954835207426044e-13
29	2	1.0320743875233076e-12	8.700044650487673e-13
29	3	3.8634436789235754e-13	8.27526109813169e-13
29	4	-5.757081997603239e-13	-5.1394961495959665e-14
29	5	-1.0772183120242138e-13	1.5454940658058031e-12
29	6	2.666227444724777e-13	-1.6867961919971892e-12
29	7	-5.619176552075009e-13	2.8037372884578625e-13
29	8	1.163258845349042e-12	1.4924806921387908e-13
29	9	-6.202852342304632e-13	-1.2453947392317037e-12
29	10	2.3238611216629327e-13	1.3305941657694567e-13
29	11	7.067273281658898e-13	-1.1886015103724134e-12
29	12	5.555990282674363e-13	1.1633617744070305e-12
29	13	8.683228454365548e-13	-1.5536308829046739e-12
29	14	-1.5080462875026202e-12	-9.24191826255204e-13
29	15	2.060961595601476e-12	-8.090974395153298e-13
29	16	1.2958310597410028e-12	-8.871828976676203e-13
29	17	9.743750979003698e-13	8.250809068751918e-13
29	18	-5.699632970885275e-13	1.9222255539797986e-13
29	19	-1.0732198509715156e-13	5.429295849023651e-13
29	20	-1.0185941203604116e-12	-3.347285388514134e-13
29	21	-5.4216812523141655e-14	-1.1440582418428625e-12
29	22	-3.0786310525126826e-13	1.0765740336785213e-12
29	23	-2.5636559225815556e-13	-2.8799875473021393e-13
29	24	1.1214981171030708e-13	-9.40400799029565e-13
29	25	-1.0021706778193166e-13	-2.0220299914666045e-14
29	26	4.2000453827085314e-13	3.6767316872565653e-13
29	27	1.098592191800851e-12	8.386704097245602e-13
29	28	7.956754828016112e-13	1.7776294427828595e-12
29	29	-1.0223594305885483e-12	1.2987646789495623e-12
30	0	-6.919622820439302e-14	0.0
30	1	-8.834898846338171e-13	-2.622990977376333e-13
30	2	1.1170755977475622e-12	6.590746888034109e-13
30	3	-7.229527027940551e-14	4.036183094494158e-14
30	4	4.33537462734907e-13	2.2003498863960225e-13
30	5	7.162562927488254e-14	2.002275096055129e-13
30	6	-3.0217804646137654e-13	-3.176556077366117e-13
30	7	4.1557087180158324e-13	-1.186373561366111e-12
30	8	5.847284071047107e-14	2.589043186224014e-13
30	9	-8.844774535101923e-13	-9.13310426405934e-13
30	10	-9.526278652088014e-13	4.282163081624574e-14
30	11	7.895430914295011e-13	-1.4844375026317077e-12
30	12	-2.0670284569735055e-13	4.250183987303523e-13
30	13	1.29435647964474e-12	-1.6697214016922854e-12
30	14	-1.3358724903004479e-12	-4.4388218203437515e-13
30	15	9.383056800378167e-13	3.1838576979231934e-14
30	16	3.755806836960409e-13	-1.0095471862304121e-12
30	17	3.5036112437183713e-13	1.354932860050281e-12
30	18	-1.4782447073121967e-13	3.535066978426613e-14
30	19	-3.555013118824576e-13	1.5172180525190738e-14
30	20	-8.770380121353925e-13	1.0593817848412803e-12
30	21	-9.488913046754055e-13	-1.6730089425282407e-12
30	22	7.638631737521571e-13	-4.673978910305627e-13
30	23	-4.997401920503914e-13	-3.8926618817917813e-13
30	24	1.8760164723774868e-13	4.276204471885903e-13
30	25	-1.701694022723236e-13	-1.3451778901920257e-12
30	26	6.235235693504307e-13	-2.79785698167186e-13
30	27	-1.2908864931147234e-13	4.618458224599956e-13
30	28	7.140981920891519e-13	6.359682585141915e-13
30	29	1.9531563583369996e-12	2.0579487743432096e-13
30	30	-3.5579878350772336e-13	1.208754047102812e-12
31	0	3.9549556011756226e-13	0.0
31	1	-1.0184932819742028e-12	-2.363227365196701e-13
31	2	5.274716243352413e-14	6.765061728266884e-13
31	3	-1.5530107284145424e-13	-4.095650523867245e-13
31	4	-1.0950115668035474e-13	-1.8468760040842527e-13
31	5	6.361203029453402e-13	-6.729599764536276e-13
31	6	-4.694391055335367e-13	6.983580040168168e-13
31	7	4.762990257768034e-13	-1.1941442557750756e-12
31	8	2.4946327033293255e-14	7.100312911204709e-14
31	9	2.1302813868748864e-13	-2.9799507227671516e-13
31	10	-1.3770178727475657e-12	3.8104525178681616e-13
31	11	6.293183662968552e-13	-3.512927256310973e-13
31	12	-4.963934504809997e-13	5.071041567546317e-13
