N	M	R_coefficient	Q_coefficient
13	2	-4.658644312285262e-12	2.857700015474797e-13
13	3	4.416342372310379e-12	-8.514938630675496e-13
13	4	-5.1695471350584034e-12	7.39552870316479e-12
13	5	-1.2768612313382793e-12	4.9911587137866794e-12
13	6	-4.274777341010652e-12	1.0641085907979986e-12
13	7	-1.6322903020145787e-13	4.941717463683371e-12
13	8	-2.83574228194594e-12	-1.3277172035461495e-12
13	9	-1.1181526185700764e-11	-3.7299650982711325e-13
13	10	2.018170321278873e-14	4.334037271921953e-12
13	11	3.7134439266280645e-12	-2.4885864771628993e-13
13	12	-3.138533888797422e-12	2.609859151150453e-13
13	13	-2.0629827731907526e-12	-6.0987652695230295e-12
14	0	-3.1064197312990796e-12	0.0
14	1	2.371155718481679e-12	-3.1440476655689374e-12
14	2	-2.1222464749348964e-12	1.33821287463729e-12
14	3	-1.1933575776328849e-12	-2.8523617139249745e-12
14	4	-6.515745024279672e-13	-1.5323638508828933e-12
14	5	9.553882122363105e-14	2.08178476528804e-12
14	6	-8.873312941056055e-13	4.564114313919969e-12
14	7	-6.894714755734419e-13	1.1686672718809496e-12
14	8	4.040037232559988e-12	4.095947909014132e-12
14	9	-5.829838923173179e-12	-3.1668853333166695e-12
14	10	-4.6849335396340245e-12	1.2535500955377385e-12
14	11	3.427486484490143e-12	-2.2022803593407654e-12
14	12	-1.7269797367453524e-12	5.460681398458157e-13
14	13	3.6165509444641554e-13	-1.2082850062795901e-12
14	14	-4.011770075686753e-12	-1.795478276385823e-12
15	0	-2.4540420046871017e-12	0.0
15	1	-7.038367475009728e-13	1.3137911000152528e-13
15	2	2.542260576578512e-12	1.7207243362931346e-12
15	3	-4.074245838903573e-12	9.311557039976914e-13
15	4	-2.781982877568423e-12	-3.4931565559641565e-12
15	5	-1.3662820388057602e-12	-4.4866170853603435e-12
15	6	1.9356961920059886e-12	3.370838964028727e-13
15	7	-3.737674252996661e-12	-8.941298483221604e-13
15	8	7.41131225981436e-12	-6.770972452989448e-13
15	9	1.7120928006962945e-12	-1.381680802854369e-12
15	10	-9.48545449424195e-13	9.175975564932081e-13
15	11	3.0548468637127702e-12	-1.9102537422090326e-12
15	12	3.96596389098849e-13	-1.7457752852323077e-12
15	13	-2.186952511952939e-12	2.458710431481351e-12
15	14	4.46537847119401e-12	2.3187917491287505e-12
15	15	-4.7608979297906315e-12	3.4463617227008103e-12
16	0	-5.528006327606888e-13	0.0
16	1	-2.2437735910661258e-12	2.5943520503650473e-12
16	2	4.1318816005490315e-12	6.90218453429234e-13
16	3	-1.337369815075443e-12	2.9574474385926513e-12
16	4	-3.281447397991628e-13	-6.412464404282549e-13
16	5	-4.29100070409313e-12	-2.91868843134509e-12
16	6	3.941851215938596e-12	-1.2058293746758389e-12
16	7	-4.5353179392673515e-12	9.824220351232517e-13
16	8	1.5752004725015348e-12	-6.433165300272553e-13
16	9	1.0251509920784446e-12	-2.491839300935576e-12
16	10	1.0173627060926525e-12	1.4971723339184862e-12
16	11	1.6734602903241038e-12	-6.042020998690038e-13
16	12	2.0544574969205462e-12	-3.5380683835146414e-12
16	13	-1.9728820372668546e-12	7.641336971279408e-13
16	14	1.431971675421012e-12	2.3358911608579818e-12
16	15	7.139298934769514e-13	3.808718107457802e-12
16	16	-1.8049949497065336e-12	2.5931024579173985e-12
17	0	4.68569001484115e-13	0.0
17	1	-2.029941154507605e-12	2.0426000232512366e-12
17	2	2.043716662791713e-12	3.3204904499560606e-13
17	3	1.5036456549545755e-12	1.477714177983329e-12
17	4	1.929581683116266e-12	1.215961463379973e-12
17	5	-1.9151428544141886e-12	1.1073118136755627e-12
17	6	9.441457839865875e-13	1.2292886070435249e-13
17	7	-1.8548132840687125e-13	1.2066058644474995e-12
17	8	-2.1601423263484626e-12	2.666173492515972e-12
17	9	-5.747393945597732e-13	-9.686247285073353e-13
17	10	-2.379880448122266e-12	-5.554704604263416e-13
17	11	-6.859319313815613e-13	1.9138199084819536e-12
17	12	6.330161364190129e-13	-1.7252464147272988e-12
17	13	-1.8502210431589952e-13	-2.3962068694697936e-13
17	14	5.856903013008577e-13	3.9482654769950865e-13
17	15	-1.044171494082904e-12	7.273906302710158e-13
17	16	-1.9171131321947405e-12	-1.3227163734627197e-13
17	17	1.9609878540131803e-12	-1.3324716133483319e-12
18	0	-5.214294519173107e-13	0.0
18	1	8.014460415396351e-13	6.751887283581831e-13
18	2	-2.3848537427280012e-12	-1.0092007274846058e-12
18	3	2.1459222801064726e-12	5.430551182509642e-13
18	4	8.101114952175537e-14	-7.162637489376643e-13
18	5	6.180836704620613e-13	1.901756588648558e-12
18	6	-1.3870818394048855e-12	3.4745182200062654e-14
18	7	9.594265463501024e-13	-8.808630682905943e-13
18	8	9.280522776032874e-13	4.0123155366528193e-14
18	9	7.56116320715055e-13	8.444453882583901e-13
18	10	-1.5282621011112616e-12	-1.6092679296786605e-12
18	11	-9.35543206749914e-13	2.652852429424014e-12
18	12	-5.704317183076913e-13	-2.6915598837354215e-13
18	13	-9.142831195820775e-13	1.2336795507259503e-12
18	14	-4.2918302947547375e-13	1.4664275747273477e-12
18	15	1.8444443722523963e-12	-3.9548675934574713e-13
18	16	-4.698083837528445e-12	-2.1160451484117636e-12
18	17	4.451440162809e-13	-1.5836593425015748e-12
18	18	1.919149193103128e-12	-1.6768743827266127e-12
19	0	-1.6236125757244782e-12	0.0
19	1	1.970256437666925e-12	1.6178280782700238e-12
19	2	-3.2335714787647364e-12	-8.747902180799095e-13
19	3	-2.27064769037174e-13	-1.102614974612959e-12
19	4	-4.1614278142869103e-13	-1.4551102123689298e-12
19	5	-2.0100812508402444e-13	-1.095940465131784e-12
19	6	-4.627049170980387e-13	2.590682197361161e-13
19	7	-6.427899491795355e-13	-1.8386377032239e-12
19	8	1.3167326736140517e-12	-2.30882090633428e-12
19	9	2.1138559912814208e-12	-1.186824947354551e-12
19	10	-6.122625744010774e-13	-1.0541962611822112e-12
19	11	-4.0807731510082233e-13	-3.2324487561857033e-13
19	12	6.035515642267922e-13	2.1044120370452516e-13
19	13	-5.261293658816614e-13	4.4756248337454886e-13
19	14	-1.2236658187528604e-12	2.648412763827724e-12
19	15	1.5588376647815716e-12	-2.7755068145074236e-13
19	16	1.1281193032483718e-12	-7.435802100187999e-13
19	17	-2.4431441063596287e-12	-1.7486610024488558e-12
19	18	3.1452386322796964e-13	4.760616701565605e-13
19	19	-7.738104998573424e-13	1.147346168137249e-12
20	0	-1.2109203085122237e-12	0.0
20	1	9.268094540924194e-13	6.736041625031881e-13
20	2	-2.9101965753735103e-13	1.4866871699641654e-12
20	3	-1.55691204895773e-12	-2.69485816166069e-12
20	4	7.34459021819283e-14	9.765992367803346e-13
20	5	1.939602119013295e-13	-2.6859367862516555e-12
20	6	-1.3614812224394217e-12	-2.892535070311475e-13
20	7	9.01132029835894e-14	-7.896129488087454e-13
20	8	-1.4139772857327957e-12	-1.8878885346753397e-12
20	9	8.984913285220337e-13	-1.5708624856453591e-12
20	10	-3.5213599525136564e-13	-2.077472374670342e-12
20	11	-2.5573178815103996e-12	-4.3972582895193636e-13
20	12	1.7347152489971483e-12	-9.13428807984748e-13
20	13	2.009899759654116e-12	-1.8693691288051496e-12
20	14	-6.533681158359454e-13	1.296024713409642e-12
20	15	-7.692625843020802e-13	8.199248986210454e-13
20	16	3.054234300888546e-12	-3.8894293548724226e-13
20	17	1.1633042192261276e-12	2.0266468876663077e-14
20	18	1.5092305031262348e-13	1.25090103973313e-12
20	19	-1.060729938668213e-12	1.0361895730415839e-12
20	20	-5.643214593798094e-13	2.494936374039445e-12
21	0	-5.163710208449542e-13	0.0
21	1	6.874050946705146e-13	-1.9508507254635535e-12
21	2	2.7982633711731697e-13	1.1923518276269006e-12
21	3	-2.046595654563435e-13	-9.426606833060292e-13
21	4	-1.6346751486879308e-13	6.516262719185442e-13
21	5	5.27767055945912e-13	1.6097365720310254e-13
21	6	-5.228882393084976e-13	-2.283927258854743e-12
21	7	-3.043337763408841e-13	-5.315679100685431e-13
21	8	8.159118455429729e-13	-1.4719427469778807e-12
21	9	-1.3689616787267833e-12	1.1249238980049757e-12
21	10	1.7620349937385376e-12	-1.3721514342847837e-12
21	11	-2.8011517557472653e-12	1.1039234578125749e-12
21	12	7.97963923212003e-13	1.1959110497660061e-12
21	13	1.4062480799677892e-12	-1.0073698836554803e-12
21	14	7.877065893838887e-14	4.651688425046302e-13
21	15	-6.617026426227485e-13	1.5535951647142017e-12
21	16	-1.4823872311193367e-13	-1.4134011204784244e-12
21	17	1.296458406869157e-12	1.0859991730221865e-12
21	18	2.6197751026317997e-13	9.603674307126353e-13
21	19	4.129496108584555e-13	1.1517050252224572e-12
21	20	-4.424771544552922e-13	9.729803405781549e-13
21	21	9.647618174871814e-13	1.9137930541914508e-12
22	0	2.154518021775699e-13	0.0
22	1	1.9062911413418717e-13	-1.010848263086091e-12
22	2	-4.3441881373080765e-13	-9.93608160426865e-13
22	3	-3.311711747789652e-13	3.635330337822641e-13
22	4	7.442461938320025e-13	-9.070937618416006e-13
22	5	-2.4038063433644865e-13	2.033014440000904e-12
22	6	2.4497976068997027e-12	-1.0106537925137278e-12
22	7	-1.201973931849907e-12	-9.953913919339034e-13
22	8	3.274406305590579e-12	-7.638099534430463e-13
22	9	-9.567100905423872e-13	1.7930112532471552e-12
22	10	5.968866517266963e-13	1.845623926641986e-12
22	11	-2.1398918949853222e-13	4.862704242075336e-13
22	12	-6.150524248755526e-13	2.6349645167326025e-12
22	13	1.3531841231157182e-12	6.382757898992832e-13
22	14	-4.466242492971768e-13	-4.41923537744444e-13
22	15	-7.111699302020222e-13	2.23066131369057e-12
22	16	-4.2330247784286617e-13	-8.186253708007323e-13
22	17	-4.2064520863427863e-13	2.587323547937865e-13
22	18	-1.583787267865003e-13	8.300856545434047e-13
22	19	-1.1341539886806105e-12	3.9726662092673563e-13
22	20	1.3417069870962953e-12	-7.890197855375951e-13
22	21	-1.2353410549322892e-13	1.0070439949146806e-12
22	22	5.38690302053018e-14	6.853552747428383e-14
23	0	1.0648806764271458e-12	0.0
23	1	-4.842741875835572e-13	1.1045355529406046e-12
23	2	5.450416550270781e-13	-1.1684683203942638e-12
23	3	-1.6272376775378036e-12	-4.400503560518409e-13
23	4	1.299200809314041e-12	-3.355772147872779e-13
23	5	7.110506232924294e-13	5.993365919196789e-13
23	6	1.857369680035918e-12	1.8766119847114853e-12
23	7	6.61648767532423e-13	5.447675081050194e-13
23	8	9.972450082087576e-13	-7.702876794993563e-13
23	9	8.490966587531255e-13	6.159530523993439e-13
23	10	-2.0764714516377485e-12	1.6154736179673695e-12
23	11	8.338694910369831e-14	-4.4826845555396e-13
23	12	4.761380089108025e-14	2.423353143240115e-13
23	13	1.5013541203382276e-12	5.746970113718898e-13
23	14	-3.2930611699187105e-13	-2.0108498312278194e-12
23	15	-2.9928719092411816e-13	2.0552869102618702e-12
23	16	8.194889409522933e-13	1.2402056250127027e-12
23	17	-9.28401966256519e-13	-8.149916023160013e-13
23	18	-1.1585728206664246e-12	1.995261176397216e-12
23	19	-4.216222481869155e-14	-9.031554276274703e-13
23	20	-7.483862055678158e-13	-3.212104794827216e-13
23	21	6.953904028413706e-13	-9.71330993899924e-13
23	22	-1.7093781910790105e-13	1.2857128381984096e-12
23	23	-9.184008202483335e-13	-2.1524569506311363e-13
24	0	1.4674687047898431e-12	0.0
24	1	1.3752907223797282e-13	2.5770392925051135e-13
24	2	1.1297786018058581e-12	-2.483701206334717e-13
24	3	-6.134399487534953e-13	8.8784132528506e-14
24	4	-2.2918754107599337e-13	5.841042693235998e-14
24	5	1.1015007444986834e-12	-4.263407135829422e-13
24	6	2.054553742819155e-13	1.542104642327839e-12
24	7	8.243386772153673e-13	1.417434149084229e-12
24	8	-2.679923430186776e-13	-6.63714817620169e-13
24	9	1.0737901049904566e-12	-1.1092658448910587e-12
24	10	-1.1822464725170804e-12	-1.4797563175191102e-13
24	11	-1.3704974223728229e-12	-1.063164514904654e-12
24	12	1.4059120440419443e-13	-9.150004821105497e-13
24	13	5.112905364447313e-13	-7.108510218590931e-13
24	14	-3.166174737416747e-13	-1.243746835979759e-12
24	15	-5.713535411343751e-13	-6.65671644379058e-13
24	16	5.291937635168468e-13	1.4881098848487984e-12
24	17	-1.7243605520323107e-13	-1.2282610795543228e-12
24	18	-1.373004041840402e-12	1.695286264353525e-12
24	19	3.206024536986137e-13	-5.903512962155398e-13
24	20	2.537557304182417e-13	-1.4931658239476762e-12
24	21	2.300029729101281e-13	-2.4167446655522945e-13
24	22	-1.2449893954473312e-12	-9.22214752384577e-13
24	23	7.711471905261419e-13	1.6544454567048386e-12
24	24	-9.29420131720187e-13	1.105045254098398e-12
25	0	8.593120907338285e-13	0.0
25	1	3.6688279084784964e-13	-1.1286743044902554e-12
25	2	1.8243513299134436e-13	-4.689221755434874e-13
25	3	1.1571186730673198e-12	5.202023265653476e-13
25	4	-1.4266168282265967e-12	1.4911049426961398e-13
25	5	-4.868478754371841e-14	-3.7683331470938075e-13
25	6	1.5817044523267268e-13	-9.772923939157692e-15
25	7	-7.233990116222253e-13	8.348217698675017e-14
25	8	-3.3690278120371494e-13	5.793113929927703e-13
25	9	6.298639547984146e-13	-2.580220887379002e-12
25	10	-3.7452720431136433e-13	-1.198305117233989e-13
25	11	-2.699369551410759e-13	-1.5088555828464802e-12
25	12	-6.959035395557277e-13	2.42785860311778e-14
25	13	-1.897886922583846e-13	-1.1539632510531925e-12
25	14	-8.244216312647142e-13	-6.543357331370606e-13
25	15	-9.232460475526782e-13	-3.812825045353857e-13
25	16	-7.510704094969874e-14	1.6112356718634412e-12
25	17	-2.34226160233861e-13	-1.2071643129755662e-12
25	18	-1.0517554486748714e-12	-4.41918549368887e-13
25	19	-1.3168728706650977e-13	1.0624228136570605e-12
25	20	1.023186832933141e-12	-1.7957897030903958e-12
25	21	2.263554225303368e-13	-3.317965665641106e-13
25	22	-7.451651259341108e-14	-3.9674960418897305e-13
25	23	-2.2260576594406342e-13	-3.774429463817242e-13
25	24	1.6868380684721893e-12	1.5798943917110886e-12
25	25	4.1383995862709156e-13	6.072909515700714e-13
26	0	-4.5558649395199795e-14	0.0
26	1	-5.47007533384339e-13	-5.992670063023018e-13
26	2	-8.085702046046408e-13	-9.693231016047784e-13
26	3	8.567161738940963e-13	-5.561052797939907e-13
26	4	-8.376590091074578e-13	6.588901347990675e-13
26	5	-1.5394623280656798e-13	-3.3232399146903414e-13
26	6	-3.406500234192834e-13	-1.013058559585256e-13
26	7	1.3459979806372396e-13	-2.801474296741528e-13
26	8	-9.92441169362729e-13	6.452382033018613e-13
26	9	1.0116569636687154e-13	-1.1232317139267363e-12
26	10	-6.06929566167118e-13	-4.595349902276379e-13
26	11	4.4340887889212236e-13	-2.460080051310954e-13
26	12	3.372218965326364e-13	4.880284655180471e-13
26	13	-6.37859117587944e-13	-6.89960481568087e-14
26	14	-1.7192464612033622e-13	-9.564632813804577e-13
26	15	-1.1834118658157825e-12	3.007612212751104e-13
26	16	3.8851847663192705e-13	1.4024748237214921e-12
26	17	-3.610197665276419e-13	1.3727625658691196e-14
26	18	-8.763833826057089e-13	-1.3488310758738362e-12
26	19	-1.43277745622477e-13	8.46460177778284e-13
26	20	9.469237999068724e-13	-9.338424666174308e-13
26	21	2.8239584386521243e-13	2.3588695728304506e-13
26	22	4.801668422890159e-13	3.393091238741631e-13
26	23	-1.6337363095099242e-13	-2.2419362523568432e-13
26	24	9.743909730636926e-13	5.741567812903523e-13
26	25	-1.5127518476147675e-13	7.662655549431435e-13
26	26	1.5774084751207235e-12	-5.596998477604468e-13
27	0	1.5036536378614023e-13	0.0
27	1	-5.357580944994272e-13	-6.774992102465142e-14
27	2	-8.101947117253527e-13	-2.2094289646249857e-13
27	3	4.293851832867689e-13	-5.835507387851616e-13
27	4	-5.084292166675235e-15	6.253298332855822e-13
27	5	5.354417958062845e-13	4.148359480095744e-13
27	6	-6.369217791329406e-13	6.638234871675265e-13
27	7	9.165996089742496e-13	6.107512643394914e-13
27	8	-5.212253341545353e-14	3.2177943018152054e-13
27	9	-4.020405769562818e-13	7.152572144741293e-13
27	10	-3.828879161180125e-14	-2.405656340802594e-13
27	11	-6.007171428434926e-13	3.3305135674583566e-13
27	12	1.4721741165177717e-12	1.3650306650537443e-12
27	13	-6.460990902528727e-13	-1.6143443311353466e-14
27	14	7.818653641253789e-13	-6.790266686178393e-13
27	15	2.625675534619452e-13	-8.227146781908168e-13
27	16	1.4286626353098657e-14	5.191603930486337e-13
27	17	8.732871393688669e-13	3.6811337574060434e-13
27	18	1.0875256197708371e-13	-1.1644663004120689e-12
27	19	8.274640116857481e-13	8.176712327882718e-13
27	20	3.0170314982576435e-13	2.200490309812644e-13
27	21	3.0941280146975333e-13	6.105686130132098e-13
27	22	1.4693050192510366e-13	1.2414003484196443e-12
27	23	9.790753890832595e-14	4.4054902405912706e-13
27	24	-2.2312524171625932e-13	6.93494931244524e-13
27	25	-1.0084851041659419e-13	-4.42108436088662e-13
27	26	-1.3437438337199228e-12	-5.759214556035917e-13
27	27	6.963027218064495e-13	-1.3150158580139096e-12
28	0	5.319165352138452e-13	0.0
28	1	3.1269735009500153e-13	1.7461551858739002e-13
28	2	-1.8099152466784373e-13	8.334686512300949e-13
28	3	7.566023971672276e-13	7.486123845081933e-13
28	4	9.722689123455512e-14	2.266875393439015e-13
28	5	5.21355083213737e-13	1.0644902417817061e-12
28	6	2.090355410527647e-14	4.964492155024675e-13
28	7	1.492884639704971e-15	9.6301675417667e-13
28	8	1.1505126149756546e-12	6.5107148718473e-13
28	9	1.0824067736957681e-13	2.2826813205666016e-13
28	10	1.3687809742778072e-13	7.86267388843279e-13
28	11	1.5560639300986484e-14	-6.475008284896597e-13
28	12	8.167212053586869e-13	1.359579067635326e-12
28	13	5.892170735380684e-13	-8.176284680355648e-13
28	14	1.0756435788849394e-13	-1.9032546930920397e-13
28	15	2.1904400609877516e-12	-6.116525749999266e-13
28	16	-2.874886457441693e-13	-4.775643060637366e-13
28	17	7.292411354716155e-13	3.8890898561082987e-13
28	18	-3.889839443412575e-13	-1.1729283245266632e-12
28	19	5.174748663842683e-13	2.720444160715712e-13
28	20	3.889592314092096e-13	8.617676129121737e-14
28	21	-8.837356062887795e-14	2.8938396609316564e-13
28	22	-1.3806474878563975e-13	1.2469044612290368e-12
28	23	5.846517517005393e-13	-6.505400017017062e-13
28	24	-4.249522799924966e-13	-1.6557308267058623e-13
28	25	-7.832425190511638e-13	1.3466636007977847e-13
28	26	-1.0860222273638474e-13	-9.202899466405543e-13
28	27	7.368103174440722e-13	4.0566663347885664e-13
28	28	1.2031685263131925e-13	-4.953010829120494e-13
29	0	-1.4781662478324622e-14	0.0
29	1	1.2909343924366369e-13	1.094227555063473e-12
29	2	4.311782176148053e-13	9.902066970357617e-13
29	3	5.689528523147299e-14	1.443604648207087e-12
29	4	1.4653243148783825e-13	1.2251860688140462e-13
29	5	1.8556702005389033e-14	4.452787126461287e-13
29	6	1.3513893559589966e-13	-7.240250165448343e-13
29	7	-4.1931858857800366e-13	2.797416040622622e-13
29	8	8.4888710025684e-13	1.0235048802935797e-13
29	9	3.562997815324014e-13	-5.43584306380452e-13
29	10	6.445829230244701e-13	4.193763781626436e-13
29	11	7.910875095951741e-13	-7.550119478821569e-13
29	12	5.889921580068987e-13	5.094283059117559e-13
29	13	7.586651503244844e-13	-1.4703632972572103e-12
29	14	-4.876265871927498e-13	-4.135975055807782e-13
29	15	1.7722520934410206e-12	-9.323562634310523e-14
29	16	1.9956459924595653e-13	-6.397343650934292e-13
29	17	5.772128295809914e-14	1.676458645066631e-13
29	18	-6.257882957977855e-13	-6.965614275472233e-13
29	19	-5.33250274085131e-13	-1.3661680454216891e-14
29	20	-4.618466714547359e-13	-1.2646718523466414e-13
29	21	2.9860290399863915e-14	-1.7743273839500844e-12
29	22	-2.7932713276588743e-14	7.011391831120014e-13
29	23	4.2268258473933146e-13	2.556680309255107e-13
29	24	4.921026593590184e-13	-1.0779186263411564e-12
29	25	1.6963347100485633e-14	-4.0389110311567124e-13
29	26	-5.833751594719447e-13	-7.888094622032134e-13
29	27	1.3226981444794236e-12	8.859634342383079e-13
29	28	1.4759150367746282e-12	1.2354391498903165e-12
29	29	6.531714101762523e-14	1.6160008933599449e-12
30	0	-6.282316274372061e-13	0.0
30	1	-5.43167075779996e-13	7.005218306006611e-13
30	2	5.57003151645722e-13	4.234760675161478e-13
30	3	-2.0737880655338602e-13	7.263974405786676e-13
30	4	3.55028726530983e-13	-4.089467101349177e-14
30	5	3.1774199276103667e-13	-1.2425897792228505e-13
30	6	-1.3556091847097597e-13	-9.766439064732697e-13
30	7	-1.8825801574686087e-13	-3.584124825780394e-13
30	8	3.8276430701590165e-14	-4.2273536584969255e-13
30	9	-6.228435872551688e-13	-3.356572368509422e-13
30	10	4.717214183586383e-13	-4.712263400363021e-13
30	11	5.039917950697119e-13	-8.650510685454647e-13
30	12	7.204717641197098e-13	7.024825074760884e-13
30	13	5.884976997513331e-13	-1.910425981612061e-12
30	14	-4.0349204815464805e-13	-2.9822572148740236e-13
30	15	3.583603621085767e-13	2.0561766328632686e-13
30	16	1.0137352115894041e-13	-4.937996305324137e-13
30	17	4.713225357007497e-13	2.61867777326728e-13
30	18	-5.416827504491435e-13	-6.895376498716517e-14
30	19	-3.297369428567899e-13	-1.0865686607994891e-14
30	20	-6.257469755196472e-13	1.3597438064552367e-12
30	21	-1.9159790201930427e-13	-1.1442550680194886e-12
30	22	2.176368775668175e-13	-7.084329364470359e-13
30	23	8.318436302554198e-15	5.365300621789176e-14
30	24	6.243183832688485e-14	2.350814457628176e-13
30	25	-2.4064634382564073e-13	-4.961294225947729e-13
30	26	1.6811239435810442e-13	-2.1591266719006983e-13
30	27	-4.2627331637739105e-13	-6.752444155666802e-13
30	28	1.7143946469916206e-12	1.7483101070406137e-12
30	29	8.774013584942997e-13	-4.776809471282383e-13
30	30	6.621895467128754e-13	1.337598705059885e-12
31	0	-4.981137433357138e-13	0.0
31	1	-4.433276198666875e-13	-8.969703806843993e-13
31	2	1.50057335997916e-13	-7.052474632390981e-14
31	3	5.8508725619161e-13	-4.665369488336085e-13
31	4	1.33124976051873e-13	-3.6234343519011446e-13
31	5	7.952649967643233e-13	-3.106455127282186e-13
31	6	7.145936174619263e-14	-2.708596359634044e-13
31	7	6.021560043059281e-16	-2.822590336888968e-13
31	8	-2.7435125743005287e-13	-2.5298552113463554e-13
31	9	-6.792581294375072e-13	4.2371919829626954e-13
31	10	-8.66564042434069e-13	-1.9324400863705913e-13
31	11	4.3565738404378983e-13	-6.424206383722028e-13
31	12	-9.043327179529922e-14	4.814505116880006e-13
31	13	8.664578582537815e-13	-6.399979786522449e-13
31	14	-3.3119832703071395e-13	-4.818218146252139e-13
