N	M	R_coefficient	Q_coefficient
8	6	-4.571748294222752e-12	-3.532577370596585e-12
8	7	4.258812984899867e-13	-1.536870308244606e-11
8	8	6.088375874633743e-12	1.5044402139836875e-11
9	0	1.0727964820124123e-11	0.0
9	1	-6.455435067754937e-13	8.599592643245027e-13
9	2	-8.08760586945631e-12	5.49793948395396e-12
9	3	-2.1465423812140883e-13	-1.0430241304428685e-11
9	4	1.8162693302367917e-12	1.1763054856631865e-11
9	5	-7.451187651129342e-13	-8.566771357892053e-12
9	6	-2.205342117194322e-12	7.035747944644965e-13
9	7	6.562239699958578e-12	-1.3952245960229294e-13
9	8	-7.572363723335181e-13	-5.5733528266775036e-12
9	9	-6.404698072219739e-13	-2.216921414524013e-12
10	0	3.6051732924743128e-12	0.0
10	1	7.029684823595613e-12	-2.8300327180818634e-12
10	2	8.202506353552344e-12	9.111144399925053e-12
10	3	-2.545827421687581e-12	-3.5816657621622017e-12
10	4	9.476318922205717e-12	-9.594232412882386e-13
10	5	-2.276684429447272e-12	-1.4050295015658473e-12
10	6	-1.340459715071414e-13	4.919743434174437e-12
10	7	4.209927606824283e-12	6.435666432332097e-12
10	8	7.421289047636964e-12	4.3819980495431404e-12
10	9	-1.2337158809643759e-11	-4.975690821784787e-15
10	10	-3.1759439218159657e-13	-8.811746986059039e-12
11	0	-1.3639007158857372e-12	0.0
11	1	-5.535281300438588e-12	-3.025061393296671e-13
11	2	9.86307426469062e-12	4.114716615492443e-12
11	3	3.4925536792915165e-13	1.1450374515055105e-11
11	4	2.1376467603398057e-12	-4.544393111364341e-12
11	5	-5.889226601816501e-13	-8.727055234176305e-13
11	6	-5.218321562755555e-13	3.0543056463307064e-12
11	7	-6.454645000553075e-12	5.3028095368838165e-12
11	8	3.4542797556511436e-12	3.993342726588808e-12
11	9	-1.1899635474858302e-13	-2.758812400984179e-12
11	10	-4.2727246160377116e-12	-5.9877448968335475e-12
11	11	-1.6048344508250297e-12	-6.1604479864522345e-12
12	0	3.052285926791923e-13	0.0
12	1	-1.2791309693865023e-11	8.958964478309372e-12
12	2	-1.628992931254401e-12	-4.514416292538182e-12
12	3	-1.0002252408587085e-12	9.319293272849456e-12
12	4	-3.435101081104875e-12	3.675668487215915e-12
12	5	-1.6807024715618518e-12	-2.6739870846972434e-12
12	6	1.3401745105104112e-12	-1.4373481410936923e-12
12	7	-1.1984665550352347e-12	6.526529791768133e-12
12	8	-2.968658549360106e-12	3.7721470804170325e-13
12	9	-3.3831702916618047e-12	3.51609198995016e-12
12	10	1.706513514696305e-13	-6.275302253316327e-12
12	11	6.556863090621003e-12	-1.1001122717342747e-12
12	12	-5.1534793328944324e-12	-6.500220043853185e-12
13	0	1.0916777683061111e-12	0.0
13	1	-2.7455769686489056e-12	6.409803462724141e-12
13	2	-6.831477474237132e-12	-2.169308023352194e-12
13	3	-1.669259431911229e-12	-1.0564059090774872e-14
13	4	-1.4287496944208517e-12	5.070223316277953e-12
13	5	-3.3467737861257174e-12	2.031611874764531e-12
13	6	-2.8696274812906265e-12	8.040453885774169e-13
13	7	5.186546177491655e-12	3.766920835041692e-13
13	8	-1.3652807832451573e-12	-2.185940082715496e-12
13	9	-5.753462142345937e-12	1.936384820657349e-12
13	10	-2.289813238155583e-12	3.3033235507929335e-12
13	11	-1.3808000970258412e-12	9.533403571857085e-13
13	12	-1.4964420180522895e-12	9.19981376787185e-13
13	13	-5.8023384586042435e-12	-7.563666287764857e-12
14	0	-1.0982461873651333e-12	0.0
14	1	3.5998917419920052e-12	-1.729699786491871e-12
14	2	-2.265942470336995e-12	2.119006714390196e-12
14	3	-1.794593259406705e-12	-2.2642486513200266e-12
14	4	-1.6556481524119386e-12	-2.171898960877315e-12
14	5	5.030681147360336e-13	2.6028611619320896e-12
14	6	-4.800312775915174e-12	3.1907239039578954e-12
14	7	-1.4525443399583088e-12	-1.858347385598888e-12
14	8	3.395736284545702e-12	-5.13104447757607e-12
14	9	-2.9918901409628658e-12	-6.102176888860786e-12
14	10	-1.985108373586954e-12	-3.9270514668250247e-13
14	11	5.912409973739433e-12	3.036996024591308e-12
14	12	-2.97469813444616e-12	8.113059242634272e-12
14	13	-4.407865095820055e-12	-7.2332753346949326e-12
14	14	-2.710362173142906e-12	-3.3834251190190935e-12
15	0	-2.9781672735765163e-12	0.0
15	1	1.4447556925737873e-12	-1.8407293679733382e-12
15	2	2.7903004703423724e-12	-1.6750498280665172e-12
15	3	-3.3510774310172026e-12	2.284488048260085e-13
15	4	-3.4506797942839876e-12	-4.620898758015883e-12
15	5	1.9546058892121806e-13	-4.082541920460011e-12
15	6	2.6561573725320367e-12	-6.211981306527636e-13
15	7	-6.766248106279833e-12	1.4042389125596407e-12
15	8	5.213685171670075e-12	-4.461466955741953e-12
15	9	-1.9763094828653945e-12	-4.1741914922068605e-12
15	10	-2.0459685374256204e-12	-2.1427502296680517e-12
15	11	7.856408489901561e-13	-2.045525830331024e-12
15	12	6.281241114470956e-12	3.128891418010205e-12
15	13	-6.398699400927964e-13	7.27620036351666e-12
15	14	1.0408498113949564e-12	-5.679965051061711e-12
15	15	7.119897188900463e-13	2.588193560788608e-12
16	0	-2.729460477833298e-12	0.0
16	1	1.9253295566028793e-13	8.093048971980699e-13
16	2	3.4469435982978702e-12	-3.864159568395893e-12
16	3	-7.842672013318623e-13	2.755750404520754e-13
16	4	-1.7642876360112546e-12	-2.1536797670231266e-12
16	5	-4.03569549051022e-12	-2.8219946089819677e-12
16	6	6.692979415059932e-12	-3.98268770920571e-12
16	7	-2.8862211063279462e-12	3.5003701248853947e-12
16	8	3.842914274013266e-13	-6.893865301161607e-13
16	9	-1.5403123263264625e-12	1.3678065491388589e-13
16	10	-1.0422101904304176e-14	2.2555314033824213e-12
16	11	-4.409558248708044e-12	-6.839645662517619e-13
16	12	9.448388945558195e-13	-2.8608364104915474e-12
16	13	1.2959158568814716e-12	-2.193501952270474e-12
16	14	3.394739233151714e-12	4.048920245827202e-13
16	15	-1.946553000521555e-12	3.2750840070143636e-13
16	16	2.4428328959382965e-12	2.092519505692913e-12
17	0	-1.9996911332135393e-12	0.0
17	1	-4.592882115498282e-13	9.757720274953276e-13
17	2	9.055470340991776e-13	-3.960076004613683e-13
17	3	2.830629290760956e-12	-1.0268966282451005e-12
17	4	-1.9510095679246387e-13	-1.4848319342345445e-12
17	5	-2.625286997473347e-12	2.9076434308386324e-12
17	6	1.2007787901110794e-12	-2.837619885206402e-12
17	7	1.647864097122261e-12	3.4613196198284476e-12
17	8	-8.001149231210553e-13	9.14510289133441e-13
17	9	-2.5615548406607024e-12	7.518396941070418e-13
17	10	1.4073812161213435e-13	3.340384847821583e-13
17	11	-7.47961591245024e-13	2.675925798335881e-12
17	12	-2.1827477463114927e-12	-1.2974852012397309e-12
17	13	1.3771182444403453e-12	-5.168171063808169e-13
17	14	-7.879763501180468e-13	-1.3689977726837227e-12
17	15	2.180874523137323e-12	-1.5261335263906254e-12
17	16	-4.996884329254042e-12	-1.1613640250916122e-12
17	17	3.2489984812284405e-12	-2.7077322088365797e-12
18	0	-1.0556480856143602e-12	0.0
18	1	1.3922149363223639e-13	4.054065376480342e-13
18	2	-2.298821193138023e-12	1.8728801333289705e-12
18	3	1.876158810705583e-12	2.856432005571259e-13
18	4	-7.676687971549488e-13	-1.2931062722976375e-12
18	5	1.0653290063102987e-12	1.0455907224492325e-12
18	6	-2.619970495439564e-12	-6.548533731885779e-13
18	7	9.290053190338718e-13	1.3188583961282058e-12
18	8	2.4050645956088363e-12	-8.870981922735845e-13
18	9	-4.631512672465504e-13	-1.3209769587523667e-12
18	10	-1.0709853483169158e-13	-1.7393787867660631e-12
18	11	2.3894696829169878e-12	4.852556994587687e-13
18	12	1.734977791474521e-13	-1.6098238422534806e-13
18	13	2.031382159126091e-12	4.0460015799141785e-13
18	14	-1.2824434627915448e-14	1.571770756369554e-12
18	15	-1.8554836984246783e-12	5.6761995080253484e-12
18	16	-5.3999820229953065e-12	-1.6780949177598123e-12
18	17	-1.3439014249181826e-12	-2.130803702554516e-12
18	18	9.94074616278801e-13	-2.32931148506313e-12
19	0	-3.5894193317482827e-13	0.0
19	1	2.409156401961206e-12	-5.353353649756779e-13
19	2	-2.0718467245947805e-12	1.804135749380602e-12
19	3	3.18818131351797e-14	3.637979898561813e-13
19	4	4.5362578711300513e-13	7.680746592552976e-13
19	5	1.8223622190980865e-12	-2.8337457475160086e-12
19	6	7.104171889422516e-13	5.947739559868054e-13
19	7	-1.2690430723811696e-12	-1.8292961130467725e-13
19	8	1.1753760381127768e-12	-2.6346897517527273e-13
19	9	2.183621379092734e-12	-4.390307965158838e-12
19	10	-3.0928664431370316e-13	-1.2689932001968214e-12
19	11	1.5492972662866756e-12	-3.0213507427941315e-12
19	12	-1.312500795093949e-13	-7.792294461900942e-14
19	13	6.43012414097693e-13	-4.706427908477871e-13
19	14	-1.538716854467275e-12	1.04268807084335e-12
19	15	1.4353050428673937e-12	1.1858007704855876e-12
19	16	3.1050762345344034e-13	6.165684363877561e-12
19	17	-6.0231995535615765e-12	-3.977718446615177e-12
19	18	1.3282801671488235e-12	-3.3838473601519265e-13
19	19	-3.5403508144076065e-12	1.7054964026259918e-12
20	0	-1.1353589723361165e-12	0.0
20	1	1.2082405858161432e-12	-1.0629814085775636e-12
20	2	1.473875412125614e-12	1.4153144399524898e-12
20	3	-7.993233523059822e-13	-1.8733365372411512e-12
20	4	2.6180226338399735e-12	2.47917843294147e-12
20	5	1.8335745891807087e-12	-3.212911018834296e-12
20	6	2.945246493726941e-12	5.534541340670009e-13
20	7	-1.373777370574046e-13	-3.9343466065434754e-13
20	8	-1.4026721082030503e-12	2.364592498602067e-12
20	9	-1.683739821493834e-13	-4.865200244355306e-12
20	10	-2.0669038034188362e-13	-1.9119860688151822e-12
20	11	-1.956232949163291e-12	-2.5025217520544395e-12
20	12	-1.416124782881382e-14	-1.5063115375364207e-12
20	13	1.1690915149968322e-12	-9.327232966997343e-13
20	14	-2.2516315873184943e-12	-2.7687497491964085e-13
20	15	-2.9280558553562497e-12	-1.485061636060979e-12
20	16	4.029791429403802e-12	-9.439477356977546e-14
20	17	3.8142778061010064e-12	1.6974935995971682e-12
20	18	2.1899861436500466e-13	-6.728581309916506e-13
20	19	1.4204161710399473e-12	5.721964559664827e-13
20	20	-3.486548115168561e-12	3.830099096454546e-12
21	0	-1.2163092050122247e-13	0.0
21	1	-1.9279452610519563e-12	-5.290087109374101e-13
21	2	2.2527169167862075e-12	8.424297502810576e-13
21	3	-1.6640190067681913e-12	-1.0691765247117872e-12
21	4	1.8653376150847977e-12	2.017574268538927e-12
21	5	7.51932175347927e-13	-2.1080720681243325e-12
21	6	1.3945517442474921e-12	-9.817365100877649e-13
21	7	8.165102081458673e-13	-1.915940607035639e-12
21	8	9.85037529857244e-13	1.080796661695661e-12
21	9	-2.0082148673313588e-12	-1.041067469191502e-12
21	10	2.0589579047366777e-12	-2.062577422752708e-12
21	11	-1.9561941822522745e-12	1.372738301044101e-13
21	12	1.143640091166729e-13	1.747729603133608e-13
21	13	4.410990965839334e-13	2.0555880120879052e-13
21	14	7.415129171162591e-14	1.1168885933882386e-12
21	15	-3.714431765482487e-12	5.399714009383753e-13
21	16	9.27066895263018e-13	-1.86686473401586e-12
21	17	1.7540205940925141e-12	-9.029884100025985e-13
21	18	2.6266709031081997e-12	-1.1258273491426737e-12
21	19	1.2449878031443737e-12	3.177418407808582e-12
21	20	-3.4298152651821796e-13	5.702458398281872e-13
21	21	-9.794221528070749e-13	3.4855407818617093e-12
22	0	2.4598072482930197e-12	0.0
22	1	-1.3371146502053948e-12	-3.281669334901922e-13
22	2	-2.714743882448989e-13	-2.7071870895595834e-13
22	3	-8.879777908983447e-13	5.955799447554259e-13
22	4	2.759002214698826e-13	4.848883281133129e-13
22	5	-7.059979429413047e-13	6.101263597545652e-13
22	6	5.757644909879678e-13	-6.127958233272925e-13
22	7	-1.1874880021714893e-12	-1.8095146828129118e-12
22	8	3.2245731486426666e-12	-1.4169166532094253e-12
22	9	-9.125509929408862e-13	1.2917894456185699e-12
22	10	1.9279105359563214e-12	5.650802851855611e-13
22	11	2.4494203405664096e-13	9.338585543738613e-13
22	12	3.719155292772276e-15	1.6537626170083305e-12
22	13	4.533039669660066e-13	1.5859765797971222e-12
22	14	6.376154054705082e-13	6.207544667484147e-13
22	15	-9.57112187491486e-13	1.4064828290410662e-12
22	16	-9.966627267978614e-13	-6.888577682082831e-13
22	17	1.4464383377430959e-12	-2.856578661284325e-13
22	18	-1.0630464722128834e-12	6.68437170871538e-14
22	19	-5.758710782381396e-13	-9.25879569637776e-13
22	20	1.4804865042506e-13	6.740908692265665e-13
22	21	-1.5202310003281296e-12	5.231997739971169e-14
22	22	-7.163651994548539e-13	5.391347851960179e-13
23	0	1.4678000317034671e-12	0.0
23	1	9.34890943198538e-13	3.90744874663312e-14
23	2	-1.1129678176156177e-12	-1.9780494781952942e-12
23	3	-2.119729907023567e-13	-3.075452448875672e-14
23	4	3.9958862999074973e-13	-1.1466020854525403e-12
23	5	1.3972517381663997e-13	2.0243642373048234e-12
23	6	2.6771853892781457e-13	1.965731808204067e-12
23	7	-1.6382732863162013e-12	1.87678667012384e-12
23	8	1.158153597493532e-12	-1.0687597146230344e-12
23	9	-1.5489014836849872e-13	7.022124703109865e-15
23	10	-1.2998862619305482e-12	1.6529463500558057e-12
23	11	5.439737905506e-13	6.405780191928326e-14
23	12	1.3444433643977591e-12	-4.400385597792254e-13
23	13	1.892494803156051e-12	9.211830954884649e-14
23	14	-1.310973180632672e-14	-1.632484672810856e-12
23	15	1.3425163326912593e-12	1.945993822020111e-12
23	16	5.74268815510101e-13	1.0153935366507238e-12
23	17	4.950250230193424e-14	-4.59120484752549e-15
23	18	-1.2325619024884334e-12	2.1327497307459907e-13
23	19	-5.190692209078359e-13	1.8358758329746545e-12
23	20	-2.361573807030148e-12	-2.477109615400077e-13
23	21	3.915378486995353e-13	-1.4986995086830338e-12
23	22	-7.451778421059707e-13	1.5051504762818082e-12
23	23	-1.2938726565073406e-12	-8.09607366037077e-13
24	0	-1.3902176186438193e-13	0.0
24	1	8.955531712906603e-13	7.05364593683356e-13
24	2	3.029346603429513e-14	-1.9282436331741677e-12
24	3	-6.767563226139156e-13	2.9188160901081105e-13
24	4	-3.8721377434369053e-13	-1.341559377937305e-12
24	5	8.05832773707702e-13	-5.3810506395509795e-14
24	6	-7.236074677507219e-13	1.9160236891162385e-12
24	7	-4.4280944358613477e-13	3.1817170926723247e-12
24	8	-4.164875498608964e-14	1.866267022854091e-13
24	9	7.880882207548917e-13	-9.855765702602837e-13
24	10	-6.79950885292912e-13	2.415012012144226e-13
24	11	-9.865250482243831e-13	-4.7417364345624824e-14
24	12	1.871631812882013e-12	-8.221051263192224e-13
24	13	2.093540908832181e-12	-7.50714200580749e-13
24	14	-4.2895874692832105e-13	-1.4374026276495003e-12
24	15	3.0417992662854957e-13	-7.689078963187174e-13
24	16	1.0406378495622446e-12	1.7466763504595549e-12
24	17	-7.617575121588166e-13	9.962636601104103e-14
24	18	-1.8676053658190393e-12	1.0104758342817825e-12
24	19	-1.2953865136059189e-12	-1.0891580876587673e-12
24	20	1.6941666242691984e-12	9.87628986234802e-13
24	21	-1.220297266398267e-12	-1.275618613716705e-12
24	22	5.867417119532839e-14	-8.617388012478086e-13
24	23	-1.8687591108465835e-13	2.679745380230509e-12
24	24	-1.937729024726765e-12	4.551411740240635e-13
25	0	1.18158268637942e-12	0.0
25	1	5.062598091083861e-14	1.7482436836291838e-13
25	2	3.4221467890191004e-13	-8.236911978251562e-14
25	3	6.99855122656772e-13	7.029478959810139e-13
25	4	-2.3079157499305953e-12	5.341281216640753e-13
25	5	-1.5138253862300725e-13	-4.821749882679956e-13
25	6	-7.623079217901253e-13	-4.582523424407376e-13
25	7	-5.426200846839716e-13	9.303289349813796e-13
25	8	7.821387390482693e-13	8.496205308701326e-13
25	9	9.949992750233086e-13	-1.1352422080087495e-12
25	10	1.5349193526618592e-12	5.173518298040564e-13
25	11	-1.1018940028074475e-12	-4.015120983488178e-13
25	12	1.0040968426403991e-12	1.3109925296008174e-12
25	13	7.912038884511634e-13	-3.18141819598175e-13
25	14	-6.851793317739384e-13	-3.2018322608856817e-13
25	15	-2.115377792386732e-12	-1.9064056052746578e-12
25	16	-3.641110989136644e-13	1.0840044270408159e-12
25	17	-6.905829597256718e-13	-4.4297179974080657e-13
25	18	-1.149654209207308e-12	-7.19291474148642e-14
25	19	-1.4104944616181545e-12	-2.0725491815486396e-13
25	20	1.8096906911977643e-14	-8.57542418129786e-13
25	21	2.2208993383211504e-12	-1.4774162039390498e-12
25	22	1.0644672382084412e-12	-1.0566198455475022e-12
25	23	-6.8153366236254e-14	3.8733145633793505e-13
25	24	1.263788838437223e-13	1.3470362194062276e-12
25	25	-6.246169472654678e-13	6.500603007345315e-13
26	0	1.2491118268747824e-12	0.0
26	1	1.9476733415718802e-13	-4.3746975483608496e-13
26	2	-2.2024982168535455e-13	4.055336062030179e-13
26	3	1.8297054215989977e-12	-8.558775306475555e-13
26	4	-1.464802415528911e-12	1.2966822147176166e-12
26	5	-6.836108413125707e-13	1.2425754780341612e-12
26	6	-2.91156415961849e-13	-3.9532403674203754e-13
26	7	-2.7751131427211016e-13	-3.8063454151267123e-13
26	8	7.428599170894984e-13	7.281805970545691e-13
26	9	-4.748429824002407e-13	-9.815240683843645e-13
26	10	5.663687578422126e-13	1.2126447008133006e-12
26	11	5.3678976840148715e-14	-4.052256429903004e-13
26	12	6.468921508816085e-13	1.1262630021187749e-12
26	13	3.057271920670699e-13	6.478572870501727e-13
26	14	-6.502902429765568e-13	1.272329098479411e-13
26	15	-1.7555496272077983e-12	-3.81997899626313e-13
26	16	-6.406502096035835e-13	-7.284201020901869e-13
26	17	-1.242477156209012e-12	-2.7864541092973196e-13
26	18	-1.0433466007426265e-13	-1.069425564593592e-12
26	19	4.3608097176356417e-13	3.8275308699432347e-13
26	20	1.0187278426924807e-12	-9.03269504324486e-13
26	21	5.1850129910211426e-14	8.197042461650871e-13
26	22	1.537197803639742e-12	-1.9256142749499644e-12
26	23	1.6338896575360306e-12	8.025649139516753e-13
26	24	-5.036228605363556e-13	3.1124737771550956e-13
26	25	-5.814843709907115e-13	-1.3065438024268486e-13
26	26	1.2806704941389588e-12	4.862342692311878e-13
27	0	-3.233328974261091e-13	0.0
27	1	1.1362009310932558e-13	-3.746109591744652e-13
27	2	-5.354217550100445e-13	2.9788649972035934e-13
27	3	6.047949685528317e-13	-1.4172938232101719e-12
27	4	8.012984721946508e-13	-2.4751039845017827e-13
27	5	-6.738091086794267e-14	7.734748304662386e-13
27	6	-6.113068717745176e-13	1.1320817205369554e-12
27	7	6.557999952650022e-13	-3.8694722328352824e-14
27	8	5.801840357423929e-13	-1.7402252602291785e-14
27	9	-5.481594006104553e-13	-2.7006905951236786e-13
27	10	-8.44219506867447e-13	3.0206263168460075e-13
27	11	-2.34641248652185e-13	8.754364711059837e-13
27	12	8.403521842520684e-13	4.97776178893748e-13
27	13	1.9954089403643902e-13	1.207315639247971e-12
27	14	1.0274225813114497e-13	-3.693734132005244e-13
27	15	3.884256877445683e-13	5.390400075174046e-13
27	16	-5.16081884225263e-13	-1.159530142470047e-12
27	17	-5.491430485215712e-13	1.261158973202281e-13
27	18	1.6586627112822642e-13	-1.3668993695665177e-12
27	19	1.013754445092924e-12	5.444182822680138e-13
27	20	7.644403378046111e-13	3.429667927411469e-13
27	21	8.571167188833425e-13	5.42407109134016e-13
27	22	-5.980671006540368e-13	1.1441845784509819e-12
27	23	4.363147727758629e-14	3.5908287584714267e-13
27	24	1.9387151021644236e-13	1.2157397745519756e-12
27	25	-4.736831278879883e-13	-9.959495422281696e-13
27	26	-9.681981547719476e-13	-3.579724279051528e-13
27	27	5.069910570008793e-13	1.4547178316538344e-13
28	0	-2.35499945516446e-13	0.0
28	1	-4.604254598024953e-13	-3.848282339057767e-13
28	2	-2.533325126493782e-13	1.116478538291842e-12
28	3	-1.5966008858397352e-13	-3.030394085689022e-14
28	4	3.1952383848080046e-13	-7.852677548029092e-13
28	5	8.316366025536426e-13	-3.292396407540818e-13
28	6	-5.601868167970029e-13	-1.9792456966263183e-13
28	7	2.2364654020708536e-13	6.227022830373214e-13
28	8	8.117463275962949e-13	-5.160193958012284e-13
28	9	2.554622781339428e-13	6.258881222184004e-14
28	10	-9.368673788977392e-13	-1.2460291436297216e-13
28	11	-5.40638022227334e-13	8.694047304094245e-13
28	12	1.9926301818627876e-13	8.655666535924925e-13
28	13	5.029045338436393e-13	2.3930273902230504e-14
28	14	-7.536607164891386e-13	-4.843117889308224e-13
28	15	1.9923895127922935e-12	-2.2821322808162665e-14
28	16	3.7602384828081763e-13	-3.983936235419665e-13
28	17	5.377222200381968e-13	7.35879903344923e-14
28	18	-8.794694737124372e-13	-7.991526590988587e-13
28	19	7.268985568957784e-13	9.687907745264758e-14
28	20	-3.575336789365257e-13	1.925132585068805e-13
28	21	8.889778574279037e-13	2.891052247918137e-13
28	22	-1.049817949514687e-12	2.8430922643821963e-13
28	23	7.225172444559392e-13	-3.3824207385068834e-13
28	24	-8.799012067589282e-13	5.933636429090823e-13
28	25	-3.5945941006646607e-13	-6.65180522434984e-13
28	26	8.129285193515603e-13	-4.544869664564778e-13
28	27	2.425442893601586e-13	1.2502700010861813e-12
28	28	-4.626636686987574e-13	1.6315808276568257e-13
29	0	1.690121883390551e-13	0.0
29	1	-4.512940904195455e-13	-2.7694256802959235e-15
29	2	4.218914710874207e-13	1.0353932421097624e-12
29	3	3.9299918438136846e-14	7.904595617206742e-13
29	4	-6.934499425697935e-13	4.3688589582948533e-13
29	5	8.098855429975036e-13	1.7111161319294323e-13
29	6	1.0679512960633603e-13	-1.9667221561857414e-12
29	7	-3.5270117956676296e-13	2.4601336342265156e-13
29	8	2.1001373862021714e-13	-4.642858957898284e-13
29	9	-1.1953563753938902e-13	-5.810045002583261e-13
29	10	-6.136477281960655e-13	1.5047060806925296e-13
29	11	4.621325416342331e-13	-3.2224209504103213e-13
29	12	-5.704305452506026e-13	8.77333929445837e-13
29	13	1.0280038740503285e-12	-1.1160904121157536e-12
29	14	-1.7716145165700676e-12	-4.884163709412435e-13
29	15	1.9922101832794936e-12	-6.483581467277377e-13
29	16	5.200115164814291e-13	-5.041793544020866e-13
29	17	1.2025518558693105e-12	-1.3791125222067851e-15
29	18	-5.847309271925118e-13	2.8631392043955523e-13
29	19	3.7471398196411784e-13	-9.186276449607028e-14
29	20	-1.9155322604635566e-12	8.537995503548672e-14
29	21	-1.0512534908569571e-14	-7.242665399224746e-13
29	22	9.673403631158822e-15	3.911663264232592e-13
29	23	-1.2810673969627738e-12	-1.280668631235105e-13
29	24	1.09863636084151e-12	-6.802557164186196e-13
29	25	-2.3497401567866875e-13	-2.957503336274757e-13
29	26	7.279129542076763e-13	-8.131295935026613e-13
29	27	1.3088945544621282e-12	9.53611067127509e-13
29	28	9.92971442811601e-13	1.6535361205109789e-12
29	29	-2.668894687478429e-13	1.479873110169503e-12
30	0	-6.292632390871411e-13	0.0
30	1	-3.9032968633879567e-13	4.727334603707958e-13
30	2	5.172394704588553e-13	7.318451412625582e-15
30	3	2.949715668602055e-13	2.7903495301827073e-13
30	4	3.2353815747500137e-13	6.320923566822679e-13
30	5	3.594220503814798e-13	4.907236508838297e-13
30	6	2.8133169520450784e-13	-6.347301245000803e-13
30	7	5.518605665055661e-13	-9.24972168786452e-13
30	8	-4.658301021610001e-13	-5.869688199417897e-14
30	9	-1.1967535196504408e-13	-6.362220183431247e-13
30	10	-8.613626080752922e-13	-7.78940870901024e-15
30	11	9.192988128481441e-13	-5.518344520941507e-13
30	12	-2.4261047826472626e-13	9.919795808401283e-13
30	13	1.050180369203086e-12	-1.1252197809329166e-12
30	14	-8.939904372401763e-13	2.790026284711188e-15
30	15	3.866635187193525e-13	-2.3311651807949027e-13
30	16	-3.2168247650700586e-13	-3.8414031868293617e-13
30	17	5.573769246383788e-13	4.860130184205578e-13
30	18	-2.8001345787380124e-13	1.0643974030310981e-13
30	19	6.6939004560732065e-16	-4.588303542171595e-13
30	20	-9.3137302039259e-13	4.8419697200494e-13
30	21	-5.563515128382198e-13	-1.120186731494364e-12
30	22	9.85882588835214e-13	-6.692284228701122e-13
30	23	-6.34182286747783e-13	-2.084271490440524e-13
30	24	-1.2025458722713293e-13	7.401189820278077e-13
30	25	-4.89953610811434e-13	-1.679095271589168e-12
30	26	4.2363302516811937e-13	-1.7833102650041465e-13
30	27	-1.6683332359999707e-13	2.281666063068762e-13
30	28	8.166887545896675e-13	4.532275636123303e-13
30	29	1.8315750241798796e-12	3.2501612119126004e-13
30	30	2.8359409229758827e-13	1.6626720765753003e-12
31	0	-7.086727382819877e-13	0.0
31	1	-5.556997237883293e-13	1.225848623945546e-13
31	2	3.274928427430432e-14	6.270661647260658e-14
31	3	6.86933578531792e-13	-2.8205140260623663e-13
31	4	7.424210159088069e-13	-1.0590386764543374e-14
31	5	5.957372212530251e-13	-3.3389409433205846e-14
31	6	9.135215925784371e-14	8.03732232038345e-13
31	7	9.009357349055536e-13	-8.023813800473615e-13
31	8	6.362934797956817e-14	2.854558860584389e-14
31	9	4.773066423139234e-13	5.321284356211294e-14
31	10	-7.919833944165822e-13	4.3872839118402573e-13
31	11	3.2502699838443106e-13	-2.0979768780520781e-13
31	12	-5.126692343437985e-15	8.131657225502049e-13
31	13	5.808848314653618e-13	-7.093802628822518e-13
