LON	LAT	VALUE
289.5	-54.5	4.413198788080182
290.5	-54.5	1.8077877371355995
291.5	-54.5	-0.17964850191073334
292.5	-54.5	-0.5481036084013798
293.5	-54.5	0.2700191806349411
287.5	-53.5	3.7401693015309716
288.5	-53.5	3.1332946944426503
290.5	-53.5	-0.4759852710795944
291.5	-53.5	-1.1298674414599987
286.5	-52.5	1.1503616470587106
287.5	-52.5	1.0290542113827892
288.5	-52.5	-0.07965942705266268
289.5	-52.5	-1.564133627094432
290.5	-52.5	-2.312006130058863
286.5	-51.5	-0.12927881301006053
287.5	-51.5	-0.7475442962398661
288.5	-51.5	-2.00720325384818
289.5	-51.5	-3.093479902348801
290.5	-51.5	-3.0016093627838005
285.5	-50.5	-0.09595644625893068
286.5	-50.5	-0.14010189831987468
287.5	-50.5	-0.8395641309802016
288.5	-50.5	-2.1513231395433965
289.5	-50.5	-3.120912007790059
290.5	-50.5	-2.710437778284295
285.5	-49.5	0.39041005343014806
286.5	-49.5	0.7714262924567703
287.5	-49.5	0.2152471148279746
288.5	-49.5	-1.3039187413781368
289.5	-49.5	-2.582181962093863
290.5	-49.5	-2.2920563390123956
291.5	-49.5	-0.41645915405279965
285.5	-48.5	0.8352711885453236
286.5	-48.5	1.806302600895273
287.5	-48.5	1.3104616386045669
288.5	-48.5	-0.6793958374851974
289.5	-48.5	-2.535398692568353
290.5	-48.5	-2.461111697066462
291.5	-48.5	-0.2969661453292668
292.5	-48.5	2.277938546649172
286.5	-47.5	2.445973586547583
287.5	-47.5	1.7619808885514727
288.5	-47.5	-0.7990661922360287
289.5	-47.5	-3.122074296296308
290.5	-47.5	-3.0103990501785782
291.5	-47.5	-0.27995816084869857
292.5	-47.5	3.1164689964411503
293.5	-47.5	4.94039836601104
168.5	-46.5	0.9778647822543166
169.5	-46.5	1.0941453112410375
285.5	-46.5	1.3853557675758243
286.5	-46.5	2.690456617088229
287.5	-46.5	1.7357698790676015
288.5	-46.5	-1.1059173571836363
289.5	-46.5	-3.407489813796726
290.5	-46.5	-2.8995129664306463
291.5	-46.5	0.3998556955466744
292.5	-46.5	4.314207113835347
167.5	-45.5	-0.1384004898150696
168.5	-45.5	0.3733341074920578
169.5	-45.5	0.6918150818545697
170.5	-45.5	0.3660000626671706
286.5	-45.5	2.7917751072297445
287.5	-45.5	1.8819258353075996
288.5	-45.5	-0.6168791445182253
289.5	-45.5	-2.342698742705394
290.5	-45.5	-1.3274395615907109
291.5	-45.5	2.116970535588383
292.5	-45.5	5.837934717099274
168.5	-44.5	-0.30291146751424075
169.5	-44.5	0.02046607476133241
170.5	-44.5	-0.037149436208678395
287.5	-44.5	2.6878752471698673
288.5	-44.5	1.0712873328726575
289.5	-44.5	0.04009234036316279
290.5	-44.5	1.1650806701914225
291.5	-44.5	4.114566485973587
292.5	-44.5	7.16271688572595
293.5	-44.5	8.94673289450779
294.5	-44.5	9.3829155651233
146.5	-43.5	0.9857465653451809
170.5	-43.5	-0.21005526932284482
171.5	-43.5	-0.3077011091353714
172.5	-43.5	0.11434250740014827
287.5	-43.5	4.170712683869869
288.5	-43.5	3.422076939442027
289.5	-43.5	2.467488507177938
290.5	-43.5	2.837496066137691
291.5	-43.5	4.827033852602577
292.5	-43.5	7.52296109371991
293.5	-43.5	9.890006645738165
294.5	-43.5	11.437937201968364
145.5	-42.5	2.691176709165022
146.5	-42.5	2.9598883160168112
147.5	-42.5	2.2342178307211307
171.5	-42.5	-0.23562005885076645
172.5	-42.5	-0.11542615196913192
173.5	-42.5	0.8972898947769434
287.5	-42.5	5.98050821753822
288.5	-42.5	5.523221409965512
289.5	-42.5	3.610203893650557
290.5	-42.5	2.3405679981325265
291.5	-42.5	3.326173538270064
292.5	-42.5	6.626420099242248
293.5	-42.5	10.952907511551327
294.5	-42.5	14.529790228888746
145.5	-41.5	4.041164817467525
146.5	-41.5	6.119028525975962
147.5	-41.5	6.329190931978217
172.5	-41.5	-0.4559045119466138
173.5	-41.5	0.029889189420024106
286.5	-41.5	4.99110643456511
287.5	-41.5	7.554663058115307
288.5	-41.5	6.858518768187631
289.5	-41.5	3.4344076066138776
290.5	-41.5	0.2966348495838366
291.5	-41.5	0.585321026687169
292.5	-41.5	5.147817891424243
293.5	-41.5	11.954622482761746
294.5	-41.5	17.549607597337875
175.5	-40.5	1.4025862166949805
176.5	-40.5	1.6574456723493989
286.5	-40.5	5.196701247735583
287.5	-40.5	8.190843439018714
288.5	-40.5	7.429349340109947
289.5	-40.5	3.16334967537566
290.5	-40.5	-1.0113441752991261
291.5	-40.5	-1.0327067467455049
292.5	-40.5	4.2543633329981585
293.5	-40.5	12.15892536683842
294.5	-40.5	18.219773369206226
295.5	-40.5	19.52191215562231
296.5	-40.5	16.761075872846874
297.5	-40.5	13.459384338029436
174.5	-39.5	-0.6375861791700957
175.5	-39.5	0.42150295250610603
176.5	-39.5	0.9040642634313137
287.5	-39.5	7.320250189442753
288.5	-39.5	7.247179582006186
289.5	-39.5	3.732527902220136
290.5	-39.5	0.059643019625638546
291.5	-39.5	-0.017290757786574417
292.5	-39.5	4.380533306216024
293.5	-39.5	10.60885818792607
294.5	-39.5	14.793041514288127
295.5	-39.5	14.892583322265533
296.5	-39.5	12.195326278679303
297.5	-39.5	10.16385358857934
143.5	-38.5	-2.5322317115191773
145.5	-38.5	1.7004652460219822
146.5	-38.5	6.91597485321182
175.5	-38.5	-0.344686151212001
176.5	-38.5	0.1097577127127779
177.5	-38.5	-0.005058049713715362
287.5	-38.5	5.048696121666103
288.5	-38.5	6.039006553653879
289.5	-38.5	4.481728445579401
290.5	-38.5	2.5559317036749527
291.5	-38.5	2.5506206271908773
292.5	-38.5	4.608819818028354
293.5	-38.5	6.973013698977936
294.5	-38.5	7.904021435986053
295.5	-38.5	7.142083620070555
296.5	-38.5	6.011117007896448
297.5	-38.5	6.446572743722901
298.5	-38.5	9.379885188811285
299.5	-38.5	13.41200464027187
300.5	-38.5	15.378387145068507
301.5	-38.5	13.092841636170217
140.5	-37.5	-1.1642817186223107
141.5	-37.5	0.03422811608868174
142.5	-37.5	0.2551939215577514
143.5	-37.5	-0.7558796041481072
144.5	-37.5	-1.6904251571194173
145.5	-37.5	-0.6731682795558833
146.5	-37.5	2.532794636022238
147.5	-37.5	5.667419717959868
148.5	-37.5	6.01574734099191
149.5	-37.5	3.3583038996912964
175.5	-37.5	-0.508997620430674
286.5	-37.5	0.09182613584081627
287.5	-37.5	2.3782326185813973
288.5	-37.5	3.6966980699404757
289.5	-37.5	3.8109732106649634
290.5	-37.5	3.7531085070938377
291.5	-37.5	3.973937345246317
292.5	-37.5	3.697683826531354
293.5	-37.5	2.348677146991908
294.5	-37.5	0.751781316079243
295.5	-37.5	0.35637882499187923
296.5	-37.5	1.7917344373710842
297.5	-37.5	4.684521672797465
