LON	LAT	VALUE
289.5	-54.5	4.112523747106529
290.5	-54.5	1.3402044769940047
291.5	-54.5	-0.48315824644279537
292.5	-54.5	-0.5233149015766395
293.5	-54.5	0.6126312008054883
287.5	-53.5	4.4131265078554565
288.5	-53.5	4.371174128246938
290.5	-53.5	1.2799011878227873
291.5	-53.5	0.09411305384521236
286.5	-52.5	1.190859341839398
287.5	-52.5	2.1455517659842305
288.5	-52.5	2.627217115884945
289.5	-52.5	2.4116229214114475
290.5	-52.5	1.695112289118215
286.5	-51.5	-0.05682257866407357
287.5	-51.5	0.7904205053055884
288.5	-51.5	1.8010527181308953
289.5	-51.5	2.556701072490667
290.5	-51.5	2.687614111446625
285.5	-50.5	-0.35224806022640437
286.5	-50.5	-0.2665919754371935
287.5	-50.5	0.41660252139997794
288.5	-50.5	1.634405302735542
289.5	-50.5	2.9706476922469625
290.5	-50.5	3.71744931308113
285.5	-49.5	0.008663842787474786
286.5	-49.5	-0.08338096081610494
287.5	-49.5	0.1969525646060568
288.5	-49.5	1.116695196621863
289.5	-49.5	2.6061740811277803
290.5	-49.5	3.918825287900451
291.5	-49.5	4.0313322909735625
285.5	-48.5	0.11194814380538215
286.5	-48.5	-0.13751898690962736
287.5	-48.5	-0.5732972781762549
288.5	-48.5	-0.430156036074378
289.5	-48.5	0.9025528070118527
290.5	-48.5	2.8567797500289545
291.5	-48.5	3.919390928244049
292.5	-48.5	3.115542035688415
286.5	-47.5	-0.32860887648999226
287.5	-47.5	-1.6600705566390088
288.5	-47.5	-2.5373313984022383
289.5	-47.5	-1.5103504023002725
290.5	-47.5	1.071698095414958
291.5	-47.5	3.104154368810933
292.5	-47.5	2.8451152113598783
293.5	-47.5	0.7374951629540245
168.5	-46.5	0.12855834593533386
169.5	-46.5	0.28118953086800746
285.5	-46.5	0.4262115946044817
286.5	-46.5	-0.026404169956391582
287.5	-46.5	-2.12974955299053
288.5	-46.5	-3.9107066940900297
289.5	-46.5	-3.188951372475529
290.5	-46.5	-0.2199588597450276
291.5	-46.5	2.288209548836052
292.5	-46.5	1.9684346739922325
167.5	-45.5	0.10993318656169905
168.5	-45.5	-0.15701504692091658
169.5	-45.5	-0.17110904688128437
170.5	-45.5	0.2625508929022846
286.5	-45.5	1.026152335135546
287.5	-45.5	-1.4251290250664659
288.5	-45.5	-3.6525233160999147
289.5	-45.5	-3.112704398253643
290.5	-45.5	-0.15781826586198838
291.5	-45.5	2.1038390713837916
292.5	-45.5	1.0969067878857184
168.5	-44.5	-0.3483589737055631
169.5	-44.5	-0.5012590951865866
170.5	-44.5	-0.41268235402188225
287.5	-44.5	-0.06850025111434192
288.5	-44.5	-2.097303765381474
289.5	-44.5	-1.5550493100718856
290.5	-44.5	0.9693909869816881
291.5	-44.5	2.4408089196694855
292.5	-44.5	0.6838290742166057
293.5	-44.5	-3.363293234624753
294.5	-44.5	-6.788918885986886
146.5	-43.5	1.2247488391964967
170.5	-43.5	-0.5508418591382959
171.5	-43.5	-0.6545217131916249
172.5	-43.5	-0.13247486187855637
287.5	-43.5	0.9183200206575979
288.5	-43.5	-0.25177820741060813
289.5	-43.5	0.4365580723355746
290.5	-43.5	2.1133580802547853
291.5	-43.5	2.5005357114002584
292.5	-43.5	0.5190066825392115
293.5	-43.5	-2.7255283321158656
294.5	-43.5	-5.411853209360162
145.5	-42.5	7.381165371771376
146.5	-42.5	6.383105403013889
147.5	-42.5	4.2765741131610815
171.5	-42.5	-0.7375244796032775
172.5	-42.5	-0.6496752599246635
173.5	-42.5	0.7186519373565805
287.5	-42.5	1.2851465890505267
288.5	-42.5	1.5732863901890863
289.5	-42.5	2.4528695305605606
290.5	-42.5	2.769127431109354
291.5	-42.5	1.7053651796430493
292.5	-42.5	-0.04461197889220979
293.5	-42.5	-1.3039265770430257
294.5	-42.5	-2.124880861841028
145.5	-41.5	12.54987059014183
146.5	-41.5	13.690670855316126
147.5	-41.5	12.758994979549554
172.5	-41.5	-0.7486381091443124
173.5	-41.5	0.16485392817525887
286.5	-41.5	0.2933810411893029
287.5	-41.5	1.899506501932194
288.5	-41.5	4.165081643503813
289.5	-41.5	5.2534019174177145
290.5	-41.5	3.67275564334695
291.5	-41.5	0.5071286418219543
292.5	-41.5	-1.3017485159023816
293.5	-41.5	-0.3802629902431998
294.5	-41.5	1.2107227697287022
175.5	-40.5	2.450614238777687
176.5	-40.5	2.365656186944099
286.5	-40.5	-0.19481930809927758
287.5	-40.5	3.5095886941493917
288.5	-40.5	8.02549777759856
289.5	-40.5	9.419646345770273
290.5	-40.5	5.762472664240847
291.5	-40.5	-0.04256610953271894
292.5	-40.5	-2.8123237942980377
293.5	-40.5	-0.6966757006294247
294.5	-40.5	2.8792463547324947
295.5	-40.5	3.613556749060089
296.5	-40.5	1.7676422339024978
297.5	-40.5	1.7837458272647544
174.5	-39.5	0.24459107678364003
175.5	-39.5	0.9891144809882274
176.5	-39.5	1.024959207518095
287.5	-39.5	5.3756701338890345
288.5	-39.5	11.779604660717688
289.5	-39.5	13.570098166084017
290.5	-39.5	8.372993504606594
291.5	-39.5	0.264925995598832
292.5	-39.5	-4.030946253546012
293.5	-39.5	-2.0780089379024274
294.5	-39.5	2.3903039781671214
295.5	-39.5	4.802855926832199
296.5	-39.5	5.449777984895861
297.5	-39.5	8.349046278756886
143.5	-38.5	0.5612753818720776
145.5	-38.5	3.4952760530984968
146.5	-38.5	12.505002212593503
175.5	-38.5	-0.04744101292881832
176.5	-38.5	0.02802051903222759
177.5	-38.5	-0.2533765901764126
287.5	-38.5	5.758602702311835
288.5	-38.5	12.782179755766858
289.5	-38.5	14.748515362407103
290.5	-38.5	9.093872333305736
291.5	-38.5	0.11817941285331068
