N	M	R_coefficient	Q_coefficient
11	5	2.7005626269671245e-13	-3.0220976663918093e-12
11	6	-9.01481176673138e-13	2.5249598116278306e-12
11	7	9.431506590454826e-13	-1.8475054796244763e-12
11	8	1.993702900133584e-12	3.9055380723651475e-12
11	9	-6.223216211507903e-12	-1.6542608159585743e-12
11	10	-7.81013359058618e-14	-1.3405918104504275e-12
11	11	5.194782783809985e-12	-1.0234438648285251e-13
12	0	-5.0986154885170046e-12	0.0
12	1	-8.384545366308822e-12	6.521197538934881e-12
12	2	-2.826943663182057e-12	-1.2861770148004097e-12
12	3	1.0022743538068205e-13	7.163107620635408e-12
12	4	-6.516014878418309e-12	-2.430852679515058e-12
12	5	1.5332744327037206e-12	-1.1796754182389633e-11
12	6	-2.90272155301474e-12	2.11234288712641e-12
12	7	5.650896478135655e-13	2.902751037194147e-12
12	8	5.664331928916567e-13	-2.1135893291866184e-14
12	9	9.357387028105807e-13	7.844140313512633e-12
12	10	-3.314205556335761e-13	-2.626304251768124e-12
12	11	2.6365733313835376e-12	2.4273109536319774e-12
12	12	-3.3165098532880642e-12	1.9312707486118012e-12
13	0	1.1876994244814451e-12	0.0
13	1	-1.248137086159457e-12	3.0659938627066903e-13
13	2	-7.852570385545313e-12	3.1469069126419303e-12
13	3	2.6793773930059653e-12	-5.891476364499463e-13
13	4	-6.409569177260488e-12	7.242784893409316e-12
13	5	2.377001399282146e-12	-3.3718665367078864e-12
13	6	-4.401196968042388e-12	3.406661613910695e-14
13	7	5.042805741045387e-12	5.617651757437776e-12
13	8	-4.774174414368413e-12	-1.8877331131897263e-12
13	9	-1.3653585156801988e-12	6.684547840475383e-12
13	10	2.3015305560832826e-12	2.8049903807342312e-12
13	11	-1.261866333972185e-12	-1.5879014324925054e-12
13	12	-2.624023584421688e-12	-1.1727409089965363e-12
13	13	-6.090310794354671e-12	-1.1697931009910615e-12
14	0	-1.0690221655490866e-12	0.0
14	1	4.897339800536449e-12	-3.5283016142093824e-12
14	2	-3.978368241763335e-12	2.4093798370395168e-12
14	3	-1.573699311985475e-13	-3.812009312020584e-12
14	4	-1.6961915548353933e-12	8.854633238680597e-13
14	5	2.6643937154243555e-12	4.557879643083508e-12
14	6	-1.332595478421574e-12	2.533732700727657e-12
14	7	8.078886594732324e-13	2.486148606551501e-12
14	8	1.698594655626873e-12	-1.6858653763392124e-12
14	9	-6.054543704012184e-12	-1.567313578258609e-12
14	10	1.6440519997208952e-12	-9.661401274139986e-13
14	11	9.230674685439462e-13	-2.0382755489479377e-12
14	12	-3.4055806923009055e-12	1.0989682036228652e-13
14	13	-2.825806248686927e-13	-5.19835757488737e-12
14	14	-1.3099473427161472e-12	1.0869580036425566e-12
15	0	-4.377101859634141e-12	0.0
15	1	1.8885202477841724e-12	-1.1364365729350279e-13
15	2	2.6011640498226107e-12	-3.666799093316239e-13
15	3	-4.1538409479808026e-12	-1.421314665715948e-12
15	4	6.834725327880302e-13	-5.942885112660664e-12
15	5	-3.977674871619243e-13	-6.8948645861749e-13
15	6	4.462721955516788e-12	3.657870164036257e-12
15	7	-2.826912640112417e-12	-4.3259971631913164e-13
15	8	6.714212830039065e-12	-2.265094311652437e-12
15	9	-2.779363629455443e-12	-4.223770150166313e-12
15	10	7.580394750260464e-13	-1.4086061242539453e-12
15	11	1.9670460754171037e-12	-6.048091066264284e-12
15	12	-7.423560151233939e-13	2.6666388477707375e-12
15	13	1.2561054026077292e-12	-6.205040790232132e-15
15	14	3.597701015713499e-12	-1.2945170244181246e-12
15	15	-1.7037147748200042e-12	4.595988132148186e-12
16	0	-1.0776774687774994e-12	0.0
16	1	-3.1716685771754817e-12	7.436391100709085e-13
16	2	5.464275673702817e-12	2.235151415090246e-12
16	3	-1.9638395990626206e-12	4.3728449612466954e-13
16	4	5.643245041596108e-13	-2.754949094537986e-12
16	5	-1.05461349848479e-12	-4.367922134683465e-12
16	6	3.966160213485891e-12	8.583002733285321e-13
16	7	-3.6065643878048797e-13	6.566838419203536e-13
16	8	1.7598058655743593e-12	-2.4929530522685436e-12
16	9	2.140076474193454e-12	-9.31599054093894e-13
16	10	8.118658595350345e-13	9.910481231335274e-13
16	11	-4.619679051874332e-13	-3.681149453329831e-12
16	12	-1.4387131558941896e-12	1.0800340114419012e-12
16	13	-9.20691596529165e-13	2.6253231520803913e-12
16	14	3.5009531455987627e-12	2.995673513713756e-15
16	15	7.759238831530231e-13	2.5989756922075384e-12
16	16	-1.9911471568408927e-12	5.693595984963625e-13
17	0	1.6595631383940407e-12	0.0
17	1	-3.06369746460954e-12	-2.876060302248736e-12
17	2	6.804552738092395e-13	1.6500218560678665e-12
17	3	3.3327514466530535e-12	3.2517554651739205e-13
17	4	-4.359545093015159e-13	9.947367137378392e-13
17	5	2.8428940396736167e-12	4.4000514379996757e-13
17	6	4.2095654087709877e-13	-7.779549511815951e-13
17	7	1.1966120828281042e-12	2.8627007231883403e-12
17	8	-1.9570569027655386e-12	-7.515326303946987e-13
17	9	-9.881303393232508e-13	-2.288516851543556e-13
17	10	1.5683206156889233e-12	-3.5967471981492407e-13
17	11	-1.4739275322405168e-12	6.628026778076359e-13
17	12	-2.8134916527000374e-13	-1.2637610101811965e-12
17	13	-2.862400873191943e-13	3.4635100869890577e-12
17	14	5.931717603588395e-13	-1.0122501439265135e-12
17	15	1.937638529468764e-15	-1.787593284438559e-13
17	16	-1.4974104420178148e-12	-8.385202251572041e-13
17	17	1.2364363926635666e-12	-2.656865160071755e-12
18	0	-1.6011793516862345e-13	0.0
18	1	6.303251301748229e-13	-1.243731331614722e-12
18	2	-4.398403372020678e-12	-2.590345949245212e-12
18	3	1.6688761368840247e-12	-1.2018719192759424e-14
18	4	-9.520833751541224e-13	-5.554234592169036e-14
18	5	1.4466026376181501e-12	3.068815773677457e-12
18	6	6.081117541912431e-13	-1.6029095250346844e-13
18	7	-2.3203354607642957e-13	8.043892706595346e-13
18	8	6.768473789064833e-13	-2.405920442513277e-13
18	9	-2.291356016266456e-12	-1.064473129909316e-12
18	10	1.4468490183708135e-12	-3.993964943076652e-14
18	11	5.122165935484834e-13	-4.657886305391876e-13
18	12	-5.071809933181404e-13	6.120423307078027e-13
18	13	1.9615944340267103e-12	2.286443693964939e-12
18	14	1.422272033125314e-12	1.0151385029355036e-12
18	15	-1.039418851321882e-12	1.1605022934739354e-12
18	16	-2.8996707413261586e-12	-1.0600234695191222e-12
18	17	1.6018768737454274e-12	-2.669805020711701e-12
18	18	1.3962237540514321e-12	-1.1797893025125847e-12
19	0	-1.968115691569408e-12	0.0
19	1	2.107130838940583e-12	1.381300257741313e-12
19	2	-1.846838964793871e-12	-1.864339579028046e-12
19	3	-2.070898208820218e-12	-1.3122302020162898e-12
19	4	2.6415914221220613e-13	-6.446949173229228e-13
19	5	-1.6750310873377898e-12	5.753960772988901e-13
19	6	1.4342005675308897e-12	1.860503101070233e-12
19	7	-1.270564462139187e-12	-1.1114787392708583e-12
19	8	9.05343749298016e-13	-1.7729008592626573e-13
19	9	2.1235706017919872e-13	-2.1092759851274967e-12
19	10	1.514017475462248e-12	-4.336669143217474e-13
19	11	9.436300040431392e-13	-9.092573035793892e-13
19	12	-1.4657889803706836e-12	1.714117241821994e-12
19	13	1.895708536860865e-12	9.17048119302682e-13
19	14	-1.1457217058534566e-12	-3.566262444478832e-13
19	15	3.1855390815951547e-13	-1.5082741195079624e-13
19	16	-2.135841306652019e-12	1.657167443568868e-12
19	17	-1.3025094606841208e-12	-1.910032808086091e-12
19	18	1.512835535006372e-12	4.4603843410489836e-13
19	19	-1.2483609497124872e-12	5.719810326681864e-13
20	0	-1.504469911881125e-12	0.0
20	1	-1.5220130120695298e-14	-7.017509080681357e-13
20	2	2.1441796245244827e-12	5.660600517938529e-13
20	3	-5.065545822665899e-13	-1.330507956699601e-12
20	4	6.805552388818139e-13	-3.3058473493381745e-13
20	5	-3.2623743050679747e-13	-7.377041279327315e-13
20	6	1.4070831266937566e-12	8.587554605080017e-13
20	7	-1.7406490394296603e-13	9.825474244632537e-13
20	8	-3.568393409730534e-13	6.501071831236218e-13
20	9	-5.239405827249446e-13	-8.861509058117725e-13
20	10	8.529063731430116e-13	-1.7738023425755856e-12
20	11	-9.759453141820583e-13	-1.1668141763276826e-12
20	12	3.0300745072143834e-13	-4.429894819727108e-14
20	13	1.0500455081685113e-12	5.328797183903356e-13
20	14	3.019840492126429e-13	-8.930062459247482e-13
20	15	-1.5996990189184667e-12	-1.154305379327556e-12
20	16	7.944538422322513e-13	-3.0898433069228045e-14
20	17	4.3285753160809284e-13	8.188661535400033e-13
20	18	1.8609312276901688e-12	4.616416923311373e-13
20	19	-7.473142028980468e-13	8.34131785463634e-13
20	20	-1.4889328841754947e-12	8.400255622683734e-13
21	0	1.0832813231906694e-12	0.0
21	1	-1.687044228211939e-12	-1.3184529340807368e-12
21	2	1.801742326615137e-12	-1.7153218740559713e-13
21	3	1.3533110310240682e-12	1.4932126152408221e-12
21	4	2.0974404275432027e-13	7.878849285104087e-13
21	5	-1.0071008337369247e-12	5.272901567869911e-13
21	6	1.24989200095143e-12	-2.081983377042259e-12
21	7	-5.383584454411414e-13	6.353001680758802e-13
21	8	1.4120392994059257e-12	-5.176123640699306e-15
21	9	-1.6487624532459984e-12	3.1828351681605743e-13
21	10	1.8530056899505928e-12	-8.847718688492945e-13
21	11	-1.1138311245147337e-12	-4.2897327874954384e-13
21	12	-2.312051524618534e-13	1.2140811105181287e-13
21	13	9.622996899063929e-13	2.5030917697462845e-13
21	14	1.898349671703983e-12	5.348650451466825e-14
21	15	-1.6628893560320256e-12	7.17317022947769e-14
21	16	4.497195828817159e-13	6.443001721401783e-13
21	17	7.809424076167299e-14	4.71175586079317e-13
21	18	3.6184843489692347e-13	9.080375954307701e-13
21	19	1.0833675807276781e-12	2.0794416929679006e-12
21	20	-3.6780709386212176e-14	3.110994826435807e-13
21	21	-3.190712410016996e-14	1.4533238718659649e-12
22	0	2.398098558037072e-12	0.0
22	1	-4.461795047833218e-13	1.1234181503241312e-12
22	2	-4.985570550630306e-13	-2.080144155377227e-12
22	3	2.727724998938223e-13	2.04695939950113e-12
22	4	1.169631784579146e-12	1.9988989919559772e-12
22	5	-2.5369634008424956e-12	1.7285382226601088e-12
22	6	3.433644562051105e-13	-1.0903641723097419e-12
22	7	-9.519469622448328e-13	-1.8428577439113186e-12
22	8	1.1573624781414161e-12	-5.267374934991553e-13
22	9	-1.9773449629360076e-13	-6.783923801801329e-13
22	10	1.3892063728639923e-12	-8.572656568555515e-14
22	11	9.258027980108386e-13	-1.4561983067382202e-13
22	12	2.0792471781222764e-13	2.1664257434208155e-12
22	13	1.241973133817297e-12	1.1805134502280845e-12
22	14	1.6650250262591406e-13	-3.5681907924729387e-13
22	15	-5.644018830497209e-13	1.6095287175236215e-12
22	16	-9.048897269575816e-14	4.647148359515421e-13
22	17	1.2290974934826289e-12	-5.54094462150134e-15
22	18	-1.2344563302459448e-12	5.149161732398054e-13
22	19	-9.06099861031226e-13	-3.7346487267621335e-14
22	20	5.00079166124129e-13	-1.6894250913115034e-13
22	21	3.228629137429886e-13	1.0556911655800898e-12
22	22	-6.294777737150116e-13	7.354776852721674e-13
23	0	8.525009433367944e-13	0.0
23	1	1.3370343688512195e-12	2.1825032041320966e-12
23	2	-1.1336819288568106e-12	-1.699007715047397e-12
23	3	-1.0637036737242463e-12	-3.1946397508184944e-13
23	4	9.035670953810713e-13	5.583488092468672e-13
23	5	-5.06726325225851e-13	1.1682101249764227e-12
23	6	-2.5144083345471574e-13	1.1239092449406717e-12
23	7	1.1536288876604352e-12	-1.4868955796978042e-12
23	8	-1.5597131282887692e-14	1.2901566856980444e-13
23	9	1.0272306242802117e-12	2.105005289796488e-14
23	10	-1.3907879508008237e-12	4.4721250325539737e-13
23	11	3.419034377755877e-13	2.0674736365880063e-14
23	12	2.43248347293385e-13	1.1698442611674478e-12
23	13	1.575290400064353e-12	9.248919620550546e-13
23	14	1.969920278338724e-13	-7.393931206180703e-13
23	15	-4.3063066215320804e-13	2.231747572823317e-12
23	16	-1.0537387066472432e-12	5.30239672114181e-13
23	17	2.832378684337063e-13	6.264902042508312e-13
23	18	-1.602557121876263e-14	-4.998827760553511e-13
23	19	-7.87975098618125e-13	2.447527710453124e-14
23	20	-1.1451987010683151e-12	-9.626678082583607e-13
23	21	8.815018984753999e-13	-3.064395245499749e-13
23	22	-8.606063146080244e-14	1.0292769611383507e-12
23	23	-9.027694603105258e-13	-1.4089830711303011e-12
24	0	1.0519372193341421e-13	0.0
24	1	1.338087394726025e-12	2.3207008129860154e-13
24	2	7.854827499974155e-14	9.582505967372111e-13
24	3	-7.915336642231504e-14	-9.046735270539172e-13
24	4	-1.5567242042247443e-12	-5.758416132031325e-13
24	5	1.3438866984159246e-12	-7.639868105087923e-13
24	6	-9.053040154074723e-13	9.789554999974162e-13
24	7	1.431344071911557e-12	-2.165261423711201e-13
24	8	5.208268386364391e-13	2.672971326316788e-13
24	9	1.139249680590207e-12	4.3263498480354175e-13
24	10	-1.5343401984375473e-12	9.629209369282316e-13
24	11	-1.587454236207356e-12	6.105577806427441e-13
24	12	-8.14003996623278e-13	2.678083228072672e-13
24	13	-2.3499910936246e-14	6.515854165333806e-13
24	14	-2.870910376786401e-13	-2.1250034080014686e-12
24	15	1.7227719781358178e-13	8.850085041187043e-13
24	16	-6.689896158157874e-13	1.2601113212103616e-12
24	17	-7.236218316844526e-13	-4.933721609899101e-13
24	18	-8.900298873199184e-13	6.387568285783272e-13
24	19	-7.754481120666481e-13	-1.1590508719223524e-12
24	20	7.29865710041992e-13	-6.573769359662165e-13
24	21	-2.2199254812980497e-13	-1.1256670652084984e-12
24	22	-9.333218762560832e-13	6.663756187653869e-13
24	23	6.401375351321608e-14	5.697120732946537e-13
24	24	-5.394141346960274e-13	-1.0806152583400229e-12
25	0	3.483266023689329e-13	0.0
25	1	2.017178388934882e-13	-1.3790375880142264e-12
25	2	-1.444706482717375e-13	1.1442988517801654e-12
25	3	1.3793854157553732e-12	1.753432295638307e-13
25	4	-2.0401093476260392e-12	5.298521279187458e-13
25	5	6.010848888405534e-13	-1.6145411118507817e-12
25	6	-1.2895271753684698e-12	-2.6483826696186207e-13
25	7	-4.902076340726249e-13	-4.437867526989117e-13
25	8	-4.3182575717292405e-13	-3.698789936517862e-13
25	9	9.74468840634924e-13	-5.396684007841215e-13
25	10	-3.5434478524471843e-13	8.262502643942834e-14
25	11	-8.232491264485178e-13	3.089500993099623e-13
25	12	-2.295308115320217e-13	7.686835554199341e-13
25	13	-5.88121510229175e-13	4.4478373350725263e-13
25	14	-6.644337497268868e-13	-1.2993990669794146e-12
25	15	-1.0954355374873827e-12	-3.2555585160798237e-13
25	16	2.9185561671785824e-13	1.01281950447201e-12
25	17	-5.91670707729623e-13	-1.4200216916292434e-12
25	18	-1.1049388058569427e-13	4.891170137039381e-13
25	19	-4.3479701783210853e-13	2.3441128229036894e-13
25	20	6.686185165432575e-14	-4.2115691790818563e-13
25	21	7.026870648545282e-13	-2.4954910909284864e-13
25	22	3.71208105349408e-13	5.64489012922759e-14
25	23	-1.5302759074607158e-12	-1.2157782276344817e-13
25	24	2.9807663227436555e-13	1.4782104132947002e-13
25	25	-1.104694278566183e-12	-3.4869914823683866e-13
26	0	-4.074116493623058e-15	0.0
26	1	-3.017763066067442e-13	-9.444685564532193e-15
26	2	-1.2853271407748437e-12	-5.771779658142197e-13
26	3	2.830633999806786e-15	-9.691249264879047e-14
26	4	-2.8699025595019435e-13	9.519027088000005e-13
26	5	-4.670508919075211e-13	-6.236997670916026e-13
26	6	-2.006621329397439e-13	-6.046237844798388e-13
26	7	-2.6933112455000336e-13	-1.1036933427768398e-12
26	8	-1.4610966815961117e-12	-4.978760896284364e-13
26	9	1.4657528289443154e-13	-1.1034576799843125e-13
26	10	-2.81918040061407e-13	-1.6619224116622687e-13
26	11	2.1566491820214524e-13	1.910508520813384e-13
26	12	1.0640501201928087e-12	7.092936995078862e-13
26	13	-2.6756570138349303e-13	1.2306475440785025e-13
26	14	-4.3119352854335654e-14	-7.330190877743092e-13
26	15	-2.867867861125349e-13	-2.272078649598866e-13
26	16	2.6249164043229217e-13	7.383500135103308e-13
26	17	-6.100375271281033e-13	-5.563541113233899e-13
26	18	3.389374960583367e-13	-4.58880739837359e-13
26	19	9.729212248267539e-13	5.287121972582273e-13
26	20	2.2514330400302342e-13	-1.1110159492297202e-14
26	21	2.0069785315556074e-13	1.2239143049170183e-12
26	22	-5.4289102852788305e-14	1.5267836390655187e-13
26	23	1.9646101714723246e-13	1.0160618911917277e-13
26	24	-9.73382118160177e-14	-5.606096900830233e-13
26	25	-2.9924653353674316e-13	1.735887468015157e-13
26	26	-2.1373275075526688e-13	-6.823645871008159e-13
27	0	-1.8675208357632855e-13	0.0
27	1	1.2358893814514739e-13	8.705711285312426e-13
27	2	-6.067036520779251e-13	3.6743897582974754e-13
27	3	-1.0333769638084449e-12	-8.942036569635843e-13
27	4	2.760029831163821e-13	-1.6809850009499428e-13
27	5	4.1925342959453166e-13	4.5605054296286e-13
27	6	3.0230999915394595e-13	2.5954817512559296e-13
27	7	1.3294676097540472e-12	-1.1288746446100267e-13
27	8	-6.40895444217845e-14	-2.786541324878641e-14
27	9	-1.0406346880538429e-13	8.142229796630537e-13
27	10	-8.535750673756068e-13	9.113075336399747e-13
27	11	-1.5694737656960339e-13	4.3052271968900723e-13
27	12	1.2697078542762417e-12	1.0359630077701292e-12
27	13	1.5951796033814476e-13	-2.960756825716417e-13
27	14	-9.486501077239251e-14	-1.4115096920317152e-12
27	15	1.1258791531815046e-12	2.9210295748943324e-13
27	16	6.561651237586306e-13	-6.696497016086664e-13
27	17	1.5116228756837893e-13	3.226852129392608e-13
27	18	-7.206893211784818e-13	-1.238524587992602e-13
27	19	3.369667727454278e-13	6.102025691723284e-13
27	20	6.057548941940737e-13	6.270016822193575e-14
27	21	1.879775843850177e-13	6.334795425991179e-14
27	22	-1.4381840491139453e-13	7.64217791512239e-13
27	23	-5.784268801874343e-14	5.979554708168238e-13
27	24	7.780254062133001e-13	-1.4580052163895352e-13
27	25	5.827422004952562e-13	-9.156276233165908e-14
27	26	-1.3422017494776628e-12	-3.0652156065931537e-13
27	27	8.06606818141338e-13	-1.82470333325643e-13
28	0	-3.2942180448524465e-13	0.0
28	1	1.6805723915480535e-13	-2.417282558453278e-13
28	2	5.442952952886866e-13	1.556923091658313e-12
28	3	3.356506374940567e-13	1.7156941009723296e-13
28	4	1.5258199834206235e-14	-9.321751361394824e-13
28	5	1.3954960691120808e-12	7.248392437588942e-13
28	6	2.0235606262713053e-13	2.518247879959014e-13
28	7	7.385856646661341e-13	1.4220427394440496e-12
28	8	1.201463177167083e-12	4.592698740864243e-14
28	9	7.488470521255853e-13	6.370100010069374e-13
28	10	-2.3715255621399544e-13	1.1213460639785892e-12
28	11	2.940459211801699e-14	1.2990637198504963e-13
28	12	7.378079770797539e-13	1.3134585992270588e-12
28	13	6.397121464773615e-13	-3.3200139296880167e-13
28	14	-7.353434446713872e-13	-1.2414292514875475e-12
28	15	1.1289691377139374e-12	1.1478136055064e-13
28	16	2.99720753216483e-13	-3.323733455853079e-13
28	17	9.312364928075518e-14	-1.3477292491518368e-13
28	18	-5.280431736983464e-13	-4.4535213196764227e-13
28	19	-4.291811953944632e-13	1.7391868579718697e-13
28	20	-6.103757124852731e-13	-1.1182873268426467e-13
28	21	3.934524383702735e-13	1.8601669559921922e-13
28	22	-8.28473755187046e-14	-4.300382298335804e-13
28	23	3.2585154462839503e-13	-7.161682363137006e-13
28	24	1.4657952610003109e-13	1.1116820136291903e-13
28	25	3.7896541109084217e-13	6.91124287302097e-13
28	26	1.0322093705488665e-13	-4.226378677580217e-14
28	27	-5.327182462250607e-13	-9.37758669872271e-13
28	28	4.099869105709361e-13	-6.88143668496675e-14
29	0	-5.095221106739663e-13	0.0
29	1	-4.95621414257856e-13	-3.6716674895082396e-13
29	2	7.676003158985713e-13	4.041834110940886e-13
29	3	3.624043830415334e-13	1.1166428455386177e-12
29	4	6.08515780231835e-13	-3.9534022972040016e-13
29	5	5.226692681889409e-13	2.475140986804687e-13
29	6	8.829395122374482e-13	-4.4645261928221856e-13
29	7	-4.663603922088654e-13	7.860354051431587e-13
29	8	3.6466053181250694e-13	1.9720025853639646e-13
29	9	5.055336555004517e-13	-3.4810226559341885e-13
29	10	8.891866533719394e-13	6.114455709698581e-13
29	11	7.697480708718183e-13	-9.460315239796942e-13
29	12	5.992388738604091e-13	7.991092988353766e-13
29	13	1.7380055758947574e-13	-4.847743203728004e-13
29	14	-8.825658443197527e-13	-5.473301133331445e-13
29	15	5.091176263792759e-13	-1.2613246913186232e-13
29	16	-5.581285039346156e-13	-2.4774784083101164e-13
29	17	3.5316040462272603e-13	-2.3235831775590356e-13
29	18	-1.1540887120185965e-12	5.439398545733963e-13
29	19	6.900499401478818e-13	-5.951966977424129e-13
29	20	-1.4981516292029182e-12	-3.4381558356461636e-13
29	21	5.963055231072865e-14	1.6130078404605445e-13
29	22	2.290164511661105e-13	5.812602562880191e-13
29	23	-3.8831751112668973e-13	-2.0026645218130497e-13
29	24	2.273371198296165e-13	-9.948581339441773e-13
29	25	5.943135275864699e-13	-1.7571801955753356e-13
29	26	-5.667184025071801e-13	9.548214236900854e-13
29	27	2.373317750597696e-13	-7.355655680063141e-13
29	28	6.158346510919258e-13	-3.0381568959787377e-13
29	29	2.7381163279116385e-13	-1.8718376455837667e-13
30	0	-2.9790437617548527e-13	0.0
30	1	-9.449805168886958e-13	1.49348006067776e-13
30	2	7.010558499992734e-13	-3.8108898607576085e-13
30	3	-6.359549932944999e-13	8.427893426264914e-14
30	4	8.411530664977794e-13	4.083675508468594e-14
30	5	-3.106872781471188e-13	-3.9387295148299146e-13
30	6	5.40513932424488e-13	-3.0010316238196466e-13
30	7	6.529715574126162e-14	-4.3836807964421653e-13
30	8	-4.139125573613597e-13	7.581893563619216e-14
30	9	-5.010281564041482e-13	-5.828417877956033e-13
30	10	2.470443080609265e-13	5.954585259175256e-14
30	11	7.268123610140124e-13	-1.1967726799587241e-12
30	12	3.932174806397676e-13	1.7554784145423257e-13
30	13	-9.818502900757996e-14	-1.1581268016808447e-12
30	14	-1.1048468331343e-12	-5.584776679003453e-13
30	15	5.658872205083135e-13	5.082822777102761e-13
30	16	-4.453905554028579e-13	-3.931455891727167e-13
30	17	-8.214176838182222e-14	-1.685235769876729e-13
30	18	-8.125723686927445e-13	1.2885072133828393e-12
30	19	6.773364481545964e-13	2.1871639584569077e-13
30	20	-5.829210226249915e-13	-2.0933658121502496e-14
30	21	-4.1789190669526807e-13	-6.413903542379114e-13
30	22	5.301410836126573e-13	-2.5855159031646007e-13
30	23	-3.5123933038277655e-13	7.600882027941479e-13
30	24	-2.7288042866158075e-13	2.473061580474555e-13
30	25	-1.084934439761666e-13	-8.939540039047284e-13
30	26	6.327499341484987e-14	3.419830521488916e-13
30	27	-8.062942969885886e-13	3.100550104626488e-13
30	28	1.040796628765662e-12	-2.7616624087116855e-13
30	29	3.8950569526549077e-13	4.977135159036562e-14
30	30	1.1854703568620346e-13	2.0546516273899965e-13
31	0	2.6904222534814412e-15	0.0
31	1	-5.407832794893189e-13	-6.162131447945267e-13
31	2	3.71187130937094e-13	-1.2551844832990169e-13
31	3	9.42262227066902e-14	-6.840018756087592e-13
31	4	2.488672199475872e-13	-2.486623319765186e-13
31	5	-5.6134036928444026e-14	-3.797134472543535e-13
31	6	-3.584134688831264e-13	1.068347988651338e-14
31	7	1.103495520564147e-13	-7.7262647359149e-14
31	8	5.743572658405716e-14	-3.7198850284448647e-13
31	9	-3.952286445508155e-13	1.139696868330183e-13
31	10	-4.0302774224172795e-13	-1.482635319878314e-13
31	11	1.196150590403116e-13	-4.285572455947502e-13
31	12	8.803419686992932e-14	1.2481568974976385e-13
31	13	-1.852266448565011e-13	-3.3412123010703854e-13
