N	M	R_coefficient	Q_coefficient
9	4	1.6914740753637613e-12	1.4250363022611676e-11
9	5	-5.155374227588762e-12	-5.48605729121702e-12
9	6	5.863718444505092e-13	-4.539398984841116e-12
9	7	4.8730939132097125e-12	-4.918366651358004e-12
9	8	-4.692862020527623e-12	-9.314153368367267e-12
9	9	7.818038105114666e-12	5.923996597339107e-12
10	0	5.185586588124226e-13	0.0
10	1	1.392669117714276e-11	-1.864539301124379e-12
10	2	7.518987466412846e-12	-1.0580852099408977e-12
10	3	6.011443079920178e-12	-5.6700660957259e-12
10	4	1.4389302074707e-11	-5.889313983430528e-12
10	5	1.546659237041345e-12	8.026833642600063e-12
10	6	2.4071909640602453e-12	4.2069788590100116e-12
10	7	3.862967816751955e-12	4.752921002515766e-12
10	8	-2.890393089741968e-12	-3.1690694015304005e-12
10	9	-6.326309561905978e-12	-4.7683202481562e-12
10	10	6.2959464579147e-12	3.3179717956756876e-12
11	0	-6.467183592732703e-12	0.0
11	1	-1.7119426756532395e-13	2.4527327773154843e-12
11	2	7.329599926688642e-12	-1.0195418874894823e-12
11	3	1.2728714998103576e-12	4.893012014776727e-12
11	4	6.55651949407892e-12	-1.1699059372021004e-11
11	5	2.60690691480384e-12	-4.06399708766884e-12
11	6	2.3992966357459657e-12	7.161033488285727e-12
11	7	1.443285645605611e-12	2.1047070286049994e-12
11	8	-1.944444812436374e-12	5.074496299347044e-12
11	9	-2.689142709332899e-12	-1.0227388550967084e-12
11	10	-1.5676891279989583e-12	-3.797507439340328e-12
11	11	2.3062123234774626e-13	1.6508118368484476e-12
12	0	4.229902901832252e-13	0.0
12	1	-7.966675713798865e-12	6.158875739399496e-12
12	2	-6.706719651097362e-14	3.951146299323359e-12
12	3	-4.211011739351814e-13	5.142136155661199e-12
12	4	-6.6854035944863495e-12	3.900786321073053e-12
12	5	3.957018276314002e-13	-9.449554543752777e-12
12	6	-3.8392350165695635e-12	6.882649431358415e-13
12	7	3.1094782117733295e-12	2.8223456377748803e-12
12	8	-5.267466429441135e-12	-5.172778961810977e-13
12	9	1.225978686296427e-12	7.397838835275715e-12
12	10	1.6174722040904723e-14	5.780994009924584e-13
12	11	9.843135151889692e-14	-4.552921480462368e-14
12	12	-2.682659826516979e-12	-2.857647666807393e-12
13	0	4.939329045128595e-13	0.0
13	1	-1.4591984297412297e-13	-8.653343571584503e-13
13	2	-4.86281542643938e-12	4.039013874206633e-12
13	3	1.6302260133714995e-12	3.4399684142077273e-13
13	4	-3.757190457281347e-12	8.142784632222561e-12
13	5	-2.7791172402611747e-13	1.3702282207847846e-12
13	6	-5.227671260421887e-12	4.2471206986972093e-13
13	7	2.3742154502148817e-12	4.950370695988535e-12
13	8	-5.2905959967160286e-12	-2.753343006815063e-12
13	9	-6.581310918747805e-12	3.962560568323043e-12
13	10	2.1456588266128238e-12	3.1955239918266267e-12
13	11	-3.2547549655881767e-12	1.5725988429567806e-12
13	12	-2.997162465665673e-12	-2.5890062738987447e-12
13	13	-2.1322136834185365e-12	-5.228240979914678e-12
14	0	-2.5203847049515493e-12	0.0
14	1	3.2502259445266405e-12	-5.807052672915657e-12
14	2	-2.548149824605502e-12	2.818057726247453e-12
14	3	-9.772356389668658e-13	-1.4944009288089307e-12
14	4	-3.019389687279206e-13	5.153891786788383e-13
14	5	1.277132442394305e-12	4.293379877360512e-12
14	6	-4.234742685101579e-13	3.5504220831213014e-12
14	7	-4.309385948114885e-13	2.227099666134481e-12
14	8	5.403391972497939e-13	-1.1742757838271374e-12
14	9	-7.981626661133287e-12	-9.68902927853031e-13
14	10	-1.6228567750893585e-14	-1.1167493137573576e-14
14	11	1.3516985609159182e-12	-2.4422650676845082e-12
14	12	-2.4148654099479798e-12	1.991808275903164e-12
14	13	2.762238545486211e-13	-5.067376363906124e-12
14	14	-1.4670565956394924e-12	6.726751936955394e-14
15	0	-3.0006609684345366e-12	0.0
15	1	-1.1988550402096718e-12	-1.2203098205717142e-12
15	2	1.3312226058815918e-12	1.4121021758518775e-12
15	3	-5.11318655630703e-12	2.0354931351099316e-13
15	4	-3.2032837641436566e-12	-3.4611352686343985e-12
15	5	-6.048096235401831e-13	-2.096473318551744e-12
15	6	4.255954692384011e-12	6.028721976691015e-14
15	7	-1.2994811011503977e-12	1.4182071947829578e-13
15	8	5.44634313096786e-12	-2.215752084252833e-12
15	9	-2.699306546755442e-12	-1.9174029143651606e-12
15	10	-1.3397724213527604e-12	-2.086013636273104e-13
15	11	2.731532080192534e-13	-5.284846892746257e-12
15	12	5.699325363411161e-13	1.3975285501072637e-12
15	13	1.7944732328245607e-12	6.899798472268584e-13
15	14	3.5414018481932514e-12	1.490788338555484e-12
15	15	-2.8439756594271764e-12	4.572051304119417e-12
16	0	-1.4331341383297913e-12	0.0
16	1	-3.943931813935295e-12	2.188689282237097e-12
16	2	2.327169508200037e-12	-3.821760739289298e-14
16	3	-3.0392800176672603e-12	1.798713138783522e-12
16	4	-1.6711458211640745e-12	-8.172001011661199e-13
16	5	-3.3667370553796246e-12	-2.678322576446655e-12
16	6	4.349494127735594e-12	-1.3301207369542888e-12
16	7	-8.515310123019081e-13	3.1347417973067613e-13
16	8	2.367245577578184e-12	-1.172234282865882e-12
16	9	-3.731350735363659e-13	-2.694510966693417e-12
16	10	-1.7530934633489088e-13	2.764048837271531e-12
16	11	4.3072119339872056e-13	-4.0771065702689e-12
16	12	-6.222432247938154e-13	-6.537330264242521e-13
16	13	4.670511428466906e-13	1.2416940175635098e-12
16	14	2.985637592458611e-12	-8.772820685640073e-14
16	15	1.2001625090652414e-12	5.3185793900269675e-12
16	16	-1.4627356774284973e-12	1.9565004684225815e-12
17	0	2.851177501230691e-13	0.0
17	1	-2.0609674085153284e-12	-3.1822594339965915e-13
17	2	-7.486206218910249e-13	-1.1803977154402975e-12
17	3	2.54381170449299e-12	4.4524753940529284e-13
17	4	5.274389573393783e-13	1.0702644603902824e-12
17	5	-1.6141304256563767e-13	1.8149643276997883e-12
17	6	4.743764522568072e-13	1.1420175798493654e-12
17	7	1.5635840877187408e-12	1.493043559452458e-12
17	8	-2.2224674820781967e-12	1.95541399563072e-12
17	9	-1.4036692945041662e-12	-1.4331305459612786e-12
17	10	-1.9151862812983635e-12	5.592274224983032e-13
17	11	6.489267001798841e-13	-2.8495722303074624e-13
17	12	-1.1478712587925458e-12	-1.187159377266753e-12
17	13	1.5241470562993765e-13	4.341523452499495e-12
17	14	-2.5821825790067222e-14	-5.602728525904337e-13
17	15	-1.2800172494281216e-12	3.1297654391571135e-13
17	16	-8.041221231913288e-13	-8.093436085074589e-13
17	17	1.1127546282420931e-12	-1.1097167479347469e-12
18	0	3.5622367261818575e-13	0.0
18	1	1.9310961286129394e-12	-6.421768025921493e-13
18	2	-3.5558981915401783e-12	-2.202179950849933e-12
18	3	2.4840012769754917e-12	-8.932653295435606e-13
18	4	-8.47860095446277e-13	-8.554651994457903e-13
18	5	1.4788759657767556e-12	2.806412614069973e-12
18	6	-1.095731548591855e-12	2.9029776225175797e-13
18	7	1.1269663417775435e-12	6.358089814422844e-13
18	8	7.840345795756445e-13	8.685781858947296e-13
18	9	-3.305711689440494e-13	6.343543104104914e-13
18	10	-1.263676123909934e-12	-1.0374294151220933e-12
18	11	-9.447081615873048e-13	1.763101926741022e-12
18	12	3.305652105324246e-13	-1.2380974072447478e-12
18	13	-5.250778830461549e-13	2.1841760551291966e-12
18	14	4.67113899339233e-13	3.9457466965400175e-13
18	15	-1.9880428939419882e-12	1.5024722457870856e-12
18	16	-3.982191218437885e-12	-2.017567566023552e-12
18	17	1.0869696536186304e-12	-4.6351858119115714e-12
18	18	5.829315865874818e-13	-7.047393591994158e-13
19	0	-7.406350186599872e-13	0.0
19	1	3.179423280861337e-12	1.2028367012646015e-12
19	2	-6.166068416263192e-13	-1.0933883001490455e-12
19	3	-1.0543964200167744e-12	-1.5916813346823733e-12
19	4	-5.1304792250518843e-14	-1.5870164489464197e-12
19	5	-9.20103526973101e-13	-2.3617448939840965e-14
19	6	1.910941393207953e-13	8.942736897847965e-13
19	7	-2.180261556030455e-12	-1.4508618324687492e-12
19	8	1.6567282896381548e-12	-1.3639959587556357e-13
19	9	7.019502655660767e-13	-1.873873607012379e-12
19	10	1.2834296113305719e-12	-2.5881033978932254e-13
19	11	2.7692874543036934e-13	-6.981128172043892e-13
19	12	-1.4494320728026319e-12	4.390400795837634e-13
19	13	-1.2424948406927544e-12	-1.813883915709197e-13
19	14	-9.925846548203381e-13	5.696972993034905e-13
19	15	1.2456068690706983e-12	-2.1276305156300843e-12
19	16	-1.4880546674725302e-12	2.328760172365749e-12
19	17	-1.0802763408737234e-12	-1.833004055298866e-12
19	18	3.298643210138407e-14	-4.1333803523626734e-13
19	19	-1.8831002823327163e-12	6.250168259623286e-13
20	0	-1.2106277348977126e-12	0.0
20	1	1.3471290437180837e-13	1.7093567283660418e-13
20	2	3.1406755983473208e-12	8.401049739747064e-13
20	3	-1.2728749983989405e-12	-1.1094447515180548e-12
20	4	9.641603191058767e-13	-2.8366089125392034e-13
20	5	-1.2973187668529577e-12	-2.154144444604755e-12
20	6	1.6037830738220576e-13	1.440969499188432e-12
20	7	-1.6298936487316954e-12	-9.802249160651778e-13
20	8	-1.762178896283666e-12	1.177619188288742e-13
20	9	-6.021255550331348e-13	-2.2885146266516476e-12
20	10	-2.351321724900478e-13	-2.1578174998578646e-12
20	11	9.749082761620089e-14	-2.3196109132336512e-12
20	12	-4.400257691518727e-13	-1.5638675697121384e-12
20	13	3.94383013785398e-13	-1.2470536995389304e-12
20	14	-1.111159571924103e-12	-9.947210450967805e-13
20	15	-5.839398016216193e-13	-9.853356569867011e-13
20	16	1.1659040337924135e-12	-8.633326191814193e-13
20	17	1.973372317493324e-12	9.8708796166472e-13
20	18	1.8291588681996965e-12	2.241893105488794e-12
20	19	-2.2411015464328812e-12	1.2363457227228253e-12
20	20	-1.8629805822118817e-12	2.2686475773029989e-13
21	0	3.942267332072742e-13	0.0
21	1	-1.8858761965136133e-12	-1.3715788838169844e-12
21	2	1.2600964912712558e-12	2.4399265791630776e-13
21	3	2.5476507011574826e-13	1.3702592956782843e-12
21	4	-3.932599518852402e-13	2.4104598479448303e-13
21	5	-1.3187276208582954e-12	-1.3511711874817399e-12
21	6	3.250162943663293e-13	-2.5440209831835293e-12
21	7	-4.968013330698536e-13	-6.042384676976777e-13
21	8	6.222011885312425e-13	-1.2778694869176228e-12
21	9	-1.1157783766888827e-12	4.902194350935739e-13
21	10	1.4703848256445936e-12	-2.501583687110281e-12
21	11	-1.8604786217154562e-12	8.099882108974148e-13
21	12	1.2740040867425063e-12	-1.2916107846431347e-12
21	13	-8.497122069861521e-13	-1.5867832225815281e-12
21	14	1.4495142948171965e-12	-5.577560373548972e-14
21	15	-8.285729969531274e-13	1.3892603685395804e-12
21	16	1.2732429613026296e-12	6.572896345353987e-13
21	17	-9.662404226692144e-14	-1.096429534946996e-14
21	18	2.3743732794471903e-12	9.804507530559163e-13
21	19	1.3641437427871886e-12	3.3071434823638142e-12
21	20	-3.496953421101396e-13	3.2528816999043955e-13
21	21	8.235500498107525e-14	1.9998430722907961e-13
22	0	1.6778133616204986e-12	0.0
22	1	-4.93739123459586e-13	-1.797922129738094e-13
22	2	-1.886539022683265e-12	-1.5997486615207278e-12
22	3	4.784341907068488e-14	1.3377103066938292e-12
22	4	1.763357339285737e-14	7.556133217304048e-14
22	5	-1.094876233721111e-12	6.065771851344817e-13
22	6	1.6271704404805039e-12	-3.381304687238619e-12
22	7	-5.854135274096364e-13	-1.066791297946904e-12
22	8	3.2355336598478866e-12	-9.494055311638427e-13
22	9	-3.681100855372635e-13	9.600745624932127e-13
22	10	2.8013353108466315e-12	6.021392956969709e-13
22	11	-5.519824089585652e-13	1.326149268697274e-12
22	12	1.441446270546894e-13	2.692122049932669e-12
22	13	-1.0085752320268652e-12	1.5467609924648458e-14
22	14	1.698164528033322e-13	8.144469464075775e-13
22	15	-8.628105026770511e-14	6.919168813194629e-13
22	16	-4.481420441358059e-13	1.3093395315882394e-12
22	17	7.496657745768341e-13	5.151321904879527e-13
22	18	-3.412500383092567e-13	7.910903326590032e-14
22	19	-1.258934902349249e-12	-1.4241864094607036e-13
22	20	7.19799267380362e-13	6.448128620709337e-14
22	21	9.772795658657295e-13	5.929140252685703e-13
22	22	-1.9801356065133397e-13	-3.3880592596367846e-13
23	0	8.038156555009722e-13	0.0
23	1	8.258738601491084e-13	1.3417469824964542e-12
23	2	-6.466701454774345e-13	-1.1358653571682584e-12
23	3	-9.979310587413195e-13	-6.904788130436487e-13
23	4	1.1734567831240458e-12	1.7845472720505257e-13
23	5	1.172065124967654e-12	6.516774264484008e-13
23	6	1.2319419619533928e-12	5.775367709192727e-13
23	7	9.175847977289093e-13	1.0018991000870624e-13
23	8	3.8911207070952133e-13	3.7780617484276283e-13
23	9	-2.294636520848753e-13	8.90971205516236e-13
23	10	-5.185662136822286e-13	1.0060096479785772e-12
23	11	5.897637632850222e-13	-1.242408495644845e-13
23	12	-5.629419689737124e-13	1.2750144608283738e-12
23	13	1.3203077428443269e-12	-2.3863334630647426e-13
23	14	-6.214151451351077e-13	-1.1670446353078245e-12
23	15	8.390592499203859e-13	2.7218661741929963e-12
23	16	-3.770034467222786e-13	-6.864456372078929e-13
23	17	8.859845181487131e-14	2.9753387796290775e-13
23	18	-1.2189719706911324e-13	-1.293226744240424e-12
23	19	3.146529152298603e-13	6.003063596242745e-13
23	20	-2.0834778192966477e-12	-1.4337765832690901e-12
23	21	7.393466520433945e-13	-7.472175196954723e-13
23	22	8.545430359754838e-13	6.7800802873187e-13
23	23	-3.6114919437454213e-13	-1.5612195164404392e-12
24	0	5.486822923771112e-13	0.0
24	1	5.530531245364886e-13	1.8601779419196702e-13
24	2	1.2067855709982626e-12	7.903134809529789e-13
24	3	-4.350759424055685e-14	-2.367157089486351e-13
24	4	-3.616684041517392e-13	5.193287267008974e-13
24	5	2.223432696863561e-12	-8.849264946726757e-13
24	6	2.653172455384156e-13	1.823056999691667e-12
24	7	1.3217615160878566e-12	9.140260275184116e-13
24	8	-1.134902143802788e-12	7.409154461660318e-13
24	9	-2.4233930407022077e-13	1.3022429833425442e-13
24	10	-1.2699808856413439e-12	-2.3802303623177064e-15
24	11	-6.56957273244737e-13	-2.8787819629878666e-13
24	12	3.907748416165095e-13	-5.558189883827708e-13
24	13	5.86925585503124e-13	-6.874409130914446e-13
24	14	2.5482622074637155e-13	-2.5001691407606197e-12
24	15	1.2127858501685095e-12	9.647374913421695e-13
24	16	7.772057088174244e-13	-1.536201288481592e-13
24	17	-9.399812660820694e-13	-4.776268290886393e-13
24	18	-4.423228617816171e-13	3.864566185576482e-13
24	19	-5.396202384875163e-13	-1.1620779659006195e-12
24	20	6.275313180187603e-13	3.4017189368036944e-13
24	21	-3.309596390621631e-13	3.4976666850551434e-13
24	22	-1.4370732047008437e-12	2.8484106833915997e-13
24	23	9.805211953088675e-13	7.38571092389146e-13
24	24	-1.2922268342067613e-13	-4.249218801035878e-13
25	0	1.15119266809364e-12	0.0
25	1	-1.1727795960498594e-13	-8.538538116579742e-13
25	2	-5.363202319558606e-14	5.617735840292754e-13
25	3	1.5204458842576e-12	2.976313259936898e-13
25	4	-1.6787758086999836e-12	1.034794285951095e-12
25	5	6.888073932993376e-13	-1.1730948819954242e-12
25	6	3.889244139838763e-13	4.8234841465982155e-14
25	7	2.708948545436389e-13	4.292783258902755e-14
25	8	-2.1509051551576575e-13	1.2417200805682735e-12
25	9	2.0501949978129573e-14	-1.688597110661909e-12
25	10	-2.0286705351958526e-13	7.429056861319484e-13
25	11	-1.5362736669404687e-13	-4.2123942088681724e-13
25	12	-3.6928334799736376e-13	7.03335683065442e-13
25	13	1.4258760172094902e-13	-3.24934449895453e-13
25	14	-5.700681281994985e-13	-1.1827430077849724e-12
25	15	-3.932438662049187e-13	-1.2553563869680988e-12
25	16	1.6015130862078637e-13	2.6168371946416017e-13
25	17	-2.792907783663344e-13	-1.5567122171883638e-12
25	18	-6.430183989462689e-13	1.21434807319155e-12
25	19	-3.19449427060632e-13	2.396302879819979e-13
25	20	-1.040044236150515e-12	3.203696262336471e-13
25	21	1.289977949576207e-12	-5.901275284491007e-13
25	22	7.593581482311112e-14	1.0884635151480632e-12
25	23	-1.861359407744962e-12	-6.521783422799702e-13
25	24	1.2557781109232254e-12	7.476931663604261e-13
25	25	-6.045227975932986e-13	3.9221099907758434e-13
26	0	5.177352483987161e-13	0.0
26	1	1.233350060994872e-14	3.6018191823774304e-13
26	2	-1.0241167707634996e-12	-7.191406165759995e-13
26	3	6.143893365413564e-13	-1.0971647132916517e-12
26	4	-1.7317159441487006e-13	1.2770060199315554e-12
26	5	-6.321206552428999e-13	-1.3045261025954937e-14
26	6	-3.877246452337898e-13	2.4886516791321883e-13
26	7	3.1869977213472155e-13	-5.294365860684816e-13
26	8	-6.00069211039099e-13	9.792665570471086e-13
26	9	-1.7055430409142673e-13	-1.7438004719102778e-12
26	10	-3.6601384920915356e-13	-1.6423927959859578e-13
26	11	1.107331958819935e-12	-2.6493587040623775e-13
26	12	-3.107172082594353e-13	6.815331510557028e-13
26	13	5.164062125216827e-13	4.0317425331642084e-13
26	14	-9.233249604303464e-13	-6.429640747906233e-13
26	15	-5.374442132299007e-13	1.9054603615315066e-13
26	16	3.5158392191201456e-13	-4.683981570011333e-13
26	17	-7.280123623667235e-13	-8.990200520236262e-13
26	18	-5.116290738714164e-13	5.241172558917141e-13
26	19	1.102781658914936e-12	1.5124936710451924e-12
26	20	1.8192061875423635e-13	4.964674307293801e-13
26	21	-5.195792108039248e-14	9.10209836413859e-13
26	22	6.868490517885074e-13	3.4455138680821984e-14
26	23	7.259978973797318e-13	-3.6681726223667286e-13
26	24	2.192038607442584e-13	4.7648219838639224e-14
26	25	1.399624186554437e-13	9.459807279402858e-13
26	26	-1.5736222521554471e-13	-8.260128922992037e-14
27	0	-4.757882175084465e-13	0.0
27	1	6.623678503931926e-13	8.488194998596358e-13
27	2	-3.0392661559666994e-13	4.815713549709967e-14
27	3	-5.796137785067071e-13	-1.2712231967213117e-12
27	4	9.57579980308287e-13	-1.908444178781572e-13
27	5	-1.4730690132674475e-13	7.981995380963195e-13
27	6	-1.2923796066109573e-12	1.1928971198086622e-12
27	7	5.044323705053753e-13	2.460087917245267e-13
27	8	-3.351521772463081e-13	1.76142785708931e-13
27	9	2.509672735311252e-13	-3.4749640773837583e-13
27	10	-4.5222989193322746e-13	-1.359336452178514e-12
27	11	2.77831428968933e-13	-1.645616395801817e-13
27	12	1.1644303937992123e-12	3.3552855819781466e-13
27	13	2.440058356701261e-13	4.0176398996541886e-13
27	14	5.605965534644528e-13	-2.999379887631068e-13
27	15	2.227659756434457e-13	5.15688180641366e-13
27	16	6.082999016908566e-13	5.527103875739166e-16
27	17	1.4458769953291084e-13	-8.150024948872434e-14
27	18	-4.687448250533242e-13	7.978785076613364e-13
27	19	4.541670779421376e-13	1.1103650968942248e-12
27	20	5.464483287553534e-13	1.0908019807119797e-12
27	21	3.3538893007524433e-13	6.78875223179704e-14
27	22	3.661112869978523e-13	1.2676449663864576e-13
27	23	-1.5285223270566371e-12	3.5320784790642777e-13
27	24	1.2963924887012392e-12	-3.555902583556338e-13
27	25	2.0210216408928215e-13	1.0045973216766919e-12
27	26	-1.8217787083564084e-12	-4.0149938809408946e-13
27	27	1.632465149312381e-13	-5.456058127604279e-13
28	0	-7.419133623710315e-13	0.0
28	1	3.1289605285990306e-13	8.24858155002961e-14
28	2	3.4291701287304186e-13	1.2878757751328145e-12
28	3	-1.6866545199918356e-13	4.068510721630807e-13
28	4	9.664737601966035e-14	-1.8260467160447028e-12
28	5	4.962818374904994e-13	7.361597973862162e-13
28	6	-2.899642487947102e-13	-1.7164037760226222e-13
28	7	-2.562868408944491e-13	1.0742416414455885e-12
28	8	1.3527297305701588e-12	-1.2626963507815754e-14
28	9	1.2769251662913098e-12	2.2389658198442938e-13
28	10	1.973117478966393e-13	2.1547545389034809e-13
28	11	-3.8577030577232007e-13	-9.688612621532532e-14
28	12	2.42803632996354e-13	4.669710570472262e-13
28	13	3.344570013211302e-13	-9.815221582986231e-14
28	14	1.6682951339871345e-15	-1.6215833504351878e-13
28	15	1.1583099211952478e-12	-5.623411285766957e-13
28	16	2.052111822360055e-13	7.456040997948831e-13
28	17	4.492779813869784e-13	-1.0584143304754757e-13
28	18	-1.1369541389163211e-12	-7.386597631461639e-15
28	19	4.2825729607675293e-13	1.9197806613752235e-13
28	20	-3.9650817638891395e-13	-3.7117174393360473e-13
28	21	1.650503037571003e-13	3.2322916208764476e-13
28	22	4.704509908801155e-13	-1.1502403642927176e-12
28	23	2.22920424785803e-13	-8.410169372452487e-13
28	24	-4.0999012166397087e-13	-3.249147320266804e-13
28	25	3.6379575272663973e-13	7.373511320077965e-13
28	26	2.551263739476263e-13	-3.021199668768286e-13
28	27	-8.571637541692712e-13	-1.1365401902918828e-12
28	28	4.4360832454611216e-13	-6.52984194286256e-13
29	0	-1.0092651770682404e-12	0.0
29	1	-5.587748688683844e-13	-3.820507670724884e-13
29	2	5.459939046039072e-13	4.784895160633584e-13
29	3	2.451961847878092e-13	1.2795364293674894e-12
29	4	-2.196794348396541e-14	-1.0956449243654206e-12
29	5	2.684033419530409e-13	2.9500462374646104e-13
29	6	5.767569026052436e-13	-1.0905398779774819e-12
29	7	-5.215393729258397e-13	7.465868197439728e-13
29	8	9.062012553055155e-13	-5.6506416029958626e-14
29	9	1.0824160315301277e-12	-3.162178126920613e-13
29	10	8.364361990286571e-13	9.977710725410002e-13
29	11	2.1636496373724476e-13	9.278965122196415e-14
29	12	-6.437567883703183e-13	3.0926732069924164e-13
29	13	1.9234656787486045e-13	-2.590720164551941e-13
29	14	-9.715975063133631e-13	-2.491141357816505e-13
29	15	6.649704811603217e-13	-7.404870697970045e-13
29	16	3.729337480557086e-13	-1.1276933406539168e-12
29	17	2.680543449185702e-13	2.239179290238622e-13
29	18	-1.1374977871173388e-12	-1.9906822421769955e-13
29	19	1.2418322194644732e-13	-5.124270086249043e-13
29	20	-5.233348748347942e-13	-1.5824092380063166e-12
29	21	-6.150025731696687e-13	-4.17350369174355e-13
29	22	6.664094199065784e-13	4.635552879954383e-15
29	23	-4.5286354599479953e-13	2.3086758701256598e-14
29	24	2.831876466110427e-13	-7.723065345036436e-13
29	25	9.069740317673491e-13	5.941860859436873e-13
29	26	-8.903383600089665e-13	6.874393230203144e-13
29	27	1.2360535444010311e-12	-8.797176767514269e-13
29	28	2.615370345556649e-13	5.163240096836831e-13
29	29	2.1376896133145187e-13	-8.109443939141524e-15
30	0	-9.871464037832325e-13	0.0
30	1	-7.198985607252089e-13	-5.971776059986379e-13
30	2	1.2752291505188295e-13	-6.075157302408861e-13
30	3	3.053272197038572e-13	7.18462675295751e-13
30	4	6.546062473626726e-13	7.206656068532731e-14
30	5	-3.456646407554904e-14	1.5650825549022717e-13
30	6	6.448729838402288e-14	-1.893961013054221e-13
30	7	7.257589750517912e-14	5.1640578511723686e-14
30	8	-6.171054385602525e-13	-1.1135746584239966e-13
30	9	1.2302211689335174e-13	-3.6961163805997443e-13
30	10	1.5784592777549365e-13	-1.588768222795478e-13
30	11	1.3674169978940658e-13	8.879353563853044e-14
30	12	1.2367566400248983e-13	4.0678373135640164e-14
30	13	3.347689372536718e-13	-7.696310429703889e-13
30	14	-1.8707782132831573e-13	1.5460104453497985e-13
30	15	1.990480566648213e-13	1.0391572700138145e-13
30	16	5.6400038128143e-14	-1.2303791401970308e-12
30	17	2.036460503466748e-13	1.491158781535779e-13
30	18	-5.541863195660764e-13	2.411297033354775e-13
30	19	-7.6745551154177e-14	4.786312366756316e-14
30	20	1.618181393056684e-13	-7.255260118823445e-14
30	21	-8.597000536170831e-13	-9.085964103643957e-13
30	22	4.4800133521477797e-13	1.803224788123259e-13
30	23	1.0841446143620757e-14	5.424800992228238e-13
30	24	-3.051269104087455e-13	1.3644733263634843e-12
30	25	3.28205373749629e-13	-1.0557159708507483e-12
30	26	-4.306426441440108e-13	1.8466919696556138e-13
30	27	-4.3692480159134875e-13	-3.2977327965998614e-13
30	28	1.2838842717134707e-12	-4.832919740328576e-14
30	29	2.771924892288993e-13	3.944383715096558e-13
30	30	-3.40268458081102e-13	-5.28723773445866e-13
31	0	1.6706781721384262e-13	0.0
31	1	-4.970468403128354e-13	-5.130523029631154e-13
31	2	-1.0828596898075435e-13	2.275649276188178e-13
31	3	3.229435236369616e-13	-1.2420822052111573e-13
31	4	1.4138286230005772e-13	3.8798726732562294e-13
31	5	9.742268146825112e-14	1.6872827199179737e-13
31	6	-3.4103062633924673e-13	2.7665864853374e-13
31	7	1.2850473395784969e-13	-4.579140531289365e-14
31	8	-3.9099160465904295e-13	-6.047688246447528e-15
31	9	-1.9684323862103577e-13	2.968808330163088e-13
31	10	-7.323382846568311e-13	-1.5076755083409335e-13
31	11	-5.295723428292992e-13	1.8166556797369416e-13
31	12	1.1025526197260411e-13	-3.602049787085112e-13
31	13	6.555366311135033e-13	-7.803136350995104e-13
