LON	LAT	VALUE
289.5	-54.5	8.136460348425457
290.5	-54.5	6.134043106647157
291.5	-54.5	3.1001899194420806
292.5	-54.5	0.7978901883562739
293.5	-54.5	0.05441034578865479
287.5	-53.5	3.1147347110473222
288.5	-53.5	4.862179661838136
290.5	-53.5	4.340184077613454
291.5	-53.5	2.3732450731321664
286.5	-52.5	-0.37554615272708675
287.5	-52.5	0.735353313242831
288.5	-52.5	2.356201263746756
289.5	-52.5	3.465007546947691
290.5	-52.5	3.3619032111470024
286.5	-51.5	-1.2959691147402526
287.5	-51.5	-0.5873271043897976
288.5	-51.5	1.0543420312251786
289.5	-51.5	2.6869472813585555
290.5	-51.5	3.33854907513881
285.5	-50.5	-0.7086735333542413
286.5	-50.5	-1.3585048315160129
287.5	-50.5	-0.9246748085320055
288.5	-50.5	0.6766226785686147
289.5	-50.5	2.614994789666991
290.5	-50.5	3.7535789241281234
285.5	-49.5	-0.37769782718731276
286.5	-49.5	-1.1323204231559503
287.5	-49.5	-0.9705219684501464
288.5	-49.5	0.4155371297657029
289.5	-49.5	2.432769873609749
290.5	-49.5	3.929012880329396
291.5	-49.5	4.0300370874435405
285.5	-48.5	-0.28663938981258524
286.5	-48.5	-1.0500965642004108
287.5	-48.5	-1.2122303814107473
288.5	-48.5	-0.1927097837230797
289.5	-48.5	1.7935008909623713
290.5	-48.5	3.6815942270168134
291.5	-48.5	4.297684661963391
292.5	-48.5	3.310568746769371
286.5	-47.5	-0.985890981486202
287.5	-47.5	-1.4801255377060758
288.5	-47.5	-0.8623196633435757
289.5	-47.5	1.1097525837427338
290.5	-47.5	3.468079582773056
291.5	-47.5	4.655864216788524
292.5	-47.5	3.8635710254123437
293.5	-47.5	1.7679567085247028
168.5	-46.5	0.1600784177701691
169.5	-46.5	0.18186724295481554
285.5	-46.5	0.003726014544595909
286.5	-46.5	-0.5686480363311305
287.5	-46.5	-1.3305524125178656
288.5	-46.5	-1.0437077328653022
289.5	-46.5	0.9717995182596904
290.5	-46.5	3.784387085107351
291.5	-46.5	5.3961981135310095
292.5	-46.5	4.511674728727512
167.5	-45.5	-0.013675654215588265
168.5	-45.5	-0.0958418708014312
169.5	-45.5	0.08592563132160388
170.5	-45.5	0.36576827111540716
286.5	-45.5	0.1819662388796481
287.5	-45.5	-0.7691678192422039
