N	M	R_coefficient	Q_coefficient
11	8	-9.31126730530221e-13	2.976800819032566e-12
11	9	-4.290926567604264e-12	4.152002936700651e-13
11	10	-3.181284695218969e-12	-1.0960514776453768e-11
11	11	1.4914499999486141e-12	-4.834573268032317e-12
12	0	2.6516031695699522e-12	0.0
12	1	-1.0977029736246306e-11	8.413646889863745e-12
12	2	-2.7315125236580794e-12	-2.7346318464974074e-12
12	3	-2.4008825928136928e-12	6.483630681261845e-12
12	4	-9.650374492562199e-12	5.270423441773933e-12
12	5	-1.0473816361080415e-12	-4.369641839481754e-12
12	6	1.7491165467384165e-12	-3.866495615656016e-12
12	7	1.9553352207173137e-12	3.713162116693978e-12
12	8	-4.03304522048464e-12	-5.243033301216902e-12
12	9	-6.667588129975482e-14	7.235812933318039e-12
12	10	2.876750001818535e-12	-2.9548733305234462e-12
12	11	4.751435041608651e-12	-6.10422536198813e-12
12	12	-1.864122010882406e-12	-3.816337005493549e-12
13	0	1.1217593569568654e-13	0.0
13	1	-4.1244723106907574e-13	7.1565100746357475e-12
13	2	-8.375554307913477e-12	-2.7512847132445844e-12
13	3	1.3694293914525468e-12	-2.7559386370015713e-12
13	4	-3.893122583415765e-12	5.378781629720276e-12
13	5	-1.6193155691392346e-12	3.3930836231342457e-12
13	6	-4.819014481225715e-12	-1.2150699474257237e-13
13	7	7.088647545124395e-12	4.685094451120045e-12
13	8	-1.2682599322165038e-12	-4.340159915147523e-12
13	9	-4.395767089455212e-12	1.2196887219863277e-12
13	10	-2.794060104046604e-13	3.707173780498189e-12
13	11	1.3638417612749606e-12	2.961774064110869e-12
13	12	-4.419124713953539e-12	-9.79547933613759e-13
13	13	-4.798761313924138e-12	-5.68741005286051e-12
14	0	-3.3212225253732924e-12	0.0
14	1	5.6119680608922505e-12	2.7562461430018783e-13
14	2	-5.0290732334503785e-12	1.2056167006430828e-12
14	3	6.723323697597272e-13	-3.610596755157504e-12
14	4	-1.356562493328596e-12	-2.480744511519391e-12
14	5	1.9844957092976044e-12	2.6432672673836137e-12
14	6	-7.50822982131346e-12	1.9920851720014633e-12
14	7	3.011071416826482e-12	5.24127157748078e-13
14	8	3.779117471287179e-12	-4.136062849743169e-12
14	9	-1.013702870872694e-12	-1.2058790192629404e-12
14	10	5.760730908311041e-13	7.191546967511982e-13
14	11	5.0222227969440244e-12	1.5054753793344356e-12
14	12	-2.3489253284269256e-12	6.002827695662505e-12
14	13	-6.168900730404772e-12	-5.091545250494631e-12
14	14	-3.077851386463217e-12	-4.673395734360397e-12
15	0	-4.342775159817499e-12	0.0
15	1	2.633773535856877e-12	-1.1670337016801578e-12
15	2	1.0029412886548801e-12	-7.40055068190903e-13
15	3	-9.349956038515232e-13	-1.22476002359195e-12
15	4	-3.2644866746845017e-12	-6.509287312735597e-12
15	5	2.8246697750147594e-12	-1.108551566695474e-12
15	6	7.188574928335512e-13	-3.5454110552254245e-12
15	7	-5.001579303198563e-12	1.7581034257677756e-12
15	8	7.359545190512673e-12	-4.452504443629415e-12
15	9	-3.866589185717748e-13	-1.3759013895390215e-13
15	10	1.536697001868949e-12	4.881554858841058e-13
15	11	1.401193717875743e-12	-1.4407284485569299e-12
15	12	2.488339461515653e-12	4.957938482026332e-12
15	13	-1.577057724800036e-12	2.7891575058586735e-12
15	14	1.1159134198231675e-12	-2.1866071327996626e-12
15	15	-1.179287081587432e-12	1.375921930987557e-13
16	0	-1.814012853292684e-12	0.0
16	1	-2.056438968827068e-12	1.1149123103220464e-12
16	2	5.481957837618143e-12	-2.7896977570924413e-12
16	3	-6.709006969634401e-13	-2.2299723253051717e-13
16	4	1.254958637246325e-13	-3.532170377240631e-12
16	5	-1.829580333585513e-12	-1.6400780428448256e-12
16	6	5.346392446755768e-12	-3.879014008351254e-12
16	7	-3.3434561817352246e-12	3.153425682770935e-12
16	8	2.7059214343516487e-12	-1.015999549715698e-12
16	9	-1.9097901133230057e-12	-6.907566928336227e-13
16	10	-1.114370995473766e-12	4.4428192750113174e-12
16	11	-1.1658312003561121e-12	-3.5199538172499356e-12
16	12	6.504678218589606e-13	-1.1034989402698095e-12
16	13	7.585324203296652e-13	-1.1855687698938253e-12
16	14	2.3922061491414368e-12	-2.6028193358885577e-12
16	15	1.2911671500544007e-12	1.8094232038712212e-12
16	16	-1.4531959562029262e-12	1.0786086679550593e-12
17	0	2.1030768670402124e-12	0.0
17	1	-2.8449396155747886e-12	-2.595566411934913e-13
17	2	3.781850830878996e-12	-5.44498438986763e-13
17	3	3.1660309539105934e-12	-1.2514792673950897e-13
17	4	1.9580505826825438e-12	-5.440379917004677e-13
17	5	-1.898863550917515e-12	2.3131747399448586e-12
17	6	-2.4532558596556724e-13	-1.0194207093571445e-12
17	7	1.9376167568330435e-12	1.9884578829279015e-12
17	8	-2.466314219981586e-12	6.482261560253983e-13
17	9	7.693332343163431e-13	-1.1724052764313368e-13
17	10	-1.775211101685091e-12	1.3671365838601458e-12
17	11	-3.3988720758597745e-13	1.013322039231931e-13
17	12	-3.1102908327937815e-12	-1.5927454695002462e-12
17	13	1.7027522334328576e-12	9.896563904474351e-13
17	14	2.7829339754494495e-12	-1.2063622714140162e-12
17	15	1.1371988808507264e-12	-9.818288364209865e-13
17	16	-1.1632533025068694e-12	-8.448117695514857e-13
17	17	-8.421691416177177e-13	-1.95120039485002e-12
18	0	8.874611848395582e-13	0.0
18	1	-2.3091989102431783e-13	-7.869115802023219e-13
18	2	-2.5720879080470786e-12	-1.2728148920587958e-12
18	3	3.0269858448672674e-12	3.877335096110304e-13
18	4	1.1734358866165191e-12	-2.0849073866354742e-12
18	5	1.6015195227889129e-12	3.93512682771543e-12
18	6	-3.1480383472090145e-12	-1.1013076473150248e-12
18	7	1.7879987330643525e-13	1.954524985026213e-12
18	8	3.377440485994281e-13	-3.8340515922443794e-13
18	9	1.3459271182876227e-12	-1.7981282254641759e-12
18	10	1.1112531450974646e-12	-1.1302151819779582e-12
18	11	1.6609211597564881e-12	1.4649000612977301e-12
18	12	7.036904645374581e-13	-1.0499075463910242e-13
18	13	-6.34254991474258e-13	1.7417867532044292e-12
18	14	3.9422746111056783e-13	1.5322590333335464e-12
18	15	6.6476742451424e-13	3.717859349801384e-12
18	16	-5.3726104033882355e-12	-1.0277167319594028e-12
18	17	-7.852246045414126e-13	-3.1921479532954325e-12
18	18	-3.8311571256547933e-13	-1.5222868443763764e-12
19	0	-1.9661237156720214e-12	0.0
19	1	1.3858377743630707e-12	9.211317303240934e-13
19	2	-3.4660878102979186e-12	-1.5480461375509034e-12
19	3	-2.4001206406231085e-12	2.1845218511602616e-13
19	4	1.1905910647224648e-12	-1.8632809725979276e-12
19	5	1.7148917193491057e-12	1.2942001335777356e-14
19	6	-4.40458294967003e-13	-1.3965834708157345e-13
19	7	-1.7869989011848742e-12	4.305475024710325e-14
19	8	1.3535331473258262e-12	3.1815092482863784e-13
19	9	8.259902507884195e-13	-3.826893209778142e-12
19	10	2.162452031208096e-12	6.129383161706388e-13
19	11	1.9120182248764572e-12	-1.529629948785792e-12
19	12	1.5283268871197567e-12	1.857601535943178e-12
19	13	5.572020112467518e-13	4.052726549978496e-14
19	14	-6.705253004831956e-13	3.1466106208234686e-12
19	15	-2.6841350269228484e-13	2.2339969179951218e-12
19	16	5.594873726502897e-13	4.1222240418829846e-12
19	17	-3.8479846580501554e-12	-2.7990709609728984e-12
19	18	4.421083108733068e-14	-1.893472525679978e-12
19	19	-2.2150700539790172e-12	1.369644294069178e-12
20	0	-1.820742781717434e-12	0.0
20	1	5.586188739334266e-13	-1.1530743640086235e-12
20	2	1.246180256681029e-12	9.588650009405947e-13
20	3	-2.6037207689738186e-12	-6.558493523160899e-13
20	4	1.2554758230930522e-13	1.519920514582241e-12
20	5	1.1045562367911031e-12	-1.1017018675744282e-12
20	6	6.271202557096888e-13	1.3923684484012872e-12
20	7	-7.608292267937935e-13	-1.0893690796767858e-12
20	8	-1.5846717194042847e-12	8.316883832102625e-13
20	9	3.1195986003849577e-13	-2.5835303216420847e-12
20	10	1.0646677877575392e-12	-1.0993380405525119e-12
20	11	-1.6982499331896763e-12	-1.2468619143990028e-13
20	12	8.129207641860309e-13	1.5877008532676236e-12
20	13	1.9669314482034615e-12	-3.1405950450205385e-14
20	14	-8.289436383771463e-13	-7.041378764295563e-13
20	15	-2.484127778897674e-12	-2.3280619287524968e-14
20	16	6.295734168159951e-13	1.4141159220423908e-12
20	17	1.3264841969773251e-12	8.106969950289749e-13
20	18	1.1572559811029668e-12	4.699378857998246e-13
20	19	-3.460057028790553e-13	2.670073585916454e-13
20	20	-2.1199675528083607e-12	2.001995157582982e-12
21	0	-4.393997314739008e-13	0.0
21	1	-6.289374222759039e-13	-3.0571515164566838e-12
21	2	2.3217262889736723e-12	3.7191473206605374e-13
21	3	8.641724266166917e-13	-1.2116503549352561e-14
21	4	-2.305522495084406e-13	2.0831420221784323e-12
21	5	-2.8231600662163423e-13	9.603555165686092e-13
21	6	9.83375680830558e-13	6.173493529488129e-13
21	7	-1.3141963600663536e-12	-9.53850921427538e-15
21	8	5.923630268966143e-13	-8.940867990736988e-15
21	9	-1.7280434664790465e-12	-8.55328950043722e-13
21	10	1.530415930710301e-12	-1.850486126803498e-12
21	11	-3.0958771888246957e-12	1.3770840526629332e-12
21	12	6.63348862198574e-13	1.1202455715120367e-12
21	13	3.625099220728139e-13	1.0168977267472697e-12
21	14	5.623613270764434e-13	3.360338373605287e-13
21	15	-2.6530477492874067e-12	4.058006645848558e-13
21	16	5.378095716641615e-13	-3.0691906552835452e-12
21	17	1.2545706186822456e-12	1.8493885692183836e-13
21	18	1.6155838106305878e-12	-1.3241225912844758e-12
21	19	2.0549462427373745e-12	2.636054636612393e-12
21	20	-1.6703418434655286e-12	7.794770381528803e-13
21	21	-5.096798002168417e-13	1.375125698077987e-12
22	0	1.127909231961317e-12	0.0
22	1	-4.4656202576712886e-13	-2.2670649818222246e-13
22	2	1.688507682817086e-14	-6.852435301597584e-13
22	3	2.762543719036077e-13	3.462503196791355e-13
22	4	1.0008105759236612e-12	7.748527658849342e-13
22	5	-2.2110444049971095e-12	3.547227453727468e-13
22	6	1.2970172647491625e-12	1.486374459237025e-13
22	7	-1.0596228244913137e-12	-7.185354251215358e-13
22	8	3.242737275470541e-12	-3.2609167008617975e-13
22	9	-6.27950983555732e-13	2.01157525755057e-13
22	10	1.381673702021805e-12	1.224114186606499e-12
22	11	-1.225250200595672e-12	1.7615056674247038e-14
22	12	-1.6304625094035242e-12	1.667415902480785e-12
22	13	7.463005720255535e-13	8.024917348916492e-13
22	14	8.431137608983717e-13	7.731639069461176e-13
22	15	-1.5113151088026905e-12	1.752565773243391e-12
22	16	-8.666075669376117e-13	-7.828005688484271e-13
22	17	2.762215724252763e-13	-9.058699351737927e-13
22	18	2.4426240460253757e-13	-6.865059051768951e-13
22	19	-1.130841836122564e-13	5.252131247096867e-13
22	20	1.054601474616128e-12	8.58049402805959e-13
22	21	-1.7223229219970548e-12	5.374471073592171e-13
22	22	-6.258028186983779e-13	-3.700888647046109e-15
23	0	1.2309609323885822e-12	0.0
23	1	1.0984966150579255e-12	1.4606292617011608e-12
23	2	-3.748394785570127e-14	7.018324549089128e-13
23	3	-8.479526392965866e-13	-3.671501186031939e-13
23	4	7.921724479905347e-13	3.7981421411343965e-13
23	5	-5.325315651681369e-13	-4.577834075363706e-13
23	6	-2.1714368069797286e-13	9.898434977933523e-13
23	7	1.166461200642006e-13	-4.4145040315995286e-13
23	8	1.3120601349661138e-12	-9.251885056400732e-13
23	9	1.0877844882294804e-12	1.0491829828675356e-13
23	10	-4.875357947474476e-13	1.1040728663217998e-12
23	11	-4.2407480713460987e-13	2.4863372306925728e-14
23	12	-1.4268253382394426e-13	6.51257326480533e-13
23	13	1.0377935653114696e-12	-6.964177332997848e-13
23	14	-6.156953908184245e-13	-1.576635936034198e-12
23	15	8.317392417921425e-14	3.3821528742912832e-12
23	16	-1.2670627595653622e-13	1.175730729513371e-12
23	17	7.879954839129557e-13	3.5603490988679433e-13
23	18	-2.7728714514441823e-12	9.30538138903121e-14
23	19	1.2722996531432057e-12	-2.0825647176281844e-12
23	20	-1.707032387938011e-12	6.168031076124892e-13
23	21	1.5996860671073155e-13	-1.1688931465513914e-12
23	22	-6.9487468179447e-13	2.249821901591805e-12
23	23	-1.2731393214279138e-12	-3.7113125703874526e-14
24	0	2.0659290086272194e-14	0.0
24	1	1.5574561812653662e-12	9.193831766694607e-14
24	2	1.0007298711974399e-12	1.102343665433854e-12
24	3	4.335368052622265e-13	3.517523356153237e-13
24	4	-7.146511295759237e-13	7.209525777012847e-14
24	5	1.179179313334084e-12	-6.920319055928097e-13
24	6	-4.2211218432191474e-13	1.1388152767169344e-12
24	7	-7.117815191889629e-13	8.566478790164942e-13
24	8	3.9371422371115265e-13	-5.428319350439615e-13
24	9	-6.165698665243575e-14	-1.663066403912539e-12
24	10	-1.5359777913325839e-12	-1.8335784100788822e-13
24	11	-1.470324286615962e-12	-5.376488131758831e-13
24	12	2.036331942435005e-12	8.213910047781389e-14
24	13	1.307138843290671e-12	-8.716539417398479e-13
24	14	-1.1265677413507915e-12	-1.3232395954933252e-12
24	15	-3.9538788526749636e-13	1.3446738216325467e-12
24	16	-1.2103604285280287e-13	1.86725318683991e-12
24	17	-2.1992762699723972e-14	3.390343614420477e-13
24	18	-1.951444805389188e-12	1.567033698599185e-12
24	19	-1.1149339391800473e-12	-7.045755640779324e-13
24	20	2.042418760883311e-12	-1.2284929350891248e-12
24	21	2.0105768826715464e-13	-8.11891689213656e-13
24	22	-4.36690183332535e-13	-7.856360211378045e-13
24	23	-4.609521797632882e-13	2.9549038920919264e-12
24	24	-1.9124013527586924e-12	9.649301278588894e-13
25	0	4.4799373120460516e-13	0.0
25	1	-4.15400304482988e-14	-5.821927170935629e-14
25	2	4.0601185190241763e-13	5.239864081444068e-13
25	3	1.072839451566264e-12	5.450659337633034e-13
25	4	-1.6327262347205668e-12	6.330198510651319e-13
25	5	-2.427421484899684e-13	-1.7704431735268831e-12
25	6	7.357171262740836e-13	5.835497607524602e-14
25	7	-8.398996997907934e-13	-2.51889925947543e-13
25	8	4.909609099193667e-13	7.612223837192118e-13
25	9	7.313026795506616e-14	-1.7605686789832142e-12
25	10	-1.5529521376933375e-12	5.211058722843843e-13
25	11	-2.044997052049751e-12	-1.0820994888367397e-12
25	12	-3.4724524106657353e-13	1.0342662525623834e-12
25	13	1.5850261840517881e-12	1.812294869737373e-13
25	14	-6.662107478729751e-13	-1.6365416991835463e-12
25	15	-1.8454608777534817e-12	-6.780604932409643e-13
25	16	-4.609610278713761e-13	1.8868369697084145e-12
25	17	-1.0647863699815205e-13	-2.1255258809985533e-13
25	18	-6.222607296480521e-13	1.3385693061818145e-13
25	19	-2.064979425846674e-12	-1.0085705870641527e-12
25	20	1.2861222996753475e-12	2.828694930382952e-13
25	21	2.4365715499072447e-13	-1.1123255758467426e-12
25	22	1.7799929130250865e-12	-1.1020551032493915e-12
25	23	-1.0419918356471788e-12	4.0158500062854407e-13
25	24	-4.078438488046886e-14	9.615648437450593e-13
25	25	-5.407890716841903e-13	6.846321945606183e-13
26	0	1.0726843119410306e-12	0.0
26	1	-6.313230851979742e-13	4.796768611046479e-13
26	2	-7.473017817299212e-13	2.668913535288254e-13
26	3	8.157634040938529e-13	-1.188309875558631e-12
26	4	-8.952209756361616e-13	1.2623939307312403e-12
26	5	-7.323670830301298e-13	-7.809372319212768e-13
26	6	9.874586622310787e-14	-4.4606174389971557e-13
26	7	2.9063186021997793e-13	-5.730544307594547e-13
26	8	-3.934100727100582e-13	1.89954722659286e-14
26	9	-4.793103860737945e-14	-1.4077674135486337e-13
26	10	-6.619439567928974e-13	2.990715425297585e-13
26	11	-1.3576701195711523e-12	3.542413691443189e-13
26	12	-3.104122130990652e-13	1.1200875238383813e-12
26	13	-5.977828744887716e-13	8.409635184035905e-13
26	14	-4.764288470168356e-13	-1.1107785414347932e-12
26	15	-1.4672950426621387e-12	-7.843479285722895e-13
26	16	6.28153268532083e-13	-5.425858459224126e-13
26	17	-6.46306115184876e-13	-8.404551832995397e-13
26	18	-1.3564026656720387e-13	-2.735583368045863e-13
26	19	8.17716346062641e-14	-3.2245406518723933e-13
26	20	5.63780183396875e-13	-7.791887021457861e-13
26	21	9.265410165948552e-13	1.2909714921975599e-12
26	22	7.48911937802283e-13	-7.86596417396463e-13
26	23	1.436840394262242e-12	-2.975312447454414e-13
26	24	-1.0045032885238271e-12	-1.9982502675550776e-13
26	25	-6.548831095022985e-13	-3.6963298921679233e-13
26	26	9.39169129537034e-13	8.103443228836484e-13
27	0	1.6957673078205082e-13	0.0
27	1	3.4362988308204446e-13	-1.742572074571226e-14
27	2	-1.1370163690133404e-12	2.6470246108148605e-13
27	3	5.449899178558064e-13	-1.339074938454595e-12
27	4	3.9295386503218127e-13	-4.594596428660746e-14
27	5	5.059137507776685e-13	9.962333383058938e-13
27	6	-8.116683652004869e-13	3.2921611096337076e-13
27	7	3.716737810613072e-13	8.088531118025236e-13
27	8	-5.742061382972035e-14	-8.151185277744911e-13
27	9	-1.3205796968047484e-12	-7.819912198951637e-14
27	10	-3.1716057298758333e-13	4.522020822511107e-15
27	11	-1.008820209160744e-13	5.235402522124125e-13
27	12	1.9020523809554905e-12	1.1343949763705666e-12
27	13	-9.064538745591933e-13	-7.215846196663458e-14
27	14	-3.667856468208417e-13	-3.356672493890042e-14
27	15	4.865273305381048e-13	-3.3251535740734773e-13
27	16	1.929977216760468e-13	-8.231438528598449e-13
27	17	-3.050876388184673e-13	-1.015928062046214e-12
27	18	-2.48309001565843e-13	-1.3947518103100193e-12
27	19	1.033205079725732e-12	1.7662248416545823e-13
27	20	8.638988703074775e-13	-4.761912869073513e-13
27	21	2.584843249168658e-13	1.5331373000505844e-12
27	22	-5.567250599257619e-13	-8.314419044100999e-14
27	23	1.1880315611977348e-12	1.712256150965044e-12
27	24	-2.278134895967445e-13	1.536293875819047e-13
27	25	8.914053432753171e-14	-1.1204768327850805e-12
27	26	-1.4759415706107335e-12	-1.4437602680658547e-13
27	27	-2.488757853912624e-13	2.4317425373698294e-13
28	0	-1.9034612721987644e-14	0.0
28	1	2.9816946677105745e-13	-2.1862322622787578e-13
28	2	-3.8875484666106163e-13	1.0102358633069773e-12
28	3	-2.8815338984085072e-15	2.784464506210544e-13
28	4	-1.0653753494930875e-13	-5.764550745890643e-13
28	5	1.1332811342588295e-12	6.275377895329318e-13
28	6	-5.339491146107799e-13	1.9278509182341166e-13
28	7	1.314706373272259e-14	7.750692541307717e-13
28	8	5.331537576941517e-13	-1.857139155645756e-13
28	9	-9.689093529343209e-14	-7.032480457280753e-13
28	10	-9.478761744687204e-13	1.2005133866294414e-13
28	11	1.055135453281936e-12	-6.759289485015112e-14
28	12	1.3912237307472054e-12	1.092594899513374e-12
28	13	1.2664929542955248e-12	-7.611958105310093e-13
28	14	-9.095735646859225e-13	-1.877185796194803e-12
28	15	1.9205811822806008e-12	1.8610430745599207e-13
28	16	7.299228886788912e-13	6.528776837370496e-14
28	17	5.779466864125096e-13	9.09803682309864e-13
28	18	-1.6628326352033447e-12	-1.998978574303817e-12
28	19	4.068152845323006e-14	-4.718669446876959e-14
28	20	5.2573165857404e-14	6.764641916075935e-14
28	21	1.4451158810563283e-12	5.838069009951123e-13
28	22	-9.045285342565916e-13	4.780554121644061e-13
28	23	-1.81363056001307e-13	-1.5755125015040004e-12
28	24	5.299050091472395e-13	1.1633260842817939e-12
28	25	-2.765286224255044e-13	-6.779282665918017e-13
28	26	1.1799084952081576e-12	1.99777492673497e-14
28	27	-5.179770384562515e-13	1.5280406926824677e-12
28	28	-9.718925509120178e-13	-3.1173219016751614e-13
29	0	3.0121715428015437e-13	0.0
29	1	-4.736588689152813e-13	-2.123813654012348e-13
29	2	7.412001784263056e-13	9.342056969438486e-13
29	3	2.7412937423997425e-14	6.540331594515203e-13
29	4	-8.907125803399651e-13	7.378668043619495e-13
29	5	1.104096611370009e-12	1.989399730535706e-13
29	6	-1.939227186871225e-13	-7.189015079166511e-13
29	7	1.6927837396114615e-13	-1.6083773913604492e-13
29	8	1.966536282196387e-13	-1.4050451562449133e-13
29	9	9.872689423378356e-13	-6.666534496859076e-13
29	10	-3.440772534475096e-13	-1.6934576980395908e-13
29	11	1.4077673402153184e-12	-1.0626398092994373e-13
29	12	6.306657242222178e-13	6.614034031749871e-13
29	13	9.344752232308892e-13	-7.109871423632415e-13
29	14	-1.3006858971754995e-12	-2.523879157487694e-12
29	15	1.5708242164863378e-12	-4.776618645496514e-13
29	16	1.3006124044103526e-12	-1.1105965617308327e-12
29	17	7.700789753495635e-13	1.1649018651180738e-12
29	18	-1.2818058965943264e-12	4.322263947410344e-13
29	19	-3.956457273302717e-14	-1.0218461802426262e-13
29	20	-1.1814482095685484e-12	6.743033099063849e-14
29	21	1.1717990347136174e-13	-7.785843856170762e-13
29	22	2.933577182798254e-13	4.4729133115123155e-13
29	23	-6.646588991943583e-13	-3.4941165795320135e-13
29	24	6.608231610924304e-14	-5.808380412010654e-13
29	25	6.513413201480296e-13	-1.040824592624069e-12
29	26	1.0540456646843694e-12	6.603903286623474e-14
29	27	9.428893099974895e-13	1.3227734676785085e-12
29	28	3.8985253067681286e-13	1.561637688032895e-12
29	29	-7.531855903531089e-13	7.667473894728115e-13
30	0	-2.3591080239538146e-14	0.0
30	1	-8.016885445518841e-13	-3.347176168848254e-13
30	2	7.590076408703188e-13	-3.528092930843375e-13
30	3	4.076125833977894e-13	-1.1817235070140052e-13
30	4	-5.68445616633314e-14	6.436500444509958e-13
30	5	5.300272509535098e-13	1.9313038775213302e-13
30	6	2.300942562539204e-13	-2.881955352328822e-13
30	7	7.259813543535798e-13	-8.157109121710397e-13
30	8	3.7201548325103243e-13	-2.651748383917366e-13
30	9	4.098980844544406e-13	-4.646602280145862e-13
30	10	9.181500633450268e-14	2.935069264094111e-13
30	11	1.4451301897460256e-12	-7.378088893392314e-13
30	12	1.265770208803246e-13	6.518836876520402e-13
30	13	2.777454779955202e-13	-1.0547193757559215e-12
30	14	-1.4034786606846173e-12	-8.851547649370913e-13
30	15	8.927117721277133e-13	-4.892655435517207e-13
30	16	-2.9180344235667065e-13	-1.1202562964515331e-12
30	17	8.839280776335537e-13	-7.381667992993331e-14
30	18	-6.22166761862713e-13	5.982146247114591e-13
30	19	1.9504609742533853e-13	-4.713795457570019e-13
30	20	-5.961574929032614e-13	1.3781297972749399e-12
30	21	-1.9435266077019296e-14	-6.37125122317874e-13
30	22	1.2261059166170814e-12	-4.913890074144759e-13
30	23	-9.231949713913453e-13	-3.3759522335143415e-13
30	24	4.141948259116652e-14	6.037939724880916e-13
30	25	-8.061652827803788e-13	-7.865694291480655e-13
30	26	4.651836971517322e-13	-1.1287879244172774e-12
30	27	3.4849171920202653e-13	3.931357929956432e-13
30	28	2.280526607924426e-13	6.185558184269007e-13
30	29	1.569885085013364e-12	-3.149238023924785e-13
30	30	1.0725830289670289e-13	1.083496771867287e-12
31	0	2.8524791673669553e-13	0.0
31	1	-6.866109758683185e-13	-2.456044442583868e-13
31	2	2.35953699082652e-13	-3.189222234425761e-13
31	3	3.4070860310078525e-13	-6.154639114750853e-13
31	4	4.586744422867712e-13	-3.46364703230485e-13
31	5	5.758274397732957e-14	-3.831485362308139e-13
31	6	4.1793876177886034e-13	4.0960265041199265e-13
31	7	8.681544722849976e-13	-7.323630557826015e-13
31	8	6.09443959277203e-13	1.0510670692297578e-13
31	9	8.010652369415058e-13	-2.4665114610039536e-13
31	10	-6.154886460450488e-13	8.621530407480154e-13
31	11	1.4714212471512056e-12	-7.224941723269974e-13
31	12	-5.076438309353541e-13	7.420780982475773e-14
31	13	5.270824193375824e-13	-6.639343620861928e-13
