N	M	R_coefficient	Q_coefficient
18	10	4.4686775578509905e-14	-7.08713318626059e-13
18	11	5.489220763044771e-13	1.8194838942934894e-12
18	12	8.563099943268673e-13	-3.140636151068089e-13
18	13	-7.018173579442484e-14	-6.587541164542154e-14
18	14	1.1942231358165866e-12	2.774609725789382e-12
18	15	-7.869827913847025e-13	2.4091945215280345e-12
18	16	-4.789828342434429e-12	-3.3414215036337222e-12
18	17	1.3651079594445127e-13	-3.4137747928911652e-12
18	18	1.3185139733155461e-12	-1.5397402152975383e-12
19	0	-1.3032872983099277e-12	0.0
19	1	2.8995936147031182e-12	1.963929921035991e-12
19	2	-2.562558039352703e-12	8.908922969999468e-13
19	3	-2.0151345322349634e-12	5.002230370935857e-13
19	4	-2.850614399317384e-13	-1.0556436483390302e-12
19	5	1.8176109405080357e-12	-1.629431227404313e-12
19	6	-5.310056707761184e-13	-5.058417147071504e-14
19	7	-6.100969609045943e-13	-2.797068895367072e-13
19	8	2.7489659783315118e-12	-8.35117745889928e-13
19	9	3.488309357417955e-12	-2.3395510372647122e-12
19	10	-3.9716915645540025e-14	-1.1227050580281985e-12
19	11	-5.4474780484628295e-14	-5.025791527610971e-13
19	12	5.033144924724985e-13	4.3708430712746607e-13
19	13	-1.0482139198511217e-12	-9.673607070363748e-13
19	14	-1.5428361057880948e-12	-7.015422182216632e-13
19	15	2.9764122334292284e-12	-4.096261601649968e-13
19	16	2.407293385610615e-13	4.581752634629504e-12
19	17	-1.8395131995902333e-12	-3.114066763210172e-12
19	18	5.936578326488406e-13	-1.175660681007248e-12
19	19	-2.371037817464092e-12	4.316883517930471e-13
20	0	-2.9368035432394014e-12	0.0
20	1	2.164386851066202e-12	-3.3807550497751757e-13
20	2	9.537548448551662e-13	1.0265917218088892e-12
20	3	-9.280586523435953e-13	-6.686593427092754e-13
20	4	-4.631702379787434e-15	1.6411152246096243e-12
20	5	1.3114635891193416e-12	-1.1500244248172449e-12
20	6	8.909636822410871e-13	6.990465780190461e-14
20	7	-3.7459405868358625e-13	4.247683055747819e-13
20	8	-1.6147049290439669e-12	-5.175082960463063e-13
20	9	1.2955696341023105e-13	-3.01842989683999e-12
20	10	7.20363365021797e-13	-2.5848585697756992e-12
20	11	-2.5556366593622667e-12	-1.9091260723962726e-12
20	12	2.194832640593497e-12	-6.190792662963983e-13
20	13	9.690861131797927e-13	1.6228311542873999e-13
20	14	-2.379199538975496e-12	2.2615770537702886e-13
20	15	-1.6522846087391278e-12	-1.9039088221947404e-12
20	16	3.658654932265773e-12	1.9813379558550945e-14
20	17	2.5201090510772752e-12	3.3667535451325724e-12
20	18	2.7441922220800907e-14	-5.3596335729298585e-14
20	19	-1.0124770348474166e-12	2.8963850664823613e-13
20	20	-2.8038626393634473e-12	1.220922966819103e-12
21	0	-2.036243291748664e-12	0.0
21	1	-1.014875254742177e-12	-1.4656464314830576e-12
21	2	7.055502625660195e-13	6.261486774073178e-13
21	3	-2.7997619267440546e-13	-7.852941006282024e-13
21	4	-3.379362928770575e-14	8.37251576272252e-14
21	5	-5.077903918963459e-13	-3.469307674434936e-13
21	6	1.1613815266341637e-12	-1.2132009285569666e-12
21	7	7.960702565132616e-13	-9.091766502785484e-13
21	8	6.683675361320767e-13	-1.4864312357821476e-13
21	9	-2.751325311611416e-12	-3.417406383142095e-13
21	10	1.1778137858502783e-12	-1.5742753299261214e-12
21	11	-3.198283911442971e-12	-3.458588525845902e-13
21	12	7.600773002577137e-13	2.998493129961645e-14
21	13	2.607538184296456e-12	5.798661138680517e-14
21	14	-7.08615466500112e-14	2.2272198956158198e-12
21	15	-1.182263781650897e-12	1.4054131228938818e-12
21	16	-2.9650995582427784e-13	-1.7584401023134325e-12
21	17	1.1135315639782407e-12	9.689587761339582e-13
21	18	1.9564923655575346e-12	8.245360707097776e-13
21	19	1.360465414192992e-13	2.12582879376975e-12
21	20	-1.589550895810659e-13	3.505820474841213e-13
21	21	-1.248116996310299e-12	1.5422451294430888e-12
22	0	1.2225613941968564e-12	0.0
22	1	-1.4838673422278648e-12	-1.3864348606815042e-12
22	2	-1.1437937409898082e-12	-2.5884181420342675e-14
22	3	-4.949972842992609e-13	2.964469070464469e-14
22	4	6.008028837490734e-13	-7.992362832165101e-13
22	5	-1.1302172151668972e-12	1.9158263190623716e-13
22	6	8.571858010333261e-13	-6.293751392922195e-13
22	7	-1.226895192800512e-12	-1.2532792566493051e-12
22	8	3.3376224328060524e-12	-1.15634382928172e-12
22	9	-1.2613690879201098e-12	9.05709045259964e-13
22	10	4.4762553174816546e-13	1.1683348122615382e-12
22	11	-3.537513019292254e-13	1.1796328137828427e-12
22	12	-7.688330323471697e-13	1.154099082368099e-12
22	13	1.872824911279133e-12	9.518956572120903e-13
22	14	1.3635574897595324e-12	4.667600311357231e-13
22	15	4.71389061771937e-13	3.3124842399708047e-12
22	16	7.763618715319341e-14	-7.292290964727169e-13
22	17	-1.2934008969543747e-13	4.3928411384326026e-13
22	18	-3.727909845800282e-13	-2.5323197535173806e-13
22	19	-1.7979594653418972e-12	-1.6794260458845855e-13
22	20	1.38676747012336e-12	1.596240857958067e-12
22	21	3.5455100239685277e-13	4.937746766348315e-13
22	22	-1.58064241562536e-12	6.821186260327439e-13
23	0	2.073505721515847e-12	0.0
23	1	7.155126038790899e-13	-8.324239580356366e-13
23	2	-5.33004671234227e-13	-1.016802726101288e-12
23	3	-1.2562583272209684e-12	-4.420144299989594e-13
23	4	1.5017399192429754e-12	1.5761640131681368e-13
23	5	7.290302542328896e-13	1.2573347751712135e-13
23	6	8.187850588861016e-13	2.129856731071146e-12
23	7	-1.3449344626190144e-12	1.0551499230836977e-12
23	8	3.659826247298749e-13	-1.0626323606058293e-12
23	9	1.1968629394749619e-13	-1.1523178399958041e-13
23	10	-8.633952947633105e-13	1.777651100221447e-12
23	11	6.188248193095415e-13	2.2128986632201933e-13
23	12	1.0378380308525529e-12	4.968013833437966e-13
23	13	1.2962499367256148e-12	3.3788772576567217e-13
23	14	8.746687745100771e-13	-1.6575705483875997e-12
23	15	5.871777104343352e-13	2.634340236246638e-12
23	16	1.0722717651221175e-12	1.0757935606879286e-12
23	17	-1.286665161571713e-12	-1.865323398683428e-12
23	18	-4.306127525978998e-13	2.1290331812512851e-13
23	19	6.443470477109618e-13	-9.35718388952529e-14
23	20	-1.238312028433262e-12	-6.548613454527126e-13
23	21	2.0018194647075117e-12	-5.225624344390565e-13
23	22	-6.220606024613849e-13	1.5999095316941283e-12
23	23	-1.4418638251187823e-12	3.8552377678347634e-13
24	0	9.427154368865586e-13	0.0
24	1	1.1629691083605076e-12	-1.0469870344431053e-13
24	2	1.098543244866249e-12	-4.766028399760299e-13
24	3	-1.1170301278812837e-12	-3.7664673257391014e-13
24	4	-4.295507308346177e-13	2.5121865169531277e-13
24	5	1.29826351847472e-12	-1.0057341979813604e-12
24	6	8.790260987009845e-13	2.144033159762773e-12
24	7	5.011805041400629e-13	1.4701841404947291e-12
24	8	-1.1573144543051768e-12	3.274418357047809e-13
24	9	8.669682725254054e-13	-1.136739456429415e-12
24	10	-5.65588529744355e-13	7.912186007875575e-13
24	11	-6.225139574672066e-13	4.8957860639207934e-14
24	12	1.396206655375922e-12	-1.3571832014071128e-13
24	13	1.5335124919846231e-12	-9.23406902850016e-13
24	14	-1.0437588001738025e-12	-1.8038199114907165e-12
24	15	6.428545369975377e-13	-5.265677364362439e-13
24	16	2.2012922384807688e-13	1.8672155277585545e-12
24	17	-6.44125788769037e-13	-1.178667105115276e-12
24	18	-2.1608352227564604e-12	2.2732640479045937e-13
24	19	1.1558110419211082e-12	-1.6499797009031116e-12
24	20	1.0649629017565118e-12	4.434964635034128e-13
24	21	4.1956525247013976e-13	-3.7943417001990047e-13
24	22	-5.589870143297156e-13	-6.672536231190066e-13
24	23	-3.1839704990327025e-13	2.602937088685376e-12
24	24	-8.70927788118476e-13	9.636517873591673e-13
25	0	6.603625653246581e-13	0.0
25	1	-3.739845330481491e-13	-1.9780545774563337e-13
25	2	5.851443887279325e-13	1.30674300059085e-13
25	3	1.3189814147819325e-12	3.713766929426347e-13
25	4	-2.259419089924673e-12	7.185486880477413e-13
25	5	-2.738760360589383e-14	-7.261398439230413e-13
25	6	3.785377892840774e-13	8.386870797250867e-14
25	7	7.573599076806972e-14	9.955851702650584e-14
25	8	-2.2713586107210192e-13	8.150504318785496e-13
25	9	8.294855130256903e-13	-1.9458598540217754e-12
25	10	2.537166278332585e-13	5.880414968173135e-13
25	11	-2.410333662102693e-13	-5.6781958363178484e-14
25	12	-1.2206516812852906e-13	4.2637408632748846e-13
25	13	8.889251052569328e-13	-2.3581397039946367e-13
25	14	-1.2289030086911744e-12	-1.3387491339976026e-12
25	15	-1.321443601022552e-12	-1.2477164494923105e-12
25	16	-2.2359310837244348e-13	1.0362680979057226e-12
25	17	-2.45270285909718e-13	4.5083707480805174e-13
25	18	-1.1479853599607033e-12	2.03423884894298e-13
25	19	-1.1200708748152546e-12	1.0782326233248507e-12
25	20	3.885201632482389e-13	-1.1961755420019405e-12
25	21	1.4356323964270117e-12	-9.870870656103157e-13
25	22	-3.8117147598542583e-13	-1.442088051894696e-12
25	23	-1.684719714470925e-12	-3.5235812714761114e-13
25	24	1.0283038843627075e-12	2.1219303217980422e-12
25	25	1.1440501163005592e-13	4.361922062177758e-13
26	0	7.996202333575302e-13	0.0
26	1	-7.895892935370818e-13	-4.019242229309065e-14
26	2	-1.254041350862792e-12	-6.281516651199553e-13
26	3	2.1551962634736128e-12	-3.09681819844182e-13
26	4	-6.96681710388511e-13	1.3471377098532045e-12
26	5	-4.169099765109918e-13	7.896432044628423e-13
26	6	-3.203425357157412e-13	-4.0428143547667615e-14
26	7	3.9997978267572226e-14	-7.653253935200624e-14
26	8	-7.424592496154688e-13	1.1813155124866842e-13
26	9	-5.013004518846029e-13	-1.0468800927149736e-12
26	10	5.046517538672596e-14	2.642742348414639e-13
26	11	-1.5657593260999754e-13	-1.9784241202256237e-13
26	12	-2.1813151116017336e-13	1.1627175775436744e-13
26	13	8.232355674550053e-14	3.3755806064031216e-13
26	14	9.294167380603501e-14	-4.07532518244066e-13
26	15	-1.6047341717339946e-12	-2.337561781654269e-13
26	16	-8.156539744394836e-14	3.080234460109617e-13
26	17	-7.058089011304156e-13	-2.1379749283802682e-14
26	18	2.5544116116809597e-13	8.293429176107711e-13
26	19	6.095803643202863e-13	1.070244279845406e-12
26	20	5.947343988761381e-13	1.4876674151139912e-13
26	21	-1.0996146387661246e-12	-4.1543414002160844e-14
26	22	1.3599574076185383e-12	-4.533706349897113e-13
26	23	6.618089168096015e-13	-4.576357230106002e-13
26	24	5.568598003404826e-13	3.124474799562531e-14
26	25	-4.2171789310839637e-13	1.0168087785192055e-12
26	26	3.8536870636168343e-13	1.1637966859898768e-13
27	0	7.709874029689296e-13	0.0
27	1	2.96215621750802e-13	3.480507868425145e-13
27	2	-1.334769838101091e-12	-8.064500870542925e-14
27	3	5.591490502206482e-13	-9.737900170179325e-13
27	4	7.539197525047133e-13	3.174512233504539e-13
27	5	4.8400183838794e-13	1.3796654735571912e-12
27	6	-6.277797602914787e-13	7.057001267385739e-13
27	7	8.508865920443583e-13	5.342661433487524e-13
27	8	-1.7666459466844112e-13	-4.920861420324432e-13
27	9	-9.001641024064298e-13	2.2357979232086462e-13
27	10	8.874530405103983e-14	-2.0914204043606147e-13
27	11	-1.0504461577812244e-12	9.564129816078567e-13
27	12	6.463995769955933e-13	3.6808496967011133e-13
27	13	-5.767219803552546e-13	-5.895465625123448e-13
27	14	6.599474912668789e-13	1.0540758483863277e-14
27	15	1.2780342858122805e-12	4.51088946895496e-14
27	16	-1.9499894287811483e-13	4.599343510973771e-13
27	17	3.3000241735036026e-13	-2.908910696674548e-13
27	18	-4.0849618716849034e-14	3.483606916962716e-14
27	19	1.5522613628808616e-12	9.571903300250815e-13
27	20	7.920750840318955e-13	3.9933376321076244e-13
27	21	7.077190399722597e-13	5.714764753385167e-13
27	22	-7.708808864860072e-13	6.005524186895124e-13
27	23	-9.780613167156807e-14	5.791900985535243e-13
27	24	1.1295781622621414e-12	9.900286851192583e-13
27	25	2.1520354951688642e-13	-2.367912910278019e-13
27	26	-2.2506184964036525e-12	1.3257692117189526e-13
27	27	-4.510584465390962e-13	-3.1292483529233346e-13
28	0	4.646713607534263e-13	0.0
28	1	6.997733766663098e-13	2.565296261540861e-14
28	2	3.905563562911773e-13	1.1360583519466217e-12
28	3	1.5656266711588234e-14	1.4912311019294342e-13
28	4	7.395702266129951e-14	-6.613977446737687e-13
28	5	9.390708013034737e-13	1.045879021359815e-12
28	6	-8.51148071555133e-14	-6.860563748550747e-14
28	7	-1.8691610012058146e-13	8.262879653970716e-13
28	8	1.551525347588155e-12	-3.966855709315294e-13
28	9	-1.668861798168651e-13	-5.674926948335255e-13
28	10	4.875847432087557e-13	1.6770329374649141e-13
28	11	7.236240489877796e-14	4.025933990863139e-13
28	12	5.371292628760764e-13	1.832667526264792e-12
28	13	2.1959775727784695e-13	-9.535354011584943e-13
28	14	-7.357513586293555e-13	-9.388312094900053e-14
28	15	2.436477077923335e-12	-3.5271863653142336e-13
28	16	3.7799838797227185e-13	4.577912411568432e-13
28	17	6.825654795284084e-13	4.3041117347282123e-13
28	18	-7.584849794850854e-13	-1.2294493843520422e-12
28	19	7.867791694375134e-14	5.37013908909587e-13
28	20	2.7605320292121706e-13	-9.504438898233362e-13
28	21	3.5928866759653987e-13	1.8642941792807276e-13
28	22	-1.4413476767696902e-13	-4.043909307169121e-13
28	23	7.186015454217317e-13	9.439999251360907e-14
28	24	6.394404983850078e-13	-4.0520330477151454e-13
28	25	7.439727671054462e-13	-2.5608171733088653e-13
28	26	-3.027355760249594e-13	-8.302337563627964e-13
28	27	-4.099055698167597e-13	1.070974445151127e-12
28	28	-3.807154872722951e-13	4.1877281639252284e-13
29	0	-1.2435819178941406e-13	0.0
29	1	-2.6782853313140306e-13	1.8828589717129714e-13
29	2	1.5218530688196397e-12	6.029458008306989e-13
29	3	1.2723712626086537e-13	1.0191821837667008e-12
29	4	-2.278716443365466e-13	-1.0037247651354094e-13
29	5	1.0367633892946568e-13	2.550522798153271e-13
29	6	6.096233635546127e-13	-8.975843564315191e-13
29	7	-7.06306947681381e-13	-8.541878796170673e-14
29	8	1.0293695703398939e-12	1.292507724870542e-13
29	9	2.6560481370607083e-13	-1.4111955050967686e-12
29	10	3.4504511366680857e-13	3.9211984969618764e-13
29	11	1.3049751482635837e-12	-1.3926285393031526e-12
29	12	-9.892332765456833e-14	1.7251285932065691e-12
29	13	1.5344847720341058e-12	-6.665468236716767e-13
29	14	-1.912925654546118e-12	-4.1253295045229785e-13
29	15	1.6199752886896027e-12	-6.436476285424655e-13
29	16	4.0062727416103365e-13	-6.085672433831801e-13
29	17	3.7082921090596086e-13	6.565046794163128e-13
29	18	-3.93144641391819e-13	-5.464590327353197e-13
29	19	-5.719534292958938e-13	-4.266617851708385e-13
29	20	-1.0508054773910977e-12	-6.252727580311469e-13
29	21	-1.2968007672002512e-13	-1.2259684189872562e-12
29	22	4.4986195281549165e-13	7.584488805055726e-13
29	23	-4.456852390551047e-13	-5.216732948027309e-13
29	24	1.2239633964951785e-12	-5.750883391906632e-13
29	25	3.8780600033000937e-13	-4.4306229290281175e-13
29	26	1.2716695692808081e-13	-4.548714257654772e-13
29	27	1.3543475406778423e-12	4.553734791136498e-13
29	28	1.3827059496596866e-12	1.6935362313734294e-12
29	29	-6.490062069968987e-13	2.108606373873604e-12
30	0	-2.3156730632434574e-13	0.0
30	1	-1.1257823971850305e-12	5.745910969290809e-13
30	2	1.0942967406500472e-12	6.092688850484241e-14
30	3	1.4289803211461753e-13	2.798863908944709e-13
30	4	1.9067122698303108e-13	3.1311735647485375e-13
30	5	-4.600914519414451e-13	-2.2390315353116044e-13
30	6	-9.086827489793652e-15	-4.4358754144445586e-13
30	7	4.169071706494246e-13	-1.1249152399369711e-12
30	8	-1.8185083085301263e-13	3.3123218681273766e-13
30	9	2.4241773401591607e-13	-7.03857472912423e-13
30	10	-5.130372986073511e-13	1.1478831685825336e-13
30	11	8.095598147193502e-13	-1.3536172365549545e-12
30	12	-3.6457535332751237e-13	4.628279649202857e-13
30	13	1.315787845292886e-12	-9.94045523388125e-13
30	14	-1.4404828324311862e-12	5.276245116554214e-14
30	15	4.595407062631656e-13	-3.884713097631048e-13
30	16	3.4764146641209115e-15	-1.474697754906558e-12
30	17	1.86594644708768e-13	7.354785355112408e-13
30	18	-3.6021279455128667e-13	2.5253801293915603e-13
30	19	-1.920949061839203e-13	-2.7933946965125805e-13
30	20	-7.249446494492642e-13	8.389361670187918e-13
30	21	-1.2705770235080156e-13	-9.147070765187658e-13
30	22	4.0956800411683115e-13	3.973013195563537e-13
30	23	-3.0117549419695826e-14	6.079061740657705e-13
30	24	-9.689157604016282e-13	9.329977095941356e-13
30	25	8.807003499929993e-14	-1.7434591478528395e-12
30	26	-1.0570054453397565e-12	-2.001246424512717e-13
30	27	-6.28519684989989e-14	-8.772576526568778e-13
30	28	1.9202432875313846e-12	1.1149222861519036e-12
30	29	1.294217153996743e-12	3.2040816388947263e-13
30	30	-3.9909753797216173e-13	1.5373827117270682e-12
31	0	1.0144310473987626e-13	0.0
31	1	-7.927506144354159e-13	3.922720486622027e-14
31	2	9.497820534119798e-14	4.960436651152447e-13
31	3	5.067640266435327e-13	-3.459614625526326e-13
31	4	4.682820463406559e-14	-1.1052930792927492e-13
31	5	2.2144411432441822e-13	-1.2217780420242563e-13
31	6	-1.00464635833423e-12	1.4322439963217237e-13
31	7	3.8841146434876386e-13	-5.829295931450461e-13
31	8	7.166513991835705e-14	-5.0642744924803946e-15
31	9	2.124819156720354e-13	6.231742620256743e-14
31	10	-8.859955385995501e-13	4.656574626096913e-13
31	11	4.579427272371309e-13	-4.54851594478747e-13
31	12	-6.68774700388761e-13	3.1964369374401843e-15
31	13	7.003974093046634e-13	-8.404444600328216e-13
